項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7782,-,1538,-,245,-,435,-
0,0,0,0,0,調査世帯数,384,-,302,-,58,-,10,-,14,-
0,0,0,0,0,世帯人員,3.23,-,3.33,-,2.8,-,3.22,-,2.92,-
0,0,0,0,0,有業人員,1.79,-,1.83,-,1.7,-,1.86,-,1.44,-
0,0,0,0,0,世帯主平均年齢,49.4,-,50.7,-,45.8,-,49.4,-,39.8,-
1,0,0,0,0,受取,1533512,-,1561389,-,1476728,-,1303525,-,1365268,-
1,1,0,0,0,実収入,655545,100,671516,100,559558,100,576045,100,753884,100
1,2,0,0,0,経常収入,632255,96.4,645341,96.1,549281,98.2,537356,93.3,744872,98.8
1,3,0,0,0,勤め先収入,582264,88.8,593827,88.4,521866,93.3,459316,79.7,658162,87.3
1,4,0,0,0,世帯主収入,472850,72.1,487297,72.6,393982,70.4,332135,57.7,572463,75.9
1,6,0,0,0,うち男,447400,68.2,466775,69.5,355050,63.5,189598,32.9,572463,75.9
1,5,0,0,0,定期収入,452424,69,462816,68.9,388535,69.4,316812,55,568712,75.4
1,5,0,0,0,臨時収入,7614,1.2,8357,1.2,5447,1,4498,0.8,3751,0.5
1,5,0,0,0,賞与,12813,2,16124,2.4,-,-,10826,1.9,-,-
1,4,0,0,0,世帯主の配偶者の収入,97777,14.9,98888,14.7,106851,19.1,27039,4.7,85698,11.4
1,6,0,0,0,うち女,94569,14.4,94765,14.1,106851,19.1,27039,4.7,85698,11.4
1,4,0,0,0,他の世帯員収入,11637,1.8,7643,1.1,21033,3.8,100142,17.4,-,-
1,3,0,0,0,事業・内職収入,8037,1.2,7888,1.2,4067,0.7,51924,9,-,-
1,4,0,0,0,家賃収入,3592,0.5,4195,0.6,2132,0.4,-,-,-,-
1,4,0,0,0,他の事業収入,3223,0.5,2505,0.4,-,-,51924,9,-,-
1,4,0,0,0,内職収入,1222,0.2,1188,0.2,1935,0.3,-,-,-,-
1,3,0,0,0,他の経常収入,41954,6.4,43626,6.5,23348,4.2,26116,4.5,86711,11.5
1,4,0,0,0,財産収入,1070,0.2,58,0,6662,1.2,-,-,-,-
1,4,0,0,0,社会保障給付,40622,6.2,43231,6.4,16686,3,26116,4.5,86711,11.5
1,5,0,0,0,公的年金給付,33539,5.1,37075,5.5,15699,2.8,26116,4.5,37521,5
1,5,0,0,0,他の社会保障給付,7083,1.1,6156,0.9,987,0.2,-,-,49189,6.5
1,4,0,0,0,仕送り金,262,0,337,0.1,-,-,-,-,-,-
1,2,0,0,0,特別収入,23290,3.6,26175,3.9,10277,1.8,38689,6.7,9011,1.2
1,3,0,0,0,受贈金,10171,1.6,11265,1.7,7908,1.4,-,-,4342,0.6
1,3,0,0,0,他の特別収入,13119,2,14910,2.2,2369,0.4,38689,6.7,4669,0.6
1,1,0,0,0,実収入以外の受取(繰入金を除く),562866,-,589862,-,430582,-,619797,-,515513,-
1,2,0,0,0,預貯金引出,416933,-,442658,-,328398,-,489017,-,229222,-
1,2,0,0,0,保険金,9404,-,11660,-,678,-,9213,-,-,-
1,3,0,0,0,個人・企業年金保険金,5046,-,6061,-,678,-,9213,-,-,-
1,3,0,0,0,他の保険金,4357,-,5599,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,850,-,-,-,5528,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,134844,-,135132,-,95288,-,119102,-,278308,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,835,-,413,-,690,-,2464,-,7982,-
1,1,0,0,0,繰入金,315101,-,300010,-,486588,-,107683,-,95872,-
2,0,0,0,0,支払,1533512,-,1561389,-,1476728,-,1303525,-,1365268,-
2,1,0,0,0,実支出,530117,-,532826,-,466343,-,654295,-,637044,-
2,2,0,0,0,生計支出,409567,-,409096,-,382924,-,513623,-,453500,-
2,3,0,0,0,消費支出,409567,100,409096,100,382924,100,513623,100,453500,100
2,4,1,0,0,食料,90860,22.2,94253,23,77980,20.4,73553,14.3,85456,18.8
2,5,1,1,0,穀類,7181,1.8,7626,1.9,5050,1.3,8719,1.7,5872,1.3
2,6,1,1,1,米類,1863,0.5,1943,0.5,1469,0.4,3098,0.6,1111,0.2
2,6,1,1,2,パン,3116,0.8,3421,0.8,1798,0.5,3301,0.6,2214,0.5
2,6,1,1,3,麺類,1674,0.4,1693,0.4,1412,0.4,1996,0.4,2088,0.5
2,6,1,1,4,他の穀類,527,0.1,568,0.1,371,0.1,324,0.1,459,0.1
2,5,1,2,0,魚介類,5505,1.3,5794,1.4,4182,1.1,4526,0.9,5575,1.2
2,6,1,2,1,生鮮魚介,3388,0.8,3527,0.9,2695,0.7,2654,0.5,3754,0.8
2,6,1,2,2,塩干魚介,922,0.2,974,0.2,746,0.2,770,0.1,708,0.2
2,6,1,2,3,魚肉練製品,436,0.1,469,0.1,249,0.1,422,0.1,508,0.1
2,6,1,2,4,他の魚介加工品,759,0.2,824,0.2,491,0.1,680,0.1,605,0.1
2,5,1,3,0,肉類,8976,2.2,9534,2.3,6923,1.8,7983,1.6,6818,1.5
2,6,1,3,1,生鮮肉,7309,1.8,7744,1.9,5713,1.5,6603,1.3,5563,1.2
2,6,1,3,2,加工肉,1667,0.4,1790,0.4,1210,0.3,1379,0.3,1254,0.3
2,5,1,4,0,乳卵類,4445,1.1,4761,1.2,3132,0.8,4847,0.9,3215,0.7
2,6,1,4,1,牛乳,1295,0.3,1425,0.3,779,0.2,762,0.1,1087,0.2
2,6,1,4,2,乳製品,2289,0.6,2420,0.6,1691,0.4,3435,0.7,1431,0.3
2,6,1,4,3,卵,861,0.2,917,0.2,661,0.2,651,0.1,697,0.2
2,5,1,5,0,野菜・海藻,9491,2.3,10168,2.5,6957,1.8,8096,1.6,7122,1.6
2,6,1,5,1,生鮮野菜,6647,1.6,7137,1.7,4770,1.2,5733,1.1,5040,1.1
2,6,1,5,2,乾物・海藻,797,0.2,861,0.2,616,0.2,360,0.1,530,0.1
2,6,1,5,3,大豆加工品,1031,0.3,1113,0.3,721,0.2,836,0.2,754,0.2
