項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2634,-,2747,-,3674,-,945,-
0,0,0,0,0,調査世帯数,354,-,92,-,93,-,132,-,37,-
0,0,0,0,0,世帯人員,3.31,-,2,-,3,-,4,-,5.18,-
0,0,0,0,0,有業人員,1.75,-,1.5,-,1.83,-,1.83,-,1.86,-
0,0,0,0,0,世帯主平均年齢,50.1,-,56.5,-,50.1,-,46.2,-,46.8,-
1,0,0,0,0,受取,2144247,-,1812646,-,2181141,-,2201952,-,2736889,-
1,1,0,0,0,実収入,1226032,100,966830,100,1209587,100,1354793,100,1495608,100
1,2,0,0,0,経常収入,1174042,95.8,956574,98.9,1154438,95.4,1283916,94.8,1409928,94.3
1,3,0,0,0,勤め先収入,1115693,91,829292,85.8,1112848,92,1256064,92.7,1376402,92
1,4,0,0,0,世帯主収入,930063,75.9,687624,71.1,960849,79.4,1036209,76.5,1103556,73.8
1,6,0,0,0,うち男,894926,73,602275,62.3,946664,78.3,1012361,74.7,1103556,73.8
1,5,0,0,0,定期収入,415059,33.9,344157,35.6,412779,34.1,448160,33.1,490600,32.8
1,5,0,0,0,臨時収入,4058,0.3,5599,0.6,838,0.1,3035,0.2,13109,0.9
1,5,0,0,0,賞与,510946,41.7,337868,34.9,547232,45.2,585014,43.2,599846,40.1
1,4,0,0,0,世帯主の配偶者の収入,173009,14.1,135591,14,135739,11.2,209160,15.4,245080,16.4
1,6,0,0,0,うち女,170604,13.9,135591,14,135739,11.2,202613,15,245080,16.4
1,4,0,0,0,他の世帯員収入,12620,1,6077,0.6,16260,1.3,10695,0.8,27766,1.9
1,3,0,0,0,事業・内職収入,7329,0.6,2789,0.3,12721,1.1,7604,0.6,3235,0.2
1,4,0,0,0,家賃収入,2945,0.2,495,0.1,6775,0.6,2594,0.2,-,-
1,4,0,0,0,他の事業収入,2389,0.2,3,0,3898,0.3,3586,0.3,-,-
1,4,0,0,0,内職収入,1995,0.2,2291,0.2,2047,0.2,1424,0.1,3235,0.2
1,3,0,0,0,他の経常収入,51020,4.2,124493,12.9,28869,2.4,20248,1.5,30291,2
1,4,0,0,0,財産収入,3614,0.3,11585,1.2,1617,0.1,322,0,-,-
1,4,0,0,0,社会保障給付,47303,3.9,112827,11.7,27181,2.2,19755,1.5,30291,2
1,5,0,0,0,公的年金給付,41777,3.4,111659,11.5,20218,1.7,12137,0.9,24930,1.7
1,5,0,0,0,他の社会保障給付,5526,0.5,1168,0.1,6963,0.6,7617,0.6,5361,0.4
1,4,0,0,0,仕送り金,104,0,81,0,71,0,171,0,-,-
1,2,0,0,0,特別収入,51990,4.2,10256,1.1,55150,4.6,70877,5.2,85680,5.7
1,3,0,0,0,受贈金,6334,0.5,360,0,17818,1.5,3659,0.3,-,-
1,3,0,0,0,他の特別収入,45656,3.7,9896,1,37332,3.1,67218,5,85680,5.7
1,1,0,0,0,実収入以外の受取(繰入金を除く),654349,-,512904,-,687220,-,619111,-,1090091,-
1,2,0,0,0,預貯金引出,463095,-,387760,-,536522,-,452958,-,499042,-
1,2,0,0,0,保険金,11191,-,9121,-,10790,-,13773,-,8090,-
1,3,0,0,0,個人・企業年金保険金,9012,-,9121,-,3990,-,13773,-,4796,-
1,3,0,0,0,他の保険金,2179,-,-,-,6800,-,-,-,3294,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,38909,-,-,-,-,-,-,-,411794,-
1,2,0,0,0,他の借入金,764,-,2901,-,-,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,139765,-,110951,-,139873,-,152263,-,171165,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,625,-,2170,-,35,-,118,-,-,-
1,1,0,0,0,繰入金,263866,-,332913,-,284334,-,228047,-,151190,-
2,0,0,0,0,支払,2144247,-,1812646,-,2181141,-,2201952,-,2736889,-
2,1,0,0,0,実支出,665626,-,568524,-,788055,-,633654,-,704690,-
2,2,0,0,0,生計支出,451475,-,375448,-,571959,-,407407,-,484494,-
2,3,0,0,0,消費支出,413398,100,375448,100,433342,100,407407,100,484494,100
2,4,1,0,0,食料,109597,26.5,95044,25.3,108083,24.9,115797,28.4,130448,26.9
2,5,1,1,0,穀類,7496,1.8,5701,1.5,7197,1.7,8280,2,10320,2.1
2,6,1,1,1,米類,1211,0.3,658,0.2,1031,0.2,1477,0.4,2238,0.5
2,6,1,1,2,パン,3205,0.8,2307,0.6,3188,0.7,3634,0.9,4085,0.8
2,6,1,1,3,麺類,1995,0.5,1467,0.4,1968,0.5,2193,0.5,2773,0.6
2,6,1,1,4,他の穀類,1086,0.3,1270,0.3,1009,0.2,977,0.2,1224,0.3
2,5,1,2,0,魚介類,8853,2.1,8949,2.4,9661,2.2,7603,1.9,11100,2.3
2,6,1,2,1,生鮮魚介,4986,1.2,5083,1.4,5197,1.2,4346,1.1,6590,1.4
2,6,1,2,2,塩干魚介,1175,0.3,1087,0.3,1353,0.3,1093,0.3,1227,0.3
2,6,1,2,3,魚肉練製品,1268,0.3,1324,0.4,1312,0.3,1104,0.3,1625,0.3
2,6,1,2,4,他の魚介加工品,1423,0.3,1455,0.4,1798,0.4,1060,0.3,1659,0.3
2,5,1,3,0,肉類,10583,2.6,8418,2.2,10763,2.5,10928,2.7,14746,3
2,6,1,3,1,生鮮肉,8779,2.1,6992,1.9,8972,2.1,9086,2.2,12004,2.5
2,6,1,3,2,加工肉,1804,0.4,1426,0.4,1792,0.4,1842,0.5,2743,0.6
2,5,1,4,0,乳卵類,4694,1.1,3721,1,4167,1,5349,1.3,6394,1.3
2,6,1,4,1,牛乳,1364,0.3,928,0.2,1191,0.3,1621,0.4,2082,0.4
2,6,1,4,2,乳製品,2449,0.6,2126,0.6,2121,0.5,2758,0.7,3098,0.6
2,6,1,4,3,卵,882,0.2,667,0.2,855,0.2,970,0.2,1215,0.3
2,5,1,5,0,野菜・海藻,9703,2.3,10537,2.8,9691,2.2,8774,2.2,11025,2.3
2,6,1,5,1,生鮮野菜,6641,1.6,7024,1.9,6706,1.5,6039,1.5,7724,1.6
2,6,1,5,2,乾物・海藻,826,0.2,956,0.3,710,0.2,823,0.2,815,0.2
2,6,1,5,3,大豆加工品,1043,0.3,965,0.3,1081,0.2,1002,0.2,1310,0.3
2,6,1,5,4,他の野菜・海藻加工品,1193,0.3,1593,0.4,1194,0.3,910,0.2,1176,0.2
2,5,1,6,0,果物,3457,0.8,3999,1.1,2941,0.7,3201,0.8,4437,0.9
2,6,1,6,1,生鮮果物,2979,0.7,3411,0.9,2528,0.6,2763,0.7,3925,0.8
2,6,1,6,2,果物加工品,478,0.1,589,0.2,413,0.1,438,0.1,513,0.1
