項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4415,-,2689,-,2159,-,737,-
0,0,0,0,0,調査世帯数,671,-,295,-,174,-,150,-,52,-
0,0,0,0,0,世帯人員,2.94,-,2,-,3,-,4,-,5.25,-
0,0,0,0,0,有業人員,1.42,-,0.89,-,1.59,-,1.98,-,2.31,-
0,0,0,0,0,世帯主平均年齢,59,-,66,-,56.5,-,50.1,-,51.4,-
2,2,0,0,0,生計支出,334010,-,297594,-,378906,-,346323,-,352264,-
2,3,0,0,0,消費支出,330099,100,288736,100,378906,100,346323,100,352264,100
2,4,1,0,0,食料,92129,27.9,79211,27.4,94815,25,103094,29.8,127595,36.2
2,5,1,1,0,穀類,7502,2.3,6208,2.2,7746,2,8449,2.4,11587,3.3
2,6,1,1,1,米類,2041,0.6,1600,0.6,2125,0.6,2419,0.7,3276,0.9
2,6,1,1,2,パン,3190,1,2754,1,3188,0.8,3537,1,4795,1.4
2,6,1,1,3,麺類,1800,0.5,1488,0.5,1923,0.5,1926,0.6,2849,0.8
2,6,1,1,4,他の穀類,470,0.1,366,0.1,509,0.1,567,0.2,666,0.2
2,5,1,2,0,魚介類,7239,2.2,6852,2.4,7396,2,7104,2.1,9386,2.7
2,6,1,2,1,生鮮魚介,4409,1.3,3979,1.4,4501,1.2,4630,1.3,5997,1.7
2,6,1,2,2,塩干魚介,1213,0.4,1221,0.4,1217,0.3,1070,0.3,1567,0.4
2,6,1,2,3,魚肉練製品,559,0.2,571,0.2,601,0.2,477,0.1,583,0.2
2,6,1,2,4,他の魚介加工品,1058,0.3,1081,0.4,1077,0.3,927,0.3,1239,0.4
2,5,1,3,0,肉類,9774,3,7390,2.6,9787,2.6,12600,3.6,15721,4.5
2,6,1,3,1,生鮮肉,7988,2.4,5887,2,8140,2.1,10374,3,13035,3.7
2,6,1,3,2,加工肉,1785,0.5,1503,0.5,1648,0.4,2226,0.6,2686,0.8
2,5,1,4,0,乳卵類,5018,1.5,4436,1.5,4910,1.3,5785,1.7,6647,1.9
2,6,1,4,1,牛乳,1472,0.4,1249,0.4,1320,0.3,1910,0.6,2077,0.6
2,6,1,4,2,乳製品,2581,0.8,2338,0.8,2702,0.7,2719,0.8,3186,0.9
2,6,1,4,3,卵,965,0.3,849,0.3,888,0.2,1156,0.3,1384,0.4
2,5,1,5,0,野菜・海藻,11525,3.5,10936,3.8,11687,3.1,11894,3.4,13384,3.8
2,6,1,5,1,生鮮野菜,8115,2.5,7650,2.6,8123,2.1,8578,2.5,9516,2.7
2,6,1,5,2,乾物・海藻,855,0.3,847,0.3,842,0.2,844,0.2,984,0.3
2,6,1,5,3,大豆加工品,1245,0.4,1159,0.4,1304,0.3,1270,0.4,1465,0.4
2,6,1,5,4,他の野菜・海藻加工品,1310,0.4,1279,0.4,1418,0.4,1202,0.3,1419,0.4
2,5,1,6,0,果物,3484,1.1,3665,1.3,3515,0.9,2997,0.9,3711,1.1
2,6,1,6,1,生鮮果物,3025,0.9,3148,1.1,3090,0.8,2624,0.8,3220,0.9
2,6,1,6,2,果物加工品,459,0.1,517,0.2,425,0.1,373,0.1,491,0.1
2,5,1,7,0,油脂・調味料,4313,1.3,3630,1.3,4607,1.2,4702,1.4,6198,1.8
2,6,1,7,1,油脂,465,0.1,481,0.2,421,0.1,480,0.1,485,0.1
2,6,1,7,2,調味料,3849,1.2,3149,1.1,4186,1.1,4222,1.2,5712,1.6
2,5,1,8,0,菓子類,7540,2.3,6008,2.1,7156,1.9,9756,2.8,11622,3.3
2,5,1,9,0,調理食品,13318,4,11472,4,15164,4,12843,3.7,19031,5.4
2,6,1,9,1,主食的調理食品,5919,1.8,5334,1.8,6545,1.7,5716,1.7,7740,2.2
2,6,1,9,2,他の調理食品,7399,2.2,6138,2.1,8619,2.3,7127,2.1,11292,3.2
2,5,1,10,0,飲料,6093,1.8,5489,1.9,6498,1.7,6402,1.8,7322,2.1
2,6,1,10,1,茶類,1503,0.5,1808,0.6,1461,0.4,1102,0.3,1013,0.3
2,6,1,10,2,コーヒー・ココア,1178,0.4,1062,0.4,1356,0.4,1232,0.4,1061,0.3
2,6,1,10,3,他の飲料,3412,1,2620,0.9,3682,1,4068,1.2,5248,1.5
2,5,1,11,0,酒類,4978,1.5,4637,1.6,5526,1.5,4515,1.3,6377,1.8
2,5,1,12,0,外食,11347,3.4,8488,2.9,10823,2.9,16047,4.6,16609,4.7
2,6,1,12,1,一般外食,10406,3.2,8488,2.9,10340,2.7,13738,4,12366,3.5
2,6,1,12,2,学校給食,941,0.3,-,-,483,0.1,2308,0.7,4242,1.2
2,4,2,0,0,住居,25084,7.6,27227,9.4,29580,7.8,22284,6.4,4048,1.1
2,5,2,1,0,家賃地代,14135,4.3,17042,5.9,11435,3,15610,4.5,2252,0.6
2,5,2,2,0,設備修繕・維持,10949,3.3,10184,3.5,18145,4.8,6674,1.9,1796,0.5
2,6,2,2,1,設備材料,5086,1.5,5475,1.9,9186,2.4,646,0.2,806,0.2
2,6,2,2,2,工事その他のサービス,5863,1.8,4709,1.6,8960,2.4,6028,1.7,990,0.3
2,4,3,0,0,光熱・水道,19003,5.8,16629,5.8,19525,5.2,21300,6.2,24592,7
2,5,3,1,0,電気代,8803,2.7,7879,2.7,9324,2.5,9337,2.7,10869,3.1
2,5,3,2,0,ガス代,5858,1.8,5200,1.8,5975,1.6,6839,2,6500,1.8
2,5,3,3,0,他の光熱,47,0,12,0,23,0,88,0,225,0.1
2,5,3,4,0,上下水道料,4295,1.3,3539,1.2,4203,1.1,5036,1.5,6999,2
2,4,4,0,0,家具・家事用品,14449,4.4,12404,4.3,15499,4.1,16836,4.9,15880,4.5
2,5,4,1,0,家庭用耐久財,5062,1.5,4710,1.6,5130,1.4,6318,1.8,3245,0.9
2,6,4,1,1,家事用耐久財,2615,0.8,2367,0.8,1254,0.3,4964,1.4,2180,0.6
2,6,4,1,2,冷暖房用器具,1937,0.6,2006,0.7,3325,0.9,558,0.2,505,0.1
2,6,4,1,3,一般家具,510,0.2,337,0.1,551,0.1,796,0.2,560,0.2
2,5,4,2,0,室内装備・装飾品,624,0.2,792,0.3,745,0.2,219,0.1,362,0.1
2,5,4,3,0,寝具類,1200,0.4,1196,0.4,1361,0.4,1047,0.3,1082,0.3
2,5,4,4,0,家事雑貨,2947,0.9,1803,0.6,3444,0.9,3777,1.1,5553,1.6
2,5,4,5,0,家事用消耗品,3947,1.2,3218,1.1,4087,1.1,4786,1.4,5349,1.5
2,5,4,6,0,家事サービス,668,0.2,684,0.2,732,0.2,688,0.2,288,0.1
2,4,5,0,0,被服及び履物,10848,3.3,8845,3.1,9801,2.6,15409,4.4,13303,3.8
2,5,5,1,0,和服,31,0,12,0,82,0,17,0,-,-
2,5,5,2,0,洋服,4093,1.2,3420,1.2,3362,0.9,5696,1.6,6101,1.7
2,6,5,2,1,男子用洋服,1454,0.4,1479,0.5,844,0.2,1964,0.6,2034,0.6
2,6,5,2,2,婦人用洋服,2220,0.7,1940,0.7,1872,0.5,3114,0.9,2554,0.7
2,6,5,2,3,子供用洋服,419,0.1,1,0,646,0.2,618,0.2,1513,0.4
2,5,5,3,0,シャツ・セーター類,2225,0.7,1945,0.7,1975,0.5,3001,0.9,2539,0.7
2,6,5,3,1,男子用シャツ・セーター類,621,0.2,557,0.2,424,0.1,920,0.3,841,0.2
2,6,5,3,2,婦人用シャツ・セーター類,1470,0.4,1386,0.5,1377,0.4,1790,0.5,1378,0.4
2,6,5,3,3,子供用シャツ・セーター類,134,0,2,0,175,0,291,0.1,319,0.1
2,5,5,4,0,下着類,1086,0.3,872,0.3,1188,0.3,1312,0.4,1336,0.4
2,6,5,4,1,男子用下着類,291,0.1,223,0.1,336,0.1,317,0.1,457,0.1
2,6,5,4,2,婦人用下着類,619,0.2,649,0.2,621,0.2,622,0.2,426,0.1
