項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,667,-,-,86,-,100,-,98,-,95,-,95,-,100,-,93,-
0,0,世帯人員,2.93,-,-,2.86,-,2.7,-,2.67,-,2.99,-,3.04,-,3.15,-,3.1,-
0,0,有業人員,1.38,-,-,1.26,-,1.12,-,1.26,-,1.51,-,1.34,-,1.61,-,1.53,-
0,0,世帯主平均年齢,59.4,-,-,61,-,63.3,-,60.8,-,59,-,60.3,-,57.2,-,54.4,-
0,0,消費支出,286222,-,-6.9,103673,-,156546,-,204562,-,244943,-,294621,-,372570,-,622720,-
0,0,公共的料金,75436,26.4,-4.9,25749,24.8,43666,27.9,56578,27.7,65540,26.8,76577,26,98624,26.5,160311,25.7
1,0,公共料金等,54404,19,-2.2,21578,20.8,34685,22.2,41532,20.3,51581,21.1,54722,18.6,67530,18.1,108555,17.4
1,1,米,1831,0.6,-9.6,1413,1.4,1653,1.1,1792,0.9,1469,0.6,1917,0.7,2322,0.6,2244,0.4
1,1,食塩,61,0,52.5,81,0.1,53,0,70,0,32,0,49,0,78,0,67,0
1,1,学校給食,950,0.3,81.6,257,0.2,733,0.5,527,0.3,1106,0.5,997,0.3,1718,0.5,1304,0.2
1,1,公営家賃,1369,0.5,-52.4,-,-,2388,1.5,1458,0.7,-,-,2383,0.8,1434,0.4,1899,0.3
1,1,電気代,7591,2.7,-13.9,3969,3.8,6041,3.9,7905,3.9,8468,3.5,8352,2.8,8917,2.4,9464,1.5
1,1,都市ガス,4442,1.6,-13.1,2797,2.7,3451,2.2,3716,1.8,5284,2.2,5279,1.8,5507,1.5,5053,0.8
1,1,上下水道料,6311,2.2,-3.7,3211,3.1,4039,2.6,5720,2.8,8761,3.6,7677,2.6,8487,2.3,6293,1
1,1,医科診療代,3278,1.1,-0.1,1146,1.1,2474,1.6,3140,1.5,4590,1.9,2350,0.8,4412,1.2,4814,0.8
1,1,歯科診療代,4564,1.6,67.7,400,0.4,797,0.5,1191,0.6,1318,0.5,2986,1,3085,0.8,21966,3.5
1,1,出産入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,3724,1.3,372.6,-,-,-,-,-,-,-,-,1763,0.6,4251,1.1,19864,3.2
1,1,鉄道運賃,1624,0.6,76.3,589,0.6,620,0.4,493,0.2,1206,0.5,745,0.3,2786,0.7,4893,0.8
1,1,鉄道通学定期代,245,0.1,-66.6,-,-,-,-,-,-,458,0.2,-,-,389,0.1,859,0.1
1,1,鉄道通勤定期代,1450,0.5,-7.1,702,0.7,141,0.1,1438,0.7,546,0.2,127,0,2989,0.8,4177,0.7
1,1,バス代,160,0.1,32.2,33,0,107,0.1,38,0,195,0.1,227,0.1,225,0.1,296,0
1,1,バス通学定期代,16,0,-78.1,-,-,-,-,-,-,-,-,114,0,-,-,-,-
1,1,バス通勤定期代,83,0,730,-,-,77,0,382,0.2,72,0,7,0,26,0,14,0
1,1,タクシー代,456,0.2,16.3,395,0.4,426,0.3,137,0.1,327,0.1,412,0.1,892,0.2,598,0.1
1,1,航空運賃,490,0.2,483.3,-,-,-,-,-,-,231,0.1,517,0.2,759,0.2,1907,0.3
1,1,郵便料,236,0.1,56.3,117,0.1,108,0.1,146,0.1,283,0.1,519,0.2,179,0,298,0
1,1,固定電話通信料,1460,0.5,-18.4,790,0.8,1343,0.9,1361,0.7,1532,0.6,1848,0.6,1601,0.4,1739,0.3
1,1,携帯電話通信料,8943,3.1,-17.6,2944,2.8,6043,3.9,8219,4,11602,4.7,10448,3.5,10764,2.9,12543,2
1,1,ＮＨＫ放送受信料,1394,0.5,-15.1,627,0.6,1544,1,1764,0.9,1378,0.6,1748,0.6,1436,0.4,1263,0.2
1,1,ケーブルテレビ放送受信料,1131,0.4,-19.5,644,0.6,1020,0.7,1428,0.7,824,0.3,1260,0.4,1498,0.4,1243,0.2
1,1,他の放送受信料,193,0.1,-9.4,147,0.1,167,0.1,209,0.1,234,0.1,117,0,92,0,382,0.1
1,1,国公立小学校,548,0.2,6,219,0.2,549,0.4,177,0.1,645,0.3,784,0.3,558,0.1,896,0.1
1,1,国公立中学校,291,0.1,-35.8,69,0.1,22,0,73,0,46,0,542,0.2,1051,0.3,235,0
