項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4436,-,2713,-,2106,-,744,-
0,0,0,0,0,調査世帯数,667,-,298,-,173,-,142,-,54,-
0,0,0,0,0,世帯人員,2.93,-,2,-,3,-,4,-,5.18,-
0,0,0,0,0,有業人員,1.38,-,0.82,-,1.63,-,1.92,-,2.26,-
0,0,0,0,0,世帯主平均年齢,59.4,-,67.3,-,56.3,-,50.1,-,50.5,-
2,2,0,0,0,生計支出,298350,-,285473,-,301266,-,316317,-,313627,-
2,3,0,0,0,消費支出,286222,100,267247,100,286365,100,316317,100,313627,100
2,4,1,0,0,食料,87483,30.6,75708,28.3,90266,31.5,98706,31.2,115755,36.9
2,5,1,1,0,穀類,6783,2.4,5663,2.1,7315,2.6,7723,2.4,8854,2.8
2,6,1,1,1,米類,1773,0.6,1449,0.5,1981,0.7,1959,0.6,2423,0.8
2,6,1,1,2,パン,2892,1,2431,0.9,3030,1.1,3411,1.1,3663,1.2
2,6,1,1,3,麺類,1678,0.6,1414,0.5,1778,0.6,1914,0.6,2219,0.7
2,6,1,1,4,他の穀類,439,0.2,369,0.1,525,0.2,438,0.1,550,0.2
2,5,1,2,0,魚介類,6730,2.4,6490,2.4,6689,2.3,6555,2.1,8804,2.8
2,6,1,2,1,生鮮魚介,4054,1.4,3818,1.4,4057,1.4,4099,1.3,5314,1.7
2,6,1,2,2,塩干魚介,1131,0.4,1153,0.4,1074,0.4,1058,0.3,1415,0.5
2,6,1,2,3,魚肉練製品,555,0.2,556,0.2,577,0.2,491,0.2,647,0.2
2,6,1,2,4,他の魚介加工品,990,0.3,962,0.4,981,0.3,907,0.3,1428,0.5
2,5,1,3,0,肉類,9144,3.2,6621,2.5,9560,3.3,11823,3.7,15090,4.8
2,6,1,3,1,生鮮肉,7461,2.6,5321,2,7907,2.8,9842,3.1,11849,3.8
2,6,1,3,2,加工肉,1684,0.6,1300,0.5,1653,0.6,1981,0.6,3241,1
2,5,1,4,0,乳卵類,4778,1.7,4327,1.6,4793,1.7,5469,1.7,5460,1.7
2,6,1,4,1,牛乳,1393,0.5,1252,0.5,1284,0.4,1728,0.5,1681,0.5
2,6,1,4,2,乳製品,2479,0.9,2289,0.9,2686,0.9,2607,0.8,2488,0.8
2,6,1,4,3,卵,907,0.3,785,0.3,824,0.3,1133,0.4,1292,0.4
2,5,1,5,0,野菜・海藻,11272,3.9,10932,4.1,11273,3.9,11724,3.7,12016,3.8
2,6,1,5,1,生鮮野菜,8110,2.8,7845,2.9,8083,2.8,8504,2.7,8666,2.8
