項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,366,-,-,53,-,52,-,55,-,54,-,53,-,52,-,47,-
0,0,世帯人員,3.24,-,-,2.96,-,3.08,-,3.28,-,3.26,-,3.29,-,3.29,-,3.51,-
0,0,有業人員,1.8,-,-,1.79,-,1.7,-,1.51,-,1.75,-,1.9,-,1.95,-,2.01,-
0,0,世帯主平均年齢,49.1,-,-,55.2,-,47.5,-,47.5,-,48.4,-,48.5,-,47,-,49.5,-
0,0,消費支出,374567,-,24.3,377326,-,202997,-,273351,-,355778,-,502277,-,381232,-,532420,-
0,0,公共的料金,88188,23.5,-5.6,52436,13.9,60626,29.9,86947,31.8,104121,29.3,103381,20.6,104753,27.5,104568,19.6
1,0,公共料金等,53089,14.2,-2.8,36889,9.8,38036,18.7,44293,16.2,62217,17.5,57279,11.4,70628,18.5,61908,11.6
1,1,米,1932,0.5,-7.8,2592,0.7,1771,0.9,1244,0.5,2179,0.6,2208,0.4,1640,0.4,1919,0.4
1,1,食塩,30,0,-18.9,46,0,4,0,36,0,6,0,23,0,32,0,67,0
1,1,学校給食,1550,0.4,378.4,496,0.1,681,0.3,2436,0.9,2421,0.7,2020,0.4,1292,0.3,1502,0.3
1,1,公営家賃,1911,0.5,-47.9,2859,0.8,773,0.4,1725,0.6,-,-,1232,0.2,6710,1.8,-,-
1,1,電気代,7766,2.1,-15.9,6168,1.6,7411,3.7,7196,2.6,7446,2.1,8148,1.6,9042,2.4,8907,1.7
1,1,都市ガス,5408,1.4,-7.9,3365,0.9,4708,2.3,4549,1.7,5655,1.6,6507,1.3,6035,1.6,7013,1.3
1,1,上下水道料,4057,1.1,-10.1,3328,0.9,3331,1.6,3142,1.1,4525,1.3,3750,0.7,5868,1.5,4416,0.8
1,1,医科診療代,3276,0.9,24.2,2587,0.7,3769,1.9,3129,1.1,4208,1.2,1793,0.4,3119,0.8,4289,0.8
1,1,歯科診療代,3086,0.8,99.1,467,0.1,464,0.2,4493,1.6,7730,2.2,1129,0.2,1714,0.4,5570,1
1,1,出産入院料,30,0,-91.4,-,-,-,-,207,0.1,-,-,-,-,-,-,-,-
1,1,他の入院料,216,0.1,-86.1,-,-,-,-,-,-,-,-,-,-,-,-,1502,0.3
1,1,鉄道運賃,1728,0.5,114.1,2063,0.5,909,0.4,752,0.3,2965,0.8,1289,0.3,1294,0.3,2843,0.5
1,1,鉄道通学定期代,335,0.1,10.9,-,-,-,-,-,-,-,-,-,-,476,0.1,1848,0.3
1,1,鉄道通勤定期代,1817,0.5,-60.7,115,0,1660,0.8,1361,0.5,1052,0.3,3767,0.7,4595,1.2,131,0
1,1,バス代,148,0,60.9,150,0,19,0,150,0.1,251,0.1,99,0,284,0.1,82,0
1,1,バス通学定期代,74,0,722.2,-,-,-,-,-,-,-,-,-,-,-,-,517,0.1
1,1,バス通勤定期代,52,0,...,-,-,-,-,-,-,-,-,114,0,248,0.1,-,-
1,1,タクシー代,346,0.1,7.8,225,0.1,179,0.1,161,0.1,584,0.2,352,0.1,354,0.1,568,0.1
1,1,航空運賃,288,0.1,...,772,0.2,353,0.2,-,-,-,-,-,-,884,0.2,-,-
1,1,郵便料,140,0,-26.3,298,0.1,35,0,61,0,278,0.1,123,0,108,0,85,0
1,1,固定電話通信料,1033,0.3,-11.9,1085,0.3,899,0.4,1238,0.5,953,0.3,1282,0.3,705,0.2,1081,0.2
1,1,携帯電話通信料,10984,2.9,-2.4,7809,2.1,9315,4.6,8652,3.2,11961,3.4,11647,2.3,14574,3.8,12841,2.4
1,1,ＮＨＫ放送受信料,577,0.2,-48,478,0.1,578,0.3,829,0.3,743,0.2,893,0.2,373,0.1,156,0
1,1,ケーブルテレビ放送受信料,918,0.2,-5.6,871,0.2,710,0.3,892,0.3,1270,0.4,810,0.2,782,0.2,1097,0.2
1,1,他の放送受信料,146,0,-25.5,60,0,-,-,133,0,240,0.1,117,0,294,0.1,177,0
1,1,国公立小学校,601,0.2,36.9,-,-,65,0,820,0.3,1945,0.5,380,0.1,568,0.1,422,0.1
1,1,国公立中学校,355,0.1,130.5,20,0,-,-,179,0.1,687,0.2,563,0.1,45,0,1000,0.2
1,1,国公立高校,798,0.2,333.7,-,-,-,-,-,-,3951,1.1,271,0.1,973,0.3,390,0.1
1,1,国公立大学,2569,0.7,...,-,-,-,-,-,-,-,-,6999,1.4,7457,2,3484,0.7
1,1,たばこ,917,0.2,-7.4,1036,0.3,403,0.2,909,0.3,1167,0.3,1761,0.4,1164,0.3,-,-
2,0,準公共料金等,35099,9.4,-9.5,15547,4.1,22589,11.1,42655,15.6,41904,11.8,46102,9.2,34124,9,42660,8
2,1,牛乳,1420,0.4,-13.4,1165,0.3,1051,0.5,946,0.3,1730,0.5,1853,0.4,1484,0.4,1721,0.3
2,1,灯油,21,0,90.9,-,-,-,-,-,-,-,-,-,-,144,0,-,-
2,1,プロパンガス,398,0.1,-8.5,273,0.1,534,0.3,771,0.3,785,0.2,290,0.1,-,-,137,0
2,1,理髪料,478,0.1,4.6,283,0.1,383,0.2,478,0.2,246,0.1,707,0.1,650,0.2,595,0.1
2,1,パーマネント代,173,0,33.1,-,-,155,0.1,380,0.1,123,0,366,0.1,187,0,-,-
2,1,洗濯代,1066,0.3,-12.6,440,0.1,723,0.4,826,0.3,1572,0.4,734,0.1,1117,0.3,2034,0.4
2,1,新聞,1526,0.4,-27.1,2369,0.6,932,0.5,1185,0.4,1604,0.5,1115,0.2,1137,0.3,2358,0.4
2,1,私立小学校,539,0.1,317.8,-,-,-,-,-,-,-,-,-,-,705,0.2,3042,0.6
2,1,私立中学校,3067,0.8,5.5,-,-,791,0.4,-,-,6210,1.7,11290,2.2,42,0,3344,0.6
2,1,私立高校,3621,1,-6.1,-,-,602,0.3,2757,1,17456,4.9,1567,0.3,1967,0.5,1035,0.2
2,1,私立大学,8006,2.1,6.3,2050,0.5,-,-,14611,5.3,-,-,15952,3.2,2317,0.6,21157,4
2,1,幼児教育費用,1344,0.4,73.2,-,-,2138,1.1,4301,1.6,1055,0.3,81,0,320,0.1,1452,0.3
2,1,民営家賃,13073,3.5,-24.6,8967,2.4,15281,7.5,13855,5.1,11123,3.1,12146,2.4,24054,6.3,5784,1.1
2,1,地代,367,0.1,42.2,-,-,-,-,2545,0.9,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年 5月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
