"最終更新日","ページタイトル","分類","第1分類","第2分類","ファイルパス","地区","紹介文","所在地","連絡先","開館時間","休業日","施設の概要","受付時間","電車","バス","駐車場","駐輪場","画像1","画像キャプション1","画像2","画像キャプション2","画像3","画像キャプション3","画像4","画像キャプション4","画像5","画像キャプション5","緯度","経度",""
"2023-07-04 16:08:07","本芝公園","009008001000","公園・児童遊園・緑地","芝地区","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/01.html","芝地区","","港区芝四丁目15番1号","まちづくり課土木担当
電話：03-3578-2032","","","面積：4,542.41平方メートル
この付近一帯はかつて海岸で、雑魚場（ざこば）と呼ばれていました。昭和45年に運河を埋め立てて造られました。大きなクスノキや噴水、船の遊具などが配置され、いつも活気に満ちています。","","","","","","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/images/honshiba1.jpg","","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/images/honshiba2.jpg","","","","","","","","35.647275","139.750482",""
"2023-07-04 16:07:54","浜崎公園","009008001000","公園・児童遊園・緑地","芝地区","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/02.html","芝地区","","港区海岸一丁目5番37号","まちづくり課土木担当
電話：03-3578-2032","","","","面積：633.41平方メートル","","","","","","","","","","","","","","","35.653452","139.757493",""
"2023-07-04 16:07:34","イタリア公園","009008001000","公園・児童遊園・緑地","芝地区","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/03.html","芝地区","","港区東新橋一丁目10番20号","まちづくり課土木担当
電話：03-3578-2032","","","面積：3,660.02平方メートル
「日本におけるイタリア2001年」を記念し同国から寄贈された公園です。本格的なイタリア式庭園の外観でイタリア製の彫刻、噴水が印象的です。汐留地区の代表的な公園として憩いの空間になっています。","","","","","","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/images/italy01.jpg","","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/images/italy02.jpg","","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/images/italy03.jpg","","","","","","35.659547","139.759204",""
"2023-07-04 16:10:09","汐留西公園","009008001000","公園・児童遊園・緑地","芝地区","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/04.html","芝地区","汐留西地区内の、イタリアをイメージして作られた街「汐留シオサイト5区イタリア街」の中央にあり、街の広場として利用されています。また、公園の広場内に、転車台の最下段の切石を輪郭部に使用した、転車台のデザインが再現されています。

旧新橋停車場機関車用転車台について
汐留地区の開発計画の際に行った遺跡発掘調査によって、駅舎の基礎やホーム、機関車の方向転換用の転車台など様々な施設の跡が発見されました。転車台は、直径12.5mほどで、明治5年6月20日に竣工し、大正3年前後まで使用されたと考えられています。","港区東新橋二丁目17番1号","まちづくり課土木担当
電話：03-3578-2032","","","面積：981.52平方メートル","","","","","","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/images/siodome.jpg","","","","","","","","","","35.661103","139.757603",""
"2023-07-04 16:11:27","桜田公園","009008001000","公園・児童遊園・緑地","芝地区","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/05.html","芝地区","","港区新橋三丁目16番15号","まちづくり課土木担当
電話：03-3578-2032","","","面積：2,671.07平方メートル
新橋駅に近く、サラリーマンの憩いの場所になっています。遊具コーナーは、多くの乳幼児の皆さんに利用されています。

公園の沿革
関東大震災後の震災復興都市計画事業でつくられた55箇所の公園のひとつです。東京市により昭和6年に開設され、昭和25年10月1日付で東京都より港区が移管を受け、管理を行っています。当初は桜田小学校に隣接して開設されましたが、平成3年3月に小学校は統廃合により廃止されました。","","","","","","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/images/sakurada1.jpg","","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/images/sakurada2.jpg","","","","","","","","35.665139","139.756509",""
"2023-07-04 16:22:12","塩釜公園","009008001000","公園・児童遊園・緑地","芝地区","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/06.html","芝地区","","港区新橋五丁目19番7号","まちづくり課土木担当
電話：03-3578-2032","","","面積：841.97平方メートル
昭和59年に全面的に造り変えられ、石のモニュメントや木製遊具が設置されました。広場には、ケヤキ、サクラなどが植えられ、昼時には近くの会社員の皆さんが一息つきに訪れます。
園の奥には、ケヤキ、イチョウに包まれた塩釜神社があり、安産の神様として知られています。

公園の沿革

新橋の人々に親しまれているこの公園は、昭和5年東京で唯一の町立公園として開園しました。それまでは仙台藩伊達家の所有でしたが、関東大震災復興後、町民が憩える公園をつくろうという計画を伊達興宗伯が聞き約400坪の敷地を愛宕下町会に寄付したものです。その後、昭和47年に区立公園となりました。","","","","","","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/images/shiokama1.jpg","","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/images/siogama2.jpg","","","","","","","","35.663169","139.755017",""
"2023-07-04 16:25:40","南桜公園","009008001000","公園・児童遊園・緑地","芝地区","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/07.html","芝地区","","港区西新橋二丁目10番13号","まちづくり課土木担当
電話：03-3578-2032","","","面積：5,218.86平方メートル
平成15年に部分改修を行いました。小学校の名残である二宮尊徳像や石碑、石段などを残しています。災害時にはトイレとして利用できるベンチなどの施設もあります。昼休みには近くの会社員の方々でいっぱいです。3月中旬には、オオカンザクラが見頃を迎えます。

公園の沿革

南桜公園の周辺は、江戸時代には多くの大名屋敷があった場所で、幕末には老中の堀田正睦の中屋敷でした。昭和4年に関東大震災の帝都震災復興事業により小学校に隣接して公園が開設され、昭和25年に東京都から港区に移管されました。","","","","","","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/images/nano1.jpg","","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/images/nano2.jpg","","","","","","","","35.666211","139.752236",""
"2023-07-04 16:28:26","芝給水所公園","009008001000","公園・児童遊園・緑地","芝地区","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/08.html","芝地区","","港区芝公園三丁目6番7号","管理事務所
電話：03-3431-2177","午前10時から午後7時まで","12月29日から1月3日まで","面積：11,062.35平方メートル
東京都水道局芝給水所改築にあわせ、給水所上部を利用し、少年サッカー場を主体として整備された公園です。","","","","","","","","","","","","","","","","35.660857","139.744849",""
"2023-07-07 16:31:52","芝公園","009008001000","公園・児童遊園・緑地","芝地区","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/09.html","芝地区","","港区芝公園四丁目8番4号","まちづくり課土木担当
電話：03-3578-2032","","","面積：13,522.06平方メートル
芝生広場・・・・・・・・・・・・・・・5,100平方メートル
保水性ブロック舗装・・・・・・1,550平方メートル
ベンチ・・・・・・・・・・・・・・・・・・32基
かまどベンチ・・・・・・・・・・・・3基
照明灯・・・・・・・・・・・・・・・・・・22基
ソーラー、ハイブリッド照明・・・3基
災害用マンホールトイレ・・・・10基
雨水貯留槽（300t）・・・一式
管理棟・・・・・・・・・・・・・・・・・1棟
平和の灯・・・・・・・・・・・・・・・一式
区民交流ガーデン・・・・・・・一式
港区立芝公園は、平成14年10月以降暫定開放されていましたが、平成16年度に区民参加のワークショップ方式により公園の基本計画をつくり、平成18年度に本格整備を行いました。
災害用マンホールトイレ、かまどベンチ、雨水貯留槽や太陽光発電機による照明施設や時計等を配置し、広域避難場所としての機能を充実しています。
さらに、既存樹木を活かしつつ新たな樹木を植栽し広場を芝生とするなど敷地全体を緑化し、園路は保水性舗装とするなどヒートアイランド対策にも力を注ぎました。
今後は、みなと区民まつりや防災訓練、消火訓練など、多目的に活用できる公園として、また区民のみなさんがくつろげる潤いのある公園として、親しんでいただきたいと思います。","","","","","","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/images/shibakouen1.jpg","写真：港区民交流ガーデンの花壇","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/images/shibakouen2.jpg","写真：正面入り口付近","https://www.city.minato.tokyo.jp/shisetsu/koen/shiba/images/shibakouen4.jpg","写真：バラの花壇と東京タワー","","","","","35.655553","139.74854",""
"2023-07-10 14:08:05","狸穴（まみあな）公園","009008002000","公園・児童遊園・緑地","麻布地区","https://www.city.minato.tokyo.jp/shisetsu/koen/azabu/01.html","麻布地区","","港区麻布狸穴町63番地","まちづくり課土木担当
電話：03-5114-8803","","","面積：1,771.90平方メートル

複合遊具…1基
噴水池…1基
枝型2人用ブランコ…1基
スプリング遊具…2基
滑り台…1基
砂場…1基
3間低鉄棒…1基

閑静な住宅街の中にある公園です。この公園には彫刻のある街づくり事業に基づいて設置された「風水の刻」の噴水があり、噴水池の周りに設置されているベンチに腰掛けて一休みしていたり、読書にふけっている人の姿が見られます。また、20年の3月に公園東側の斜面地に、セイヨウアジサイとカシワバアジサイに加えて「隅田の花火」や「恋路ヶ浜」など7種類の品種もののアジサイを植栽しました。","","","","","","https://www.city.minato.tokyo.jp/shisetsu/koen/azabu/images/mamiana1.jpg","噴水池","https://www.city.minato.tokyo.jp/shisetsu/koen/azabu/images/mamiana2.jpg","複合遊具","https://www.city.minato.tokyo.jp/shisetsu/koen/azabu/images/mamiana3.jpg","アジサイ","https://www.city.minato.tokyo.jp/shisetsu/koen/azabu/images/mamiana4.jpg","ブランコと鉄棒","","","35.658081","139.738981",""
