一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
436,昭島市田中町2-16-14,35.702557,139.352737,JGD2011,主要地方道29号線(奥多摩街道),a,2007-02-20,2007-02-22,4,2,1.9,1.2,72,70
437,昭島市昭和町3-6-3,35.708076,139.368256,JGD2011,都道162号線(諏訪松中通り),a,2006-11-07,2006-11-09,4,2,3.5,1.2,72,70
438,昭島市福島町3-23-27,35.696148,139.375916,JGD2011,都道59号線,a,2006-12-12,2006-12-14,4,3,2.0,1.2,74,72
439,昭島市つつじが丘3-1-30,35.714115,139.369476,JGD2011,都道162号線,a,2007-03-24,2007-03-26,4,3,3.0,1.2,67,65
440,昭島市緑町4-26-19,35.711311,139.341385,JGD2011,国道16号,b,2006-06-07,2006-06-09,3,5,5.2,1.2,76,75
441,昭島市田中町2-28-25,35.705250,139.350647,JGD2011,国道16号,b,2006-07-11,2006-07-13,3,5,8.5,1.2,69,70
442,昭島市福島町3-22-20,35.696331,139.377045,JGD2011,主要地方道29号線(新奥多摩街道),b,2006-12-12,2006-12-14,4,4,3.8,1.2,70,69
443,昭島市拝島町1-8,35.707340,139.346237,JGD2011,国道１６号,B,2007-02-01,2007-02-02,3,4,4.8,1.2,74,76
444,昭島市中神町2-15,35.699181,139.376480,JGD2011,八王子武蔵村山線,B,2007-02-01,2007-02-02,4,2,4.3,1.2,70,68
445,昭島市朝日町4-23-28,35.708611,139.369812,JGD2011,市道17号線(江戸街道),c,2006-11-07,2006-11-09,6,2,4.5,1.2,65,62
446,昭島市武蔵野3-11-10,35.718670,139.372955,JGD2011,都道162号線,c,2007-03-10,2007-03-12,4,2,0.5,1.2,69,68
447,昭島市松原町5-19,35.719372,139.339523,JGD2011,国道１６号,C,2007-02-01,2007-02-02,3,2,2.3,1.2,75,76
