,ダイオキシン類（2016（平成28）～2020（令和2）年度）,,,,,,,,,,,,,,,,,,,,,,,
,,,単位：pg-TEQ/m3,,,,,,,,,,,,,,,,,,,単位：pg-TEQ/m3,,
,年度,,平成28,平成29,平成30,,,,,,,,,,,,,,,,,,令和元,令和2
,,,-2016,-2017,-2018,,,,,,,,,,,,,,,,,,-2019,-2020
,,TEF,,I-TEF(1988),WHO-TEF(1998),WHO-TEF(1998),WHO-TEF(1998),WHO-TEF(1998),WHO-TEF(1998),,,,,,,,,,,,,,WHO-TEF(1998),WHO-TEF(1998)
1,中央区晴海局,,0.022,0.026,0.021,,,,,,,,,,,,,,,,,,0.019,0.018
,目黒区碑文谷局,,0.013,,,,,,,,,,,,,,,,,,,,,
2,大田区東糀谷局,,0.028,0.017,0.024,,,,,,,,,,,,,,,,,,0.018,0.015
3,世田谷区世田谷局,,0.015,0.016,0.02,,,,,,,,,,,,,,,,,,0.016,0.011
4,板橋区氷川町局,,0.022,0.018,0.022,,,,,,,,,,,,,,,,,,0.021,0.016
5,練馬区石神井町局,,0.016,0.019,0.017,,,,,,,,,,,,,,,,,,0.014,0.011
6,足立区西新井局　,,0.028,0.029,0.025,,,,,,,,,,,,,,,,,,0.027,0.026
7,葛飾区鎌倉,,0.027,0.033,0.03,,,,,,,,,,,,,,,,,,0.03,0.02
8,江戸川区春江町局,,0.025,0.021,0.025,,,,,,,,,,,,,,,,,,0.026,0.018
9,八王子市片倉町局,,0.0094,0.018,0.014,,,,,,,,,,,,,,,,,,0.016,0.013
10,八王子市大楽寺町局,,0.0093,0.0093,0.015,,,,,,,,,,,,,,,,,,0.0096,0.021
11,立川市錦町,,0.012,0.015,0.018,,,,,,,,,,,,,,,,,,0.02,0.021
12,町田市能ヶ谷局,,0.01,0.013,0.02,,,,,,,,,,,,,,,,,,0.012,0.011
13,小金井市本町局,,0.014,0.014,0.014,,,,,,,,,,,,,,,,,,0.015,0.011
14,福生市本町局,,0.01,0.011,0.011,,,,,,,,,,,,,,,,,,0.013,0.023
15,東大和市奈良橋局,,0.011,0.014,0.015,,,,,,,,,,,,,,,,,,0.011,0.01
16,清瀬市下宿,,0.017,0.02,0.02,,,,,,,,,,,,,,,,,,0.019,0.012
,上記の平均,,0.017,0.018,0.019,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.018,0.016
17,西多摩郡檜原局,,0.0071,0.0057,0.0085,,,,,,,,,,,,,,,,,,0.0061,0.0098
,全地点の平均,,0.016,0.018,0.019,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.017,0.015
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,（参考）環境省測定,,,,,,,,,,,,,,,,,,,,,,,
,国設東京新宿局,,0.013,0.021,0.014,,,,,,,,,,,,,,,,,,0.02,0.022
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,注1）,毒性等価係数、定量・検出下限値未満の測定値、Co-PCB測定の有無等測定条件が異なるため、年度間の詳細な比較には注意を要する。ダイオキシン類対策特別措置法の施行にあわせ、,,,,,,,,,,,,,,,,,,,,,,
,,下記《採取・分析条件等》のように見直しを行ったため、2000（平成12）年度までの「有害大気汚染物質モニタリング調査報告書」や「報道発表資料」と異なる場合がある。,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,注2）,「上記の平均」、「全地点平均」等は、当該年度に調査した地点の調査結果の平均を示す。,,,,,,,,,,,,,,,,,,,,,,
,,ダイオキシン類については、森林土壌中の濃度が一般環境より高い場合があることから（平成１２年度都内環境中のダイオキシン類調査結果参照）、西多摩郡檜原局を一般環境地点と同じ扱いとし、その平均を示した。,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,注3）,測定局が移設した場合、地点の継続性があれば最新の測定局名とし、継続性がなければ新しい記載欄を設けている。,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,注4）,「（参考）環境省測定」は、環境省が測定したものを参考に掲載した。,,,,,,,,,,,,,,,,,,,,,,
