(3) 重金属類,,,,,,,,,
,,,,,,,,,（単位:ng/m3）
測定地点（局）,,,"ニッケル
化合物","ヒ素及び
その化合物","ﾍﾞﾘﾘｳﾑ及び
その化合物","ﾏﾝｶﾞﾝ及び
その化合物","クロム及び
その化合物",六価クロム化合物,"水銀及び
その化合物"
,中央区晴海,,7.8,0.73,<0.02 ,30,7.8,0.07,2
区,国設東京新宿,,5.5,0.67,<0.02 ,25,7.8,0.05,1.9
部,大田区東糀谷,,9.2,0.89,<0.02 ,55,20,0.04,2.3
一,世田谷区世田谷,,4.3,0.65,<0.02 ,18,5.2,0.04,2
般,板橋区氷川町,,3.7,0.66,<0.02 ,23,6.1,0.08,2
,練馬区石神井町,,3,0.52,<0.02 ,17,3.7,0.08,1.9
,足立区西新井,,5.3,0.73,<0.02 ,25,6.5,0.13,2
,江戸川区春江町,,5.7,0.82,<0.02 ,22,6,0.07,1.9
,区部一般環境 平均,,5.5,0.71,<0.02 ,27,7.9,0.07,2
,（平成30年度平均）,,3.8,0.82,0.01,26,6.1,   -,2.2
多,八王子市片倉町,,1.7,0.65,<0.02 ,18,2.9,   -,1.8
摩,八王子市大楽寺町,,1.8,0.62,<0.02 ,15,2.5,   -,1.8
一,小金井市貫井北町,,3.1,0.58,<0.02 ,18,3.9,0.09,1.9
般,東大和市奈良橋,,2.7,0.67,<0.02 ,20,3.4,0.08,1.9
,多摩部一般環境 平均,,2.3,0.63,<0.02 ,17,3.2,0.09,1.8
,（平成30年度平均）,,3,0.75,0.01,18,3.9,   -,1.9
 都一般環境 平均,,,4.5,0.68,<0.02 ,24,6.3,0.07,1.9
,（平成30年度平均）,,3.5,0.8,0.01,23,5.3,   -,2.1
沿,京葉道路亀戸,,8,0.88,<0.02 ,33,9.9,0.06,2
道,環八通り八幡山,,4.9,0.66,<0.02 ,25,6.9,0.07,1.9
,沿道 平均,,6.4,0.77,<0.02 ,29,8.4,0.06,1.9
,（平成30年度平均）,,4.8,1,0.02,34,8.2,   -,2.2
檜原（バックグラウンド）,,,1.8,0.35,<0.02 ,9,1.6,0.06,1.8
,（平成30年度）,,1.2,0.3,0.01,7.8,1.4,   -,1.9
,,, 指針値, 指針値, *, 指針値,, ***, 指針値
基準値等,,,25,6,4,140,－,0.8,40
定量下限値,,,4,0.2,0.06,5,1,0.06,0.1
検出下限値,,,1,0.06,0.02,2,0.3,0.02,0.03
,,,,,,,,,
,注1）測定値が検出下限値未満のときは、検出下限値の1/2として、年平均値を計算した。,,,,,,,,
,注2）結果は、有効数字2桁で表示。ただし、下限値の桁までとした。,,,,,,,,
,注3）表中の指針値（環境中の有害大気汚染物質による健康リスクの低減を図るための指針となる数値）,,,,,,,,
, 　       *  基準参考値（U.S.EPA 発がん性のユニットリスク10-5レベルの換算値） ,,,,,,,,
,　　　　 *** 六価クロムのU.S.EPA 発がん性のユニットリスク10-5レベルの換算値である。,,,,,,,,
,注4）マンガン及びその化合物の指針値は、平成26年4月30日付け中央環境審議会答申「今後の有害大気汚,,,,,,,,
,　　 染物質対策のあり方について」（第十次答申）により、新たに設定された。,,,,,,,,
,注5）地域別等の平均値は、当該地域の全測定値の平均であるため、各地点の年平均値を平均したものとは,注6）地域別等の平均値は、当該地域の全測定値の平均であるため、各地点の年平均値を平均したものとは,,,,,,,
,     異なる場合がある。,,,,,,,,
,注6）水銀及びその化合物は2018（平成30）年の大気汚染防止法の改正により、優先取組物質からは除外さ,注6）地域別等の平均値は、当該地域の全測定値の平均であるため、各地点の年平均値を平均したものとは,,,,,,,
,　　 れた。,,,,,,,,
,,,,,,,,,
,,,,,,,,,
(4) 揮発性有機化合物（優先取組物質以外）,,,,,,,,,
,,,,,,,,,（単位:μg/m3）
測定地点（局）,,トルエン,キシレン,,,"エチル
ベンゼン",スチレン,"1,1-
ｼﾞｸﾛﾛｴﾀﾝ","四塩化
炭素"
,,,,"m,p-キシレン",o-キシレン,,,,
,中央区晴海,,2.1,1.6,0.54,2.2,0.2,<0.02 ,0.54
区,国設東京新宿,,3.1,2.4,0.71,3.4,0.19,<0.02 ,0.54
部,大田区東糀谷,,3,2.2,0.75,3,0.28,<0.02 ,0.54
一,世田谷区世田谷,,2,1.5,0.52,1.9,0.27,<0.02 ,0.55
般,板橋区氷川町,,2,1.5,0.51,2,0.2,<0.02 ,0.55
,練馬区石神井町,,1.7,1.3,0.45,1.7,0.14,<0.02 ,0.55
,足立区西新井,,2.4,1.7,0.61,2.2,0.2,<0.02 ,0.56
,江戸川区春江町,,1.9,1.4,0.48,1.9,0.18,<0.02 ,0.56
,区部一般環境 平均,,2.3,1.7,0.57,2.3,0.21,<0.02 ,0.55
,（平成30年度平均）,,2,1.5,0.51,2,0.21,0.02,0.56
多,八王子市片倉町,,1.2,0.8,0.4,1.3,0.14,<0.02 ,0.45
摩,八王子市大楽寺町,,1.1,0.72,0.39,1.3,0.1,<0.02 ,0.46
一,小金井市貫井北町,,1.7,1.2,0.44,1.7,0.16,<0.02 ,0.54
般,東大和市奈良橋,,1.9,1.4,0.51,1.9,0.15,<0.02 ,0.54
,多摩部一般環境 平均,,1.5,1,0.43,1.5,0.14,<0.02 ,0.5
,（平成30年度平均）,,1.4,1,0.37,1.5,0.14,0.02,0.51
 都一般環境 平均,,,2,1.5,0.53,2,0.18,<0.02 ,0.53
,（平成30年度平均）,,1.8,1.3,0.46,1.8,0.19,0.02,0.54
沿,京葉道路亀戸,,2.1,1.6,0.55,2,0.2,<0.02 ,0.54
道,環八通り八幡山,,2.1,1.6,0.56,2,0.15,<0.02 ,0.53
,沿道 平均,,2.1,1.6,0.55,2,0.18,<0.02 ,0.54
,（平成30年度平均）,,20,16,4.3,24,0.3,0.02,0.56
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,,0.49,0.34,0.14,0.73,0.05,<0.02 ,0.55
,（平成30年度）,,0.49,0.35,0.14,0.54,0.07,0.02,0.56
,,,,,,,,,
基準値等,,－,－,－,－,－,－,－,－
定量下限値,,0.1,0.09,0.04,0.05,0.05,0.06,0.07,0.12
検出下限値,,0.03,0.04,0.02,0.02,0.02,0.02,0.02,0.04
,,,,,,,,,
,注1）測定値が検出下限値未満のときは、検出下限値の1/2として、年平均値を計算した。,,,,,,,,
,注2）結果は、有効数字2桁で表示。ただし、下限値の桁までとした。,,,,,,,,
,注3）測定機器の変更等により、定量下限値及び検出下限値が、前年度とは異なる物質がある。,,,,,,,,
,注4）地域別等の平均値は、当該地域の全測定値の平均であるため、各地点の年平均値を平均したものとは,,,,,,,,
,     異なる場合がある。,,,,,,,,
