表8-1　物質別月別調査結果（HAPｓ）,,,,,,,,,,,,,,,,,,,2019年度　HAPs
,"注） ・２桁への有効数字処理は行っていない。
　　 ・検出下限値未満の値は「<」で示し、年平均値算出には検出下限値の1/2を充てる。右側のppb換算値の検出下限値付近の値においては、μg/m3と表示が異なる場合がある。    ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
1,Vinylchloride,,,,,,,,,　　基準値等　：,,10,μg/m3,(3.847 ppb),,（指針値）,,分子量：,62.5
,,,,,,,,,,　　定量下限値：,,0.07,,(0.03 ppb),,,,換算係数(→ppb）：,0.385
,,2019年度,,,,,,,,　　検出下限値：,,0.03,,(0.02 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.184,0.045,0.2,0.175,0.106,0.041,0.402,0.122,  < 0.03,  < 0.03,0.073,0.111,0.402,  < 0.03,0.124,0.155,  < 0.02,0.048
区,国設東京新宿,0.039,  < 0.03,0.134,0.038,  < 0.03,  < 0.03,0.217,0.176,0.041,  < 0.03,0.032,0.038,0.217,  < 0.03,0.065,0.083,  < 0.02,0.025
部,大田区東糀谷,0.058,  < 0.03,0.124,  < 0.03,  < 0.03,0.256,0.083,0.39,0.044,  < 0.03,  < 0.03,0.035,0.39,  < 0.03,0.089,0.15,  < 0.02,0.034
一,世田谷区世田谷,0.073,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,0.086,0.162,0.044,  < 0.03,  < 0.03,  < 0.03,0.162,  < 0.03,0.04,0.062,  < 0.02,  < 0.02
般,板橋区氷川町,0.061,  < 0.03,0.045,0.052,  < 0.03,  < 0.03,0.245,0.165,  < 0.03,  < 0.03,  < 0.03,  < 0.03,0.245,  < 0.03,0.056,0.094,  < 0.02,0.022
環,練馬区石神井町,0.054,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,0.099,0.179,  < 0.03,  < 0.03,0.04,  < 0.03,0.179,  < 0.03,0.041,0.069,  < 0.02,  < 0.02
境,足立区西新井,0.124,  < 0.03,0.132,0.082,0.045,  < 0.03,0.764,0.094,  < 0.03,  < 0.03,  < 0.03,0.048,0.764,  < 0.03,0.114,0.294,  < 0.02,0.044
,江戸川区春江町,  < 0.03,  < 0.03,0.062,  < 0.03,0.114,  < 0.03,0.734,0.123,0.069,  < 0.03,0.066,  < 0.03,0.734,  < 0.03,0.105,0.282,  < 0.02,0.04
,区部一般平均,0.076,  < 0.03,0.091,0.051,0.042,0.048,0.329,0.176,0.032,  < 0.03,0.034,0.037,0.764,  < 0.03,0.079,0.294,  < 0.02,0.03
多,小金井市本町,  < 0.03,  < 0.03,0.049,  < 0.03,  < 0.03,  < 0.03,0.063,0.063,  < 0.03,  < 0.03,0.073,  < 0.03,0.073,  < 0.03,0.031,0.028,  < 0.02,  < 0.02
摩,東大和市奈良橋,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,0.044,0.058,  < 0.03,  < 0.03,  < 0.03,0.077,  < 0.03,0.077,  < 0.03,  < 0.03,0.03,  < 0.02,  < 0.02
一般,多摩部一般平均,  < 0.03,  < 0.03,0.032,  < 0.03,  < 0.03,  < 0.03,0.06,0.039,  < 0.03,  < 0.03,0.075,  < 0.03,0.077,  < 0.03,  < 0.03,0.03,  < 0.02,  < 0.02
都一般平均,,0.064,  < 0.03,0.079,0.044,0.037,0.045,0.275,0.149,  < 0.03,  < 0.03,0.042,0.032,0.764,  < 0.03,0.069,0.294,  < 0.02,0.027
,京葉道路亀戸,0.16,0.061,0.283,0.069,0.203,  < 0.03,1.054,0.115,  < 0.03,  < 0.03,0.064,0.093,1.054,  < 0.03,0.179,0.405,  < 0.02,0.069
,環八通り八幡山,0.041,  < 0.03,  < 0.03,  < 0.03,  < 0.03,0.036,0.087,0.197,0.06,  < 0.03,0.036,  < 0.03,0.197,  < 0.03,0.046,0.076,  < 0.02,  < 0.02
沿,２地点沿道平均,0.1,0.038,0.149,0.042,0.109,  < 0.03,0.57,0.156,0.037,  < 0.03,0.05,0.054,1.054,  < 0.03,0.112,0.405,  < 0.02,0.043
道,甲州街道大原,0.058,  < 0.03,0.082,0.041,  < 0.03,0.086,0.082,0.14,0.048,  < 0.03,  < 0.03,  < 0.03,0.14,  < 0.03,0.051,0.054,  < 0.02,  < 0.02
,中山道大和町,0.075,  < 0.03,0.059,0.053,  < 0.03,  < 0.03,0.295,0.129,  < 0.03,  < 0.03,0.031,  < 0.03,0.295,  < 0.03,0.061,0.113,  < 0.02,0.023
,４地点沿道平均,0.083,  < 0.03,0.11,0.044,0.062,0.038,0.379,0.145,0.035,  < 0.03,0.036,0.035,1.054,  < 0.03,0.084,0.405,  < 0.02,0.032
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.031,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,0.057,  < 0.03,0.057,  < 0.03,  < 0.03,0.022,  < 0.02,  < 0.02
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2,"1,3-Butadiene",,,,,,,,,　　基準値等　：,,2.5,μg/m3,(1.111 ppb),,（指針値）,,分子量：,54.1
,,,,,,,,,,　　定量下限値：,,0.07,,(0.032 ppb),,,,換算係数(→ppb）：,0.444
,,2019年度,,,,,,,,　　検出下限値：,,0.02,,(0.009 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.233,0.167,0.421,0.421,0.31,0.051,0.504,0.303,0.144,0.228,0.238,0.123,0.504,0.051,0.262,0.224,0.023,0.116
区,国設東京新宿,0.114,0.086,0.1,0.218,1.346,0.042,0.295,0.247,0.137,0.203,0.232,0.125,1.346,0.042,0.262,0.598,0.019,0.116
部,大田区東糀谷,0.255,0.207,0.197,0.488,0.268,0.098,0.192,0.592,0.199,0.285,0.253,0.153,0.592,0.098,0.266,0.263,0.043,0.118
一,世田谷区世田谷,0.099,0.09,0.069,0.108,1.028,0.089,0.18,0.322,0.192,0.24,0.189,0.078,1.028,0.069,0.224,0.457,0.031,0.099
般,板橋区氷川町,0.116,0.062,0.075,0.218,0.982,0.079,0.29,0.34,0.175,0.191,0.177,0.103,0.982,0.062,0.234,0.436,0.028,0.104
環,練馬区石神井町,0.08,0.057,0.066,0.148,0.612,0.068,0.158,0.326,0.198,0.197,0.205,0.059,0.612,0.057,0.181,0.272,0.025,0.08
境,足立区西新井,0.28,0.087,0.21,0.258,0.491,0.072,0.167,0.482,0.18,0.339,0.177,0.098,0.491,0.072,0.237,0.218,0.032,0.105
,江戸川区春江町,0.084,0.083,0.066,0.123,0.232,0.057,0.24,0.349,0.251,0.217,0.249,0.104,0.349,0.057,0.171,0.155,0.025,0.076
,区部一般平均,0.158,0.105,0.15,0.248,0.658,0.069,0.253,0.37,0.184,0.238,0.215,0.105,1.346,0.042,0.23,0.598,0.019,0.102
多,小金井市本町,0.047,0.037,0.045,0.112,0.071,0.076,0.235,0.155,0.153,0.189,0.198,0.057,0.235,0.037,0.115,0.104,0.016,0.051
摩,東大和市奈良橋,0.093,0.047,0.053,0.078,0.081,0.037,0.119,0.162,0.188,0.126,0.203,0.059,0.203,0.037,0.104,0.09,0.017,0.046
一般,多摩部一般平均,0.07,0.042,0.049,0.095,0.076,0.057,0.177,0.159,0.17,0.158,0.201,0.058,0.235,0.037,0.109,0.104,0.016,0.049
都一般平均,,0.14,0.092,0.13,0.217,0.542,0.067,0.238,0.328,0.182,0.222,0.212,0.096,1.346,0.037,0.206,0.598,0.016,0.091
,京葉道路亀戸,0.159,0.209,0.158,0.173,0.42,0.033,0.314,0.37,0.229,0.205,0.276,0.169,0.42,0.033,0.226,0.187,0.015,0.101
,環八通り八幡山,0.103,0.056,0.071,0.161,0.739,0.216,0.276,0.38,0.43,0.137,0.224,0.139,0.739,0.056,0.244,0.328,0.025,0.108
沿,２地点沿道平均,0.131,0.132,0.114,0.167,0.579,0.124,0.295,0.375,0.33,0.171,0.25,0.154,0.739,0.033,0.235,0.328,0.015,0.105
道,甲州街道大原,0.143,0.103,0.118,0.204,1.037,0.123,0.25,0.444,0.264,0.262,0.274,0.154,1.037,0.103,0.281,0.461,0.046,0.125
,中山道大和町,0.249,0.179,0.201,0.373,0.959,0.237,0.411,0.402,0.261,0.219,0.259,0.197,0.959,0.179,0.329,0.426,0.079,0.146
,４地点沿道平均,0.164,0.137,0.137,0.228,0.789,0.152,0.313,0.399,0.296,0.206,0.258,0.165,1.037,0.033,0.27,0.461,0.015,0.12
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,0.048,0.047,0.026,0.022,0.03,0.038,0.031,0.048,  < 0.02,0.024,0.021,  < 0.009,0.011
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
3,Dichloromethane,,,,,,,,,　　基準値  　：,,150,μg/m3,(42.475 ppb),,,,分子量：,84.9
,,,,,,,,,,　　定量下限値：,,0.1,,(0.029 ppb),,,,換算係数(→ppb）：,0.283
,,2019年度,,,,,,,,　　検出下限値：,,0.03,,(0.009 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,1.089,0.723,0.593,1.678,0.503,1.281,1.287,2.407,1.061,2.384,1.313,0.723,2.407,0.503,1.254,0.681,0.142,0.355
区,国設東京新宿,2.578,3.465,3.382,5.892,1.613,1.274,1.628,2.613,1.109,2.426,1.3,0.819,5.892,0.819,2.342,1.668,0.232,0.663
部,大田区東糀谷,1.258,0.807,0.636,2.359,0.52,1.571,1.652,2.993,1.484,3.41,1.642,0.812,3.41,0.52,1.595,0.966,0.147,0.452
一,世田谷区世田谷,1.065,0.698,0.536,1.884,0.442,1.258,1.939,2.419,1.238,2.017,1.263,0.733,2.419,0.442,1.291,0.685,0.125,0.366
般,板橋区氷川町,1.851,1.082,0.714,2.572,0.761,1.674,2.106,3.197,1.455,2.403,1.694,0.967,3.197,0.714,1.706,0.905,0.202,0.483
環,練馬区石神井町,1.235,0.659,0.785,2.482,0.76,1.366,2.34,3.383,1.488,1.754,1.323,1.073,3.383,0.659,1.554,0.958,0.187,0.44
境,足立区西新井,1.695,0.862,0.814,2.358,0.964,1.631,2.007,5.106,2.409,2.726,1.929,0.911,5.106,0.814,1.951,1.446,0.23,0.552
,江戸川区春江町,0.948,0.522,0.646,1.344,0.272,1.22,2.194,2.301,1.531,2.789,1.96,1.026,2.789,0.272,1.396,0.79,0.077,0.395
,区部一般平均,1.465,1.102,1.013,2.571,0.729,1.409,1.894,3.052,1.472,2.489,1.553,0.883,5.892,0.272,1.636,1.668,0.077,0.463
多,小金井市本町,1.09,0.879,1.055,2.895,1.032,1.656,2.176,1.384,1.173,2.25,1.235,0.713,2.895,0.713,1.462,0.82,0.202,0.414
