物質番号,適正管理化学物質名,報告数（件）,使用量（kg）,製造量（kg）,製品としての出荷量（kg）,環境への排出量（kg）,環境への排出量／大気（kg）,環境への排出量／公共用水域（kg）,環境への排出量／その他（kg）,事業所外への移動量（kg）,事業所外への移動量／廃棄物（kg）,事業所外への移動量／廃水(下水道）（kg）
1200,食料品製造業,5,505000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,飲料・たばこ・飼料製造業(下の業種を除く）,3,110610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,酒類製造業,1,490000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,たばこ製造業,,,,,,,,,,,
1400,繊維工業（衣服その他の繊維製品を除く）,2,13390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,衣服・その他の繊維製品製造業,1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,木材・木製品製造業（家具を除く）,,,,,,,,,,,
1700,家具・装備品製造業,,,,,,,,,,,
1800,パルプ・紙・紙加工品製造業,2,20120.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,出版・印刷・同関連産業（下の業種を除く）,1,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,印刷業,3,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,3330.0,3330.0,0.0
1941,製版業,,,,,,,,,,,
1951,製本業,,,,,,,,,,,
1952,印刷物加工業,,,,,,,,,,,
2000,化学工業（下の業種を除く）,33,29530890.0,0.0,23992180.0,0.8,0.8,0.0,0.0,2130.0,2130.0,0.0
2060,医薬品製造業,3,7570.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,石油製品・石炭製品製造業,,,,,,,,,,,
2200,プラスチック製品製造業,1,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,1600.0,0.0
2300,ゴム製品製造業,,,,,,,,,,,
2400,なめし革・同製品・毛皮製造業,1,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,窯業・土石製品製造業,25,1160130.0,0.0,0.0,2000.0,2000.0,0.0,0.0,301350.0,301350.0,2.1
2600,鉄鋼業,5,1107950.0,0.0,0.0,650.0,650.0,0.0,0.0,855000.0,855000.0,0.0
2700,非鉄金属製造業,5,66040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,金属製品製造業（下の業種を除く）,35,137920.0,0.0,0.0,0.0,0.0,0.0,0.0,22680.0,22360.0,320.0
2861,金属製品塗装業,4,119800.0,0.0,0.0,0.0,0.0,0.0,0.0,110000.0,110000.0,0.0
2862,溶触めっき業（表面処理鋼材製造業を除く）,1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2864,電気めっき業（表面処理鋼材製造業を除く）,187,904790.0,0.0,0.0,6.5,6.5,0.0,0.0,10665.0,10625.0,40.0
2865,金属熱処理業,2,15800.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1800.0,0.0
2900,一般機械器具製造業,2,3450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,電気機械器具製造業（下の業種を除く）,26,188480.0,0.0,0.0,0.2,0.2,0.0,0.0,51670.0,51490.0,180.0
3060,電子応用装置製造業,,,,,,,,,,,
3070,電気計測器製造業,2,41620.0,0.0,0.0,0.0,0.0,0.0,0.0,10590.0,10590.0,0.0
3100,輸送用機械器具製造業（下の業種を除く）,3,9800.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.0,1670.0,0.0
3120,鉄道車両・同部分品製造業,,,,,,,,,,,
3140,船舶製造・修理業・舶用機関製造業,,,,,,,,,,,
3200,精密機械器具製造業（下の業種を除く）,6,5010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3230,医療用機械器具・医療用品製造業,,,,,,,,,,,
3300,武器製造業,,,,,,,,,,,
3400,その他の製造業,3,535045.0,0.0,0.0,0.0,0.0,0.0,0.0,213000.0,213000.0,0.0
3500,電気業,1,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600,ガス業,,,,,,,,,,,
3700,熱供給業,,,,,,,,,,,
3810,上水道業,4,5550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3830,下水道業,2,25600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,鉄道業,1,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,倉庫業,,,,,,,,,,,
5132,石油卸売業,,,,,,,,,,,
5930,燃料小売業,1,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7200,洗濯・理容・浴場業（下の業種を除く）,1,4700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7211,普通洗濯業,8,28940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
