物質番号,適正管理化学物質名,報告数（件）,使用量（kg）,製造量（kg）,製品としての出荷量（kg）,環境への排出量（kg）,環境への排出量／大気（kg）,環境への排出量／公共用水域（kg）,環境への排出量／その他（kg）,事業所外への移動量（kg）,事業所外への移動量／廃棄物（kg）,事業所外への移動量／廃水(下水道）（kg）
1,アクロレイン,,,,,,,,,,,
2,アセトン,5,86880.0,0.0,0.0,11170.0,11170.0,0.0,0.0,2312.0,412.0,1900.0
3,イソアミルアルコール,,,,,,,,,,,
4,イソプロピルアルコール,8,30450.0,0.0,0.0,15780.0,15780.0,0.0,0.0,1201.0,1101.0,100.0
5,エチレン,,,,,,,,,,,
6,塩化スルホン酸,,,,,,,,,,,
7,塩化ビニルモノマー,,,,,,,,,,,
8,塩酸,3,40840.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,410.0,0.0
9,塩素,1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,カドミウム及びその化合物,,,,,,,,,,,
11,キシレン,10,385260.0,0.0,61000.0,129190.7,129190.7,0.0,0.0,12998.0,11598.0,1400.0
12,クロム及び三価クロム化合物,1,770.0,0.0,360.0,0.0,0.0,0.0,0.0,410.0,380.0,30.0
13,六価クロム化合物,2,750.0,0.0,146.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0
14,クロルピクリン,,,,,,,,,,,
15,クロロホルム,,,,,,,,,,,
16,酢酸エチル,10,38850.0,0.0,0.0,33540.0,33540.0,0.0,0.0,3268.0,2568.0,700.0
17,酢酸ブチル,9,210620.0,0.0,0.0,139720.0,139720.0,0.0,0.0,47894.0,47894.0,0.0
18,酢酸メチル,,,,,,,,,,,
19,酸化エチレン,,,,,,,,,,,
20,シアン化合物（錯塩及びシアン酸塩を除く無機シアン化物）,1,290.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,0.0
21,四塩化炭素,,,,,,,,,,,
22,"1,2-ジクロロエタン",,,,,,,,,,,
23,"1,1-ジクロロエチレン",,,,,,,,,,,
24,"シス-1,2-ジクロロエチレン",,,,,,,,,,,
25,"1,3-ジクロロプロペン",,,,,,,,,,,
26,ジクロロメタン,2,850.0,0.0,0.0,690.0,690.0,0.0,0.0,160.0,160.0,0.0
27,シマジン,,,,,,,,,,,
28,臭素化合物（臭化メチルに限る）,,,,,,,,,,,
29,硝酸,6,7730.0,0.0,0.0,0.0,0.0,0.0,0.0,2430.0,2430.0,0.0
30,水銀及びその化合物,,,,,,,,,,,
31,スチレン,2,16270.0,0.0,0.0,1250.0,1250.0,0.0,0.0,0.0,0.0,0.0
32,セレン及びその化合物,,,,,,,,,,,
33,チウラム,,,,,,,,,,,
34,チオベンカルブ,,,,,,,,,,,
35,テトラクロロエチレン,1,170.0,0.0,0.0,140.0,140.0,0.0,0.0,30.0,30.0,0.0
36,"1,1,1-トリクロロエタン",,,,,,,,,,,
37,"1,1,2-トリクロロエタン",,,,,,,,,,,
38,トリクロロエチレン,4,19000.0,0.0,0.0,14700.0,14700.0,0.0,0.0,4530.0,4530.0,0.0
39,トルエン,13,530430.0,0.0,120120.0,104378.1,104378.1,0.0,0.0,8961.0,4661.0,4300.0
40,鉛及びその化合物,1,270.0,0.0,120.0,0.0,0.0,0.0,0.0,140.0,140.0,0.0
41,ニッケル,1,3000.0,0.0,2500.0,0.0,0.0,0.0,0.0,740.0,740.0,0.0
42,ニッケル化合物,3,2920.0,0.0,891.0,50.0,0.0,50.0,0.0,1850.0,1550.0,260.0
43,二硫化炭素,,,,,,,,,,,
44,砒素及びその無機化合物,,,,,,,,,,,
45,ＰＣＢ,,,,,,,,,,,
46,ピリジン,,,,,,,,,,,
47,フェノール,1,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0
48,ふっ化水素及びその水溶性塩,2,370.0,0.0,1.0,20.0,20.0,0.0,0.0,300.0,270.0,30.0
49,ヘキサン,6,168480.0,0.0,44000.0,8485.4,8485.4,0.0,0.0,514.0,514.0,0.0
50,ベンゼン,4,32410.0,0.0,7600.0,2020.9,2020.9,0.0,0.0,0.0,0.0,0.0
51,ホルムアルデヒド,3,2350.0,0.0,0.0,1750.0,1750.0,0.0,0.0,1.8,1.8,0.0
52,マンガン及びその化合物,3,22570.0,0.0,20402.0,50.0,0.0,50.0,0.0,2450.0,2350.0,74.0
53,メタノール,6,316170.0,0.0,265000.0,19730.0,19730.0,0.0,0.0,3457.0,1557.0,1900.0
54,メチルイソブチルケトン,4,34370.0,0.0,0.0,22970.0,22970.0,0.0,0.0,7212.0,7112.0,100.0
55,メチルエチルケトン,9,22800.0,0.0,0.0,20640.0,20640.0,0.0,0.0,1366.0,966.0,400.0
56,有機燐（りん）化合物（ＥＰＮに限る。）,,,,,,,,,,,
57,硫酸,3,9800.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.0,1670.0,0.0
58,ほう素及びその化合物,,,,,,,,,,,
,総計,124,1991120.0,0.0,522140.0,526275.1,526175.1,100.0,0.0,104515.8,93255.8,11194.0
注）事業者（適正管理化学物質年間取扱量100kg以上）から、有効数字2桁（小数点以下第2位を四捨五入し第1位まで）で報告されている。,,,,,,,,,,,,
