表5-1  2019(令和元)年度有害大気汚染物質調査結果総括表,,,,,,,
,（ベンゼン等優先取組物質21物質及びその他7物質）,,,,,,
,,,,,,,
(1) 揮発性有機化合物,,,,,,,
,,,,,,,（単位:μg/m3）
測定地点（局）,,ベンゼン,"トリクロロ
エチレン",テトラクロロエチレン,"ジクロロ
メタン","アクリロ
ニトリル","塩化ビニル
モノマー"
,中央区晴海,1.3,0.67,0.15,1.3,0.24,0.12
区,国設東京新宿,0.94,0.65,0.23,2.3,0.1,0.07
部,大田区東糀谷,2,2.7,0.17,1.6,0.19,0.09
一,世田谷区世田谷,0.95,0.71,0.23,1.3,0.1,0.04
般,板橋区氷川町,0.88,1.2,0.31,1.7,0.11,0.06
,練馬区石神井町,0.81,0.87,0.24,1.6,0.09,0.04
,足立区西新井,1,1.7,0.29,1.9,0.16,0.11
,江戸川区春江町,1.1,1,0.16,1.4,0.12,0.1
,区部一般環境 平均,1.1,1.2,0.22,1.6,0.14,0.08
,（平成30年度平均）,0.92,1.4,0.23,1.6,0.1,0.06
多,八王子市片倉町,0.8,0.36,0.09,1.1,<0.05 ,<0.03 
摩,八王子市大楽寺町,0.73,0.56,0.12,1.2,<0.05 ,<0.03 
一,小金井市貫井北町,0.8,0.57,0.2,1.5,0.1,0.03
般,東大和市奈良橋,0.79,1.3,0.12,1.4,0.08,<0.03 
,多摩部一般環境 平均,0.78,0.69,0.13,1.3,0.06,<0.03 
,（平成30年度平均）,0.78,0.53,0.11,1.3,0.04,0.02
 都一般環境 平均,,1,1,0.19,1.5,0.11,0.06
,（平成30年度平均）,0.87,1.1,0.19,1.5,0.08,0.05
沿,京葉道路亀戸,1.1,1.3,0.19,1.3,0.15,0.18
道,環八通り八幡山,0.96,0.61,0.21,1.3,0.14,0.05
,沿道 平均,1,0.96,0.2,1.3,0.15,0.11
,（平成30年度平均）,1,1.5,0.24,1.5,0.14,0.07
檜原（バックグラウンド）,,0.46,0.23,0.08,0.86,<0.05 ,< 0.03
,（平成30年度）,0.56,0.17,0.06,0.65,0.03,0.01
,, 環境基準, 環境基準, 環境基準, 環境基準, 指針値, 指針値
基準値等,,3,130,200,150,2,10
定量下限値,,0.05,0.1,0.12,0.1,0.15,0.07
検出下限値,,0.02,0.03,0.04,0.03,0.05,0.03
,,,,,,,
,注1）測定値が検出下限値未満のときは、検出下限値の1/2として、年平均値を計算した。,,,,,,
,注2）結果は、有効数字2桁で表示。ただし、下限値の桁までとした。,,,,,,
,注3）測定機器の変更等により、定量下限値及び検出下限値が、前年度とは異なる物質がある。,,,,,,
,注4）指針値（環境中の有害大気汚染物質による健康リスクの低減を図るための指針となる数値）,,,,,,
,注5）地域別等の平均値は、当該地域の全測定値の平均であるため、各地点の年平均値を平均したものとは,,,,,,
,     異なる場合がある。,,,,,,
,注6）トリクロロエチレンは、2018(平成30)年度から環境基準200μg/m3から130μg/m3に改正,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
 揮発性有機化合物（続き）,,,,,,,
,,,,,,,（単位:μg/m3）
測定地点（局）,,"クロロ
ホルム","1,2-ジクロロエタン","1,3-
ブタジエン","酸化
エチレン",塩化メチル,トルエン
,中央区晴海,0.21,0.17,0.26,0.12,1.3,5.8
区,国設東京新宿,0.23,0.16,0.26,0.11,1.4,7.2
部,大田区東糀谷,0.3,0.14,0.27,0.097,1.4,8.4
一,世田谷区世田谷,0.23,0.12,0.22,0.079,1.3,6.9
般,板橋区氷川町,0.26,0.14,0.24,0.086,1.3,8.2
,練馬区石神井町,0.29,0.12,0.18,0.077,1.3,7.2
,足立区西新井,0.26,0.12,0.24,0.11,1.4,9.8
,江戸川区春江町,0.19,0.13,0.17,0.09,1.3,7.2
,区部一般環境 平均,0.25,0.14,0.23,0.096,1.3,7.6
,（平成30年度平均）,0.23,0.14,0.13,0.08,1.5,7.9
多,八王子市片倉町,0.17,0.1,0.09,0.074,1.6,4.8
摩,八王子市大楽寺町,0.15,0.1,0.07,0.07,1.5,4.6
一,小金井市貫井北町,0.25,0.12,0.12,0.077,1.3,5.9
般,東大和市奈良橋,0.18,0.12,0.1,0.079,1.3,6.6
,多摩部一般環境 平均,0.19,0.11,0.1,0.075,1.4,5.5
,（平成30年度平均）,0.17,0.12,0.08,0.06,1.6,6.2
 都一般環境 平均,,0.23,0.13,0.18,0.089,1.4,6.9
,（平成30年度平均）,0.21,0.13,0.11,0.07,1.5,7.3
沿,京葉道路亀戸,0.2,0.13,0.23,0.093,1.3,6.3
道,環八通り八幡山,0.25,0.12,0.25,0.087,1.3,6.8
,沿道 平均,0.22,0.13,0.24,0.09,1.3,6.6
,（平成30年度平均）,0.28,0.13,0.16,0.08,1.5,9.3
檜原（バックグラウンド）,,0.15,0.11,0.03,0.058,1.2,2.1
,（平成30年度）,0.15,0.13,0.03,0.05,1.3,1.9
,, 指針値, 指針値, 指針値,,,
基準値等,,18,1.6,2.5,  　  －,  　  －,  　  －
定量下限値,,0.09,0.11,0.07,0.01,0.09,0.06
検出下限値,,0.03,0.04,0.02,0.003,0.03,0.02
,,,,,,,
,注1）測定値が検出下限値未満のときは、検出下限値の1/2として、年平均値を計算した。,,,,,,
,注2）結果は、有効数字2桁で表示。ただし、下限値の桁までとした。,,,,,,
,注3）測定機器の変更等により、定量下限値及び検出下限値が、前年度とは異なる物質がある。,,,,,,
,注4）指針値（環境中の有害大気汚染物質による健康リスクの低減を図るための指針となる数値）,,,,,,
,注5）地域別等の平均値は、当該地域の全測定値の平均であるため、各地点の年平均値を平均したものとは,,,,,,
,     異なる場合がある。,,,,,,
,注6）塩化メチル及びトルエンは、2012(平成24)年度から、優先取組物質の扱いとなった項目である。,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
(2) アルデヒド類、ベンゾ[a]ピレン,,,,,,,
,,,,（単位:μg/m3；ベンゾ[a]ピレン:ng/m3）,,,
測定地点（局）,,"アセト
アルデヒド","ホルム
アルデヒド","ベンゾ[a]
ピレン",,,
,中央区晴海,3.3,2.9,0.2,,,
区,国設東京新宿,3.1,2.7,0.1,,,
部,大田区東糀谷,4.1,3.2,0.55,,,
一,世田谷区世田谷,3.4,2.9,0.09,,,
般,板橋区氷川町,3.4,3.4,0.09,,,
,練馬区石神井町,2.4,1.6,0.06,,,
,足立区西新井,3.2,2.9,0.12,,,
,江戸川区春江町,3.1,2.8,0.22,,,
,区部一般環境 平均,3.2,2.8,0.18,,,
,（平成30年度平均）,2.8,2.6,0.1,,,
多,八王子市片倉町,2.6,2.7,0.1,,,
摩,八王子市大楽寺町,2.6,3,0.1,,,
一,小金井市貫井北町,4.1,3.3,0.07,,,
般,東大和市奈良橋,3.1,2,0.07,,,
,多摩部一般環境 平均,3.1,2.7,0.09,,,
,（平成30年度平均）,2.1,2.2,0.09,,,
 都一般環境 平均,,3.2,2.8,0.15,,,
,（平成30年度平均）,2.5,2.5,0.1,,,
沿,京葉道路亀戸,3.1,2.3,0.18,,,
道,環八通り八幡山,3.7,3,0.09,,,
,沿道 平均,3.4,2.6,0.13,,,
,（平成30年度平均）,2.9,2.6,0.13,,,
檜原（バックグラウンド）,,2.1,1.4,0.04,,,
,（平成30年度）,1.8,1.6,0.09,,,
,, *, *, **,,,
基準値等,,5,0.8,0.12,,,
定量下限値,,0.8,0.8,0.05,,,
検出下限値,,0.3,0.3,0.02,,,
,,,,,,,
,注1）測定値が検出下限値未満のときは、検出下限値の1/2として、年平均値を計算した。,,,,,,
,注2）結果は、有効数字2桁で表示。ただし、下限値の桁までとした。,,,,,,
,注3）表中の*  基準参考値（U.S.EPA 発がん性のユニットリスク10-5レベルの換算値）,,,,,,
, 　        ** 基準参考値（WHO欧州地域事務局のガイドライン値）,,,,,,
,注4）地域別等の平均値は、当該地域の全測定値の平均であるため、各地点の年平均値を平均したものとは,,,,,,
