分類/品目/銘柄/単位,2005年9月,2006年7月,2006年8月,2006年9月,銘柄改正等
（穀類）/うるち米/国内産、精米、単一品種、コシヒカリ(5kg入り）/1袋(円),2909,2762,2722,2728,
（穀類）/うるち米/国内産、精米、単一品種、コシヒカリを除く(5kg入り）/1袋(円),2361,2359,2359,2313,
（穀類）/うるち米/国内産、精米、複数原料米(5kg入り）/1袋(円),2037,2013,2004,1971,
（穀類）/もち米/国内産、精米、複数原料米(1～2kg入り）/1kg(円),619,618,619,605,
（穀類）/食パン/普通品/1kg(円),411,406,401,410,
（穀類）/あんパン/あずきあん入り、丸型、普通品/100g(円),90,88,89,89,
（穀類）/カレーパン/揚げパン、普通品/100g(円),93,94,94,94,
（穀類）/ゆでうどん/1食入り（200～250g入り）、普通品/1袋(円),79,78,80,79,
（穀類）/干しうどん/普通品/1kg(円),492,507,502,493,
（穀類）/スパゲッティ/袋入り（300g入り）、JAS規格品/1袋(円),153,149,151,151,
（穀類）/即席めん/即席カップめん、中華タイプ、「カップヌードル(77g入り)」/1個(円),140,136,136,136,
（穀類）/生中華めん/普通品、2食入り（220～260g入り）/1袋(円),251,259,252,261,
（穀類）/小麦粉/薄力粉、袋入り（1kg入り）「日清フラワー」/1袋(円),190,192,193,191,
（穀類）/もち/包装生もち/1kg(円),1033,1065,1104,1032,
（魚介類）/まぐろ/めばち又はきはだ、刺身用、さく、赤身/100g(円),388,402,407,413,平成18年1月から基本銘柄改正
（魚介類）/あじ/まあじ、丸（長さ約15cm以上）/100g(円),107,111,112,117,
（魚介類）/いわし/まいわし、丸（長さ約12cm以上）/100g(円),124,102,90,114,
（魚介類）/かつお/切り身（刺身用）/100g(円),159,177,188,203,
（魚介類）/かれい/まがれい、丸（長さ約25～35cm）/100g(円),175,166,174,168,
（魚介類）/さけ/トラウトサーモン､ぎんざけ､アトランティックサーモン､べにざけ､又はキングサーモン､切り身/100g(円),217,237,238,243,
（魚介類）/さば/まさば、丸(長さ約25～40cm)/100g(円),111,101,100,101,
（魚介類）/さんま/丸（長さ約25cm以上）/100g(円),79,123,144,86,
（魚介類）/たい/まだい、丸（長さ約20cm以上）/100g(円),214,229,218,201,
（魚介類）/ぶり/切り身/100g(円),243,270,269,277,
（魚介類）/いか/するめいか/100g(円),90,85,87,92,
（魚介類）/たこ/まだこ（ゆでもの）/100g(円),243,252,259,257,
（魚介類）/えび/輸入品、冷凍（解凍含む）、パック包装[長さ]無頭8～10cm/100g(円),256,257,262,263,
（魚介類）/あさり/殻付き/100g(円),117,118,118,116,
