"年月[西暦]","調査項目","設問","基本政策","政策","調査回答者の属性種別","調査回答者の属性","調査数[人]","十分[人]","まあ十分[人]","やや不十分[人]","不十分[人]","わからない[人]","無回答[人]"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(20)障害者のゆたかで自立した地域での生活を支援する","全体",,"558","37","118","87","33","270","13"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(20)障害者のゆたかで自立した地域での生活を支援する","性・年代別","男性（計）","231","20","50","40","10","109","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(20)障害者のゆたかで自立した地域での生活を支援する","性・年代別","男性 18～29歳","13","1","5","1","1","5","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(20)障害者のゆたかで自立した地域での生活を支援する","性・年代別","男性 30～39歳","38","8","5","4","0","21","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(20)障害者のゆたかで自立した地域での生活を支援する","性・年代別","男性 40～49歳","50","7","10","5","2","26","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(20)障害者のゆたかで自立した地域での生活を支援する","性・年代別","男性 50～59歳","47","2","13","8","1","21","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(20)障害者のゆたかで自立した地域での生活を支援する","性・年代別","男性 60～69歳","42","0","12","7","5","18","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(20)障害者のゆたかで自立した地域での生活を支援する","性・年代別","男性 70歳以上","40","2","5","15","1","17","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(20)障害者のゆたかで自立した地域での生活を支援する","性・年代別","男性 無回答","1","0","0","0","0","1","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(20)障害者のゆたかで自立した地域での生活を支援する","性・年代別","女性（計）","313","17","65","46","22","154","9"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(20)障害者のゆたかで自立した地域での生活を支援する","性・年代別","女性 18～29歳","26","2","4","2","1","15","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(20)障害者のゆたかで自立した地域での生活を支援する","性・年代別","女性 30～39歳","49","2","20","4","0","21","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(20)障害者のゆたかで自立した地域での生活を支援する","性・年代別","女性 40～49歳","78","3","18","6","4","44","3"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(20)障害者のゆたかで自立した地域での生活を支援する","性・年代別","女性 50～59歳","62","4","7","11","8","31","1"
