規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7389935,4344166,3045769,119075,54359,64716,134808,65994,68814,7374202,4332531,3041671,25,14,40.7
５人以上,建設業,347582,286760,60822,1903,1373,530,3117,2030,1087,346368,286103,60265,2.8,0.9,11.9
５人以上,製造業,652822,471510,181312,7051,5166,1885,5646,3626,2020,654227,473050,181177,6.6,1.9,19
５人以上,電気・ガス・熱供給・水道業,17254,14427,2827,2,2,0,88,47,41,17168,14382,2786,6,5.7,7.2
５人以上,情報通信業,777320,579642,197678,4444,3025,1419,6718,5143,1575,775046,577524,197522,3,1.3,8
５人以上,"運輸業,郵便業",449724,362868,86856,3610,2479,1131,6118,4143,1975,447216,361204,86012,10.9,8.4,21.4
５人以上,"卸売業,小売業",1448736,817239,631497,25503,11830,13673,24318,11313,13005,1449921,817756,632165,30.5,16.9,48.1
５人以上,"金融業,保険業",395979,218501,177478,2861,1738,1123,4280,2393,1887,394560,217846,176714,8.3,1.7,16.5
５人以上,"不動産業,物品賃貸業",202380,133580,68800,3215,1274,1941,2668,1450,1218,202927,133404,69523,15.7,9.3,27.9
５人以上,"学術研究,専門・技術サービス業",402817,281871,120946,5923,3573,2350,3406,1335,2071,405334,284109,121225,9.5,5,19.9
５人以上,"宿泊業,飲食サービス業",634142,274402,359740,27994,10545,17449,30195,11824,18371,631941,273123,358818,77,63.6,87.2
５人以上,"生活関連サービス業,娯楽業",226743,101818,124925,5588,2178,3410,6705,2709,3996,225626,101287,124339,47.4,39.3,54.1
５人以上,"教育,学習支援業",430370,198169,232201,4937,2200,2737,14177,8433,5744,421130,191936,229194,35.2,28.2,41
５人以上,"医療,福祉",590653,148442,442211,6568,1184,5384,9493,3971,5522,587728,145655,442073,33,18.4,37.9
５人以上,複合サービス事業,20568,9409,11159,184,183,1,142,73,69,20610,9519,11091,19.5,6.3,30.8
５人以上,サービス業（他に分類されないもの）,792845,445528,347317,19292,7609,11683,17737,7504,10233,794400,445633,348767,29.3,20.9,40.1
30人以上,調査産業計,5074588,3097939,1976649,70198,34638,35560,82446,44659,37787,5062340,3087918,1974422,19.5,10.3,33.7
30人以上,建設業,213899,182085,31814,729,524,205,1159,885,274,213469,181724,31745,0.6,0.4,1.9
30人以上,製造業,492056,360959,131097,6115,4620,1495,4348,2835,1513,493823,362744,131079,5.1,1.4,15.5
30人以上,電気・ガス・熱供給・水道業,13944,11432,2512,2,2,0,88,47,41,13858,11387,2471,4,4.5,1.7
30人以上,情報通信業,653680,496750,156930,4096,2677,1419,5368,4201,1167,652408,495226,157182,2.5,0.9,7.5
30人以上,"運輸業,郵便業",367778,294334,73444,3390,2305,1085,5482,3507,1975,365686,293132,72554,9.9,8.4,15.8
30人以上,"卸売業,小売業",857990,501812,356178,11579,6036,5543,13215,7566,5649,856354,500282,356072,24.3,11.7,42
30人以上,"金融業,保険業",334374,183962,150412,2166,1043,1123,3462,2055,1407,333078,182950,150128,8.8,1.9,17.1
30人以上,"不動産業,物品賃貸業",130921,85339,45582,1190,679,511,1645,924,721,130466,85094,45372,12.7,5.9,25.3
30人以上,"学術研究,専門・技術サービス業",291264,214810,76454,3091,2035,1056,2041,1028,1013,292314,215817,76497,8.1,4.9,17
30人以上,"宿泊業,飲食サービス業",208270,90508,117762,10166,4406,5760,7075,2644,4431,211361,92270,119091,69.3,53.8,81.3
30人以上,"生活関連サービス業,娯楽業",120864,48962,71902,3789,1494,2295,3455,1604,1851,121198,48852,72346,52.2,41.1,59.7
30人以上,"教育,学習支援業",341329,166140,175189,3450,1550,1900,13025,7795,5230,331754,159895,171859,31.2,25.7,36.3
30人以上,"医療,福祉",395426,105462,289964,3115,742,2373,5788,2907,2881,392753,103297,289456,29.1,16.4,33.7
30人以上,複合サービス事業,6803,4195,2608,71,70,1,142,73,69,6732,4192,2540,18.4,9.9,32.5
30人以上,サービス業（他に分類されないもの）,645990,351189,294801,17249,6455,10794,16153,6588,9565,647086,351056,296030,30.7,22,41.1
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２９年２月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
