規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7369934,4331696,3038238,150236,71214,79022,165183,77968,87215,7354987,4324942,3030045,25.2,14.2,41
５人以上,建設業,346368,286980,59388,2688,2164,524,3636,2750,886,345420,286394,59026,3,1.2,11.5
５人以上,製造業,644676,462818,181858,5629,3346,2283,7527,5683,1844,642778,460481,182297,6.6,1.9,18.3
５人以上,電気・ガス・熱供給・水道業,17168,14169,2999,9,9,0,201,180,21,16976,13998,2978,6.4,6.3,6.7
５人以上,情報通信業,775046,576688,198358,6497,4214,2283,9595,6255,3340,771948,574647,197301,3.2,1.3,8.8
５人以上,"運輸業,郵便業",447216,360890,86326,11197,7649,3548,7639,5878,1761,450774,362661,88113,12.8,10.2,23.4
５人以上,"卸売業,小売業",1449921,827062,622859,28204,14962,13242,25576,11525,14051,1452549,830499,622050,30.2,16.8,48
５人以上,"金融業,保険業",394560,217540,177020,3565,1705,1860,5175,2636,2539,392950,216609,176341,8.3,1.7,16.4
５人以上,"不動産業,物品賃貸業",202927,134069,68858,4575,2531,2044,3332,2129,1203,204170,134471,69699,16.1,9.7,28.5
５人以上,"学術研究,専門・技術サービス業",405334,280247,125087,4699,2905,1794,6163,4331,1832,403870,278821,125049,9,4.4,19.3
５人以上,"宿泊業,飲食サービス業",637224,279931,357293,37458,15345,22113,35714,13054,22660,638968,282222,356746,76.6,63.7,86.8
５人以上,"生活関連サービス業,娯楽業",225626,100429,125197,9903,3091,6812,7467,3635,3832,228062,99885,128177,46.1,37.5,52.8
５人以上,"教育,学習支援業",421130,192542,228588,3638,1859,1779,16321,8708,7613,408447,185693,222754,35.5,27.8,41.9
５人以上,"医療,福祉",587728,144230,443498,9362,1650,7712,14640,3349,11291,582450,142531,439919,34.8,18.7,40
５人以上,複合サービス事業,20610,9335,11275,242,6,236,502,290,212,20350,9051,11299,20.5,6.7,31.5
５人以上,サービス業（他に分類されないもの）,794400,444766,349634,22570,9778,12792,21695,7565,14130,795275,446979,348296,29.3,20.7,40.3
30人以上,調査産業計,5058072,3078576,1979496,85317,42698,42619,95541,49715,45826,5047848,3071559,1976289,19.9,10.6,34.5
30人以上,建設業,213469,182647,30822,1318,948,370,1648,1335,313,213139,182260,30879,0.6,0.4,1.6
30人以上,製造業,484272,352557,131715,3882,2139,1743,4878,3729,1149,483276,350967,132309,5.1,1.4,15.1
30人以上,電気・ガス・熱供給・水道業,13858,11174,2684,9,9,0,43,22,21,13824,11161,2663,4.4,5.1,1.6
30人以上,情報通信業,652408,494673,157735,6012,3950,2062,8013,5692,2321,650407,492931,157476,2.7,1,8.3
30人以上,"運輸業,郵便業",365686,292049,73637,9980,6606,3374,6759,5181,1578,368907,293474,75433,12.5,10.8,18.8
30人以上,"卸売業,小売業",856354,508695,347659,13340,7570,5770,10227,5510,4717,859467,510755,348712,24,11.5,42.3
30人以上,"金融業,保険業",333078,183586,149492,2945,1413,1532,4066,2202,1864,331957,182797,149160,8.7,1.8,17.2
30人以上,"不動産業,物品賃貸業",130466,85755,44711,2119,1468,651,2217,1444,773,130368,85779,44589,12.3,5.8,24.9
30人以上,"学術研究,専門・技術サービス業",292314,209682,82632,4033,2596,1437,5118,3733,1385,291229,208545,82684,8,4.4,17
30人以上,"宿泊業,飲食サービス業",216644,92557,124087,8840,3455,5385,7482,3238,4244,218002,92774,125228,71.3,56.7,82.1
30人以上,"生活関連サービス業,娯楽業",121198,48801,72397,5137,1525,3612,3142,1498,1644,123193,48828,74365,50.6,39,58.2
30人以上,"教育,学習支援業",331754,160693,171061,2049,1569,480,13916,7661,6255,319887,154601,165286,32.2,26.1,37.9
30人以上,"医療,福祉",392753,101363,291390,5378,1037,4341,8620,1875,6745,389511,100525,288986,31.2,17,36.2
30人以上,複合サービス事業,6732,4193,2539,8,6,2,30,29,1,6710,4170,2540,18.5,10,32.5
30人以上,サービス業（他に分類されないもの）,647086,350151,296935,20267,8407,11860,19382,6566,12816,647971,351992,295979,30.6,21.6,41.3
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２９年３月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
