規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7515130,4416169,3098961,177375,93506,83869,176244,97249,78995,7516261,4412426,3103835,25,14.9,39.5
５人以上,建設業,352732,298062,54670,3528,2785,743,4056,3171,885,352204,297676,54528,2.9,1.1,12.6
５人以上,製造業,643793,459482,184311,7629,5053,2576,8178,5407,2771,643244,459128,184116,6.8,2.3,18.2
５人以上,電気・ガス・熱供給・水道業,18666,15476,3190,362,360,2,44,42,2,18984,15794,3190,3.6,3.2,5.6
５人以上,情報通信業,805076,595924,209152,14028,10416,3612,14666,9744,4922,804438,596596,207842,3.7,1.6,9.9
５人以上,"運輸業,郵便業",455783,353592,102191,12097,8613,3484,14587,10981,3606,453293,351224,102069,11,9.1,17.6
５人以上,"卸売業,小売業",1462172,831516,630656,29708,16211,13497,30085,15889,14196,1461795,831838,629957,30,17.6,46.4
５人以上,"金融業,保険業",397956,213823,184133,8456,4596,3860,8555,5509,3046,397857,212910,184947,8,1.9,15
５人以上,"不動産業,物品賃貸業",209877,136476,73401,3610,2455,1155,5569,3203,2366,207918,135728,72190,15.2,9.5,25.8
５人以上,"学術研究,専門・技術サービス業",405642,278038,127604,6258,3686,2572,5408,3673,1735,406492,278051,128441,8.2,3.1,19.1
５人以上,"宿泊業,飲食サービス業",653160,301656,351504,30982,12713,18269,27681,13932,13749,656461,300437,356024,75.6,63.5,85.9
５人以上,"生活関連サービス業,娯楽業",240910,105574,135336,7342,3536,3806,8021,4210,3811,240231,104900,135331,46.4,39.2,52
５人以上,"教育,学習支援業",433497,210091,223406,21002,9622,11380,14964,7771,7193,439535,211942,227593,38.4,34.2,42.2
５人以上,"医療,福祉",602402,160611,441791,9486,3186,6300,11329,3636,7693,600559,160161,440398,33,20.1,37.7
５人以上,複合サービス事業,20386,8972,11414,499,290,209,577,336,241,20308,8926,11382,21.8,4,35.7
５人以上,サービス業（他に分類されないもの）,813078,446876,366202,22388,9984,12404,22524,9745,12779,812942,447115,365827,28.7,20.6,38.6
30人以上,調査産業計,5165084,3124175,2040909,115475,62696,52779,116161,65870,50291,5164398,3121001,2043397,19.5,10.8,32.7
30人以上,建設業,217120,189870,27250,2312,2096,216,2200,1682,518,217232,190284,26948,0.3,0.2,1.2
30人以上,製造業,481718,348289,133429,5733,3798,1935,6239,4425,1814,481212,347662,133550,5.1,1.3,15.1
30人以上,電気・ガス・熱供給・水道業,15514,12639,2875,204,202,2,44,42,2,15674,12799,2875,1.4,1.5,0.8
30人以上,情報通信業,676650,508804,167846,12284,9263,3021,11504,8875,2629,677430,509192,168238,2.9,1.1,8.3
30人以上,"運輸業,郵便業",373566,289683,83883,11469,7985,3484,12973,9701,3272,372062,287967,84095,9.4,9,10.9
30人以上,"卸売業,小売業",871087,511451,359636,15374,8365,7009,15596,9125,6471,870865,510691,360174,23.6,11.4,40.9
30人以上,"金融業,保険業",335106,180851,154255,6915,3521,3394,7285,4696,2589,334736,179676,155060,8.3,1.8,16
30人以上,"不動産業,物品賃貸業",133407,84812,48595,1385,895,490,3473,1493,1980,131319,84214,47105,12.4,5.9,24.2
30人以上,"学術研究,専門・技術サービス業",292052,207798,84254,5000,3068,1932,4683,3188,1495,292369,207678,84691,6.5,2.7,15.6
30人以上,"宿泊業,飲食サービス業",223620,97320,126300,8004,2930,5074,8020,3435,4585,223604,96815,126789,70.9,58.7,80.3
30人以上,"生活関連サービス業,娯楽業",130979,51680,79299,2727,1339,1388,4498,2091,2407,129208,50928,78280,46.9,38,52.8
30人以上,"教育,学習支援業",341538,172435,169103,18235,8291,9944,11759,6563,5196,348014,174163,173851,34.9,30.5,39.3
30人以上,"医療,福祉",402765,110315,292450,5870,2347,3523,8120,2276,5844,400515,110386,290129,28.9,18,33.1
30人以上,複合サービス事業,6357,3995,2362,72,4,68,73,73,0,6356,3926,2430,18.3,7,36.7
30人以上,サービス業（他に分類されないもの）,663605,354233,309372,19891,8592,11299,19694,8205,11489,663802,354620,309182,29.9,22.2,38.7
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２９年１０月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
