規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,19.7,165.2,150.9,14.3,13.4,80.9,78.3,2.6
５人以上,建設業,21.2,186.5,163.9,22.6,13.6,80.2,79.3,0.9
５人以上,製造業,19.5,163.1,150.8,12.3,15.5,103.2,99.7,3.5
５人以上,電気・ガス・熱供給・水道業,19.7,168.6,154,14.6,15.7,118.9,116.8,2.1
５人以上,情報通信業,19.2,164,146.7,17.3,12.7,82.6,80.5,2.1
５人以上,"運輸業,郵便業",19.5,168.3,149.8,18.5,16.5,121.2,108.5,12.7
５人以上,"卸売業,小売業",19.9,164.1,153.9,10.2,14.4,89.8,86.4,3.4
５人以上,"金融業,保険業",19.2,161,141.9,19.1,15.4,99,98.1,0.9
５人以上,"不動産業,物品賃貸業",20.1,169.7,153.1,16.6,13.3,82,77.8,4.2
５人以上,"学術研究,専門・技術サービス業",19.1,161.3,145.2,16.1,14.8,99.9,97.3,2.6
５人以上,"宿泊業,飲食サービス業",21.5,189.7,169.5,20.2,12.8,75.5,72.8,2.7
５人以上,"生活関連サービス業,娯楽業",20.5,171.8,157.5,14.3,12.4,79.1,78.4,0.7
５人以上,"教育,学習支援業",20.1,155.2,146.8,8.4,9,46.5,45.8,0.7
５人以上,"医療,福祉",20,157.6,150.5,7.1,12.7,68,67.2,0.8
５人以上,複合サービス事業,19.4,156.4,148.5,7.9,18.1,122.7,120.5,2.2
５人以上,サービス業（他に分類されないもの）,19.5,161.9,149,12.9,15.8,93.2,90.6,2.6
30人以上,調査産業計,19.5,163.4,148.7,14.7,14,83.9,81.4,2.5
30人以上,建設業,21,188.5,163.4,25.1,15.4,101.7,98.6,3.1
30人以上,製造業,19.3,162.6,149.2,13.4,15.4,104.1,100.5,3.6
30人以上,電気・ガス・熱供給・水道業,19.5,167.8,153.8,14,15.7,136,135.1,0.9
30人以上,情報通信業,19.1,163.9,145.7,18.2,13.4,85.9,84.1,1.8
30人以上,"運輸業,郵便業",19.3,166.2,148.8,17.4,16.7,129.9,114.9,15
30人以上,"卸売業,小売業",19.6,162.4,151.6,10.8,15.5,96.7,93.6,3.1
30人以上,"金融業,保険業",19.1,161.4,140.8,20.6,15,95.4,94.5,0.9
30人以上,"不動産業,物品賃貸業",19.5,163.4,148.3,15.1,14.7,79.2,77.5,1.7
30人以上,"学術研究,専門・技術サービス業",19,160.3,143.4,16.9,14.7,108.1,104,4.1
30人以上,"宿泊業,飲食サービス業",20.3,177.4,158,19.4,13.4,76.1,74,2.1
30人以上,"生活関連サービス業,娯楽業",20.3,170.2,153.6,16.6,12.6,77.7,76.8,0.9
30人以上,"教育,学習支援業",20.1,152.7,146.1,6.6,8.5,43.9,43.6,0.3
30人以上,"医療,福祉",20.1,156.7,149.5,7.2,13.3,70,69.2,0.8
30人以上,複合サービス事業,20.4,157.5,147.8,9.7,18.8,122,122,－
30人以上,サービス業（他に分類されないもの）,19.4,161.3,148.8,12.5,16.2,96.1,93.3,2.8
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２９年１０月分,,,,,,,,,
第６表  産業、就業形態別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
