規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.9,18.7,16.8,141.9,154.6,124,130.9,140.6,117.3,11,14,6.7
５人以上,建設業,20.9,21.3,18.9,179.7,185.1,152.8,158.4,161.4,143.5,21.3,23.7,9.3
５人以上,製造業,19,19.2,18.4,157.3,162.2,144.8,145.6,149.2,136.4,11.7,13,8.4
５人以上,電気・ガス・熱供給・水道業,18.1,18.3,17.2,151.3,153.8,141.3,136,137.5,129.9,15.3,16.3,11.4
５人以上,情報通信業,18.5,18.7,17.8,157.4,161.4,146,141.5,144.4,133.3,15.9,17,12.7
５人以上,"運輸業,郵便業",19.6,20,18.2,164.8,171.2,141.3,147,151,132.3,17.8,20.2,9
５人以上,"卸売業,小売業",18,18.7,17.2,140.9,152.6,125.6,133,142.7,120.4,7.9,9.9,5.2
５人以上,"金融業,保険業",18.1,18.6,17.5,150,160.7,137.6,133.3,139.8,125.8,16.7,20.9,11.8
５人以上,"不動産業,物品賃貸業",18.8,19.3,17.9,155.3,164.1,138.9,141.2,147.6,129.3,14.1,16.5,9.6
５人以上,"学術研究,専門・技術サービス業",18.2,18.7,17.1,151.4,157.1,138.4,137.5,141.7,127.9,13.9,15.4,10.5
５人以上,"宿泊業,飲食サービス業",14.6,15.9,13.5,100.8,121.2,84,94.1,110.1,81,6.7,11.1,3
５人以上,"生活関連サービス業,娯楽業",16.9,17.7,16.2,129.3,139.5,121.2,123,131.9,115.9,6.3,7.6,5.3
５人以上,"教育,学習支援業",15.3,15.3,15.3,111.2,109.4,112.8,105.5,103.8,107.1,5.7,5.6,5.7
５人以上,"医療,福祉",17.3,17.9,17.1,122.6,138,117.4,117.8,131.5,113.1,4.8,6.5,4.3
５人以上,複合サービス事業,17.8,18.3,17.5,139.7,148.2,133.1,133.3,139.7,128.4,6.4,8.5,4.7
５人以上,サービス業（他に分類されないもの）,18.4,19,17.6,141.7,152.6,128.1,131.7,140.2,121.2,10,12.4,6.9
30人以上,調査産業計,18.1,18.7,17.3,144.8,155.3,128.8,132.9,140.6,121.2,11.9,14.7,7.6
30人以上,建設業,20.6,20.8,19.3,181.2,184.2,163.2,157,158.1,150.7,24.2,26.1,12.5
30人以上,製造業,18.5,18.7,18,155.2,159.6,143.6,142.4,145.5,134.4,12.8,14.1,9.2
30人以上,電気・ガス・熱供給・水道業,18.1,18.3,17.4,151.4,153.3,144.8,135.9,136.9,132.5,15.5,16.4,12.3
30人以上,情報通信業,18.4,18.6,17.7,157.4,161.2,145.4,140.7,143.4,132.3,16.7,17.8,13.1
30人以上,"運輸業,郵便業",19.5,19.9,18,164.5,170.3,143.8,147.6,151.3,134.3,16.9,19,9.5
30人以上,"卸売業,小売業",18.3,18.8,17.7,143.4,152.8,130.3,135.1,142.7,124.5,8.3,10.1,5.8
30人以上,"金融業,保険業",18,18.6,17.4,150.1,161,137.4,132.3,138.9,124.6,17.8,22.1,12.8
30人以上,"不動産業,物品賃貸業",18.6,19.2,17.5,151.3,160.7,134.8,139.1,146.7,125.8,12.2,14,9
30人以上,"学術研究,専門・技術サービス業",17.9,18.3,16.8,150.5,154.5,139.7,135.5,138.7,127,15,15.8,12.7
30人以上,"宿泊業,飲食サービス業",15.5,16.5,14.8,107.8,124.5,94.9,100.1,112.2,90.8,7.7,12.3,4.1
30人以上,"生活関連サービス業,娯楽業",17.1,18.1,16.4,130.7,144,121.6,123.7,135.5,115.7,7,8.5,5.9
30人以上,"教育,学習支援業",15.5,15.4,15.6,111.8,110.5,113,107.2,105.6,108.7,4.6,4.9,4.3
30人以上,"医療,福祉",17.7,18.1,17.6,124.3,138,119.5,119.2,131.6,114.8,5.1,6.4,4.7
30人以上,複合サービス事業,18.7,18.6,19,143.1,146.8,137.1,134.4,135.3,133,8.7,11.5,4.1
30人以上,サービス業（他に分類されないもの）,18.4,18.9,17.7,140.9,151,129,131.1,139,121.9,9.8,12,7.1
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２９年９月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
