規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7513093,4399021,3114072,148481,80904,67577,133276,68052,65224,7528298,4411873,3116425,24.9,14.5,39.6
５人以上,建設業,352204,291732,60472,3123,2645,478,3041,2126,915,352286,292251,60035,2.7,1,11.1
５人以上,製造業,640076,455741,184335,5926,3264,2662,5023,3269,1754,640979,455736,185243,6.9,2.3,18.3
５人以上,電気・ガス・熱供給・水道業,18984,15833,3151,0,0,0,32,27,5,18952,15806,3146,3.7,3.2,5.8
５人以上,情報通信業,804438,597454,206984,8368,6066,2302,6959,5374,1585,805847,598146,207701,3.8,1.6,10
５人以上,"運輸業,郵便業",453293,358559,94734,5186,3830,1356,4280,3084,1196,454199,359305,94894,11.7,9.4,20.4
５人以上,"卸売業,小売業",1461795,822172,639623,32111,18727,13384,25075,15323,9752,1468831,825576,643255,30,17.3,46.4
５人以上,"金融業,保険業",397857,213699,184158,5370,3296,2074,6690,3363,3327,396537,213632,182905,7.9,1.9,15
５人以上,"不動産業,物品賃貸業",207918,134069,73849,2593,1241,1352,2570,1322,1248,207941,133988,73953,12.6,5.3,25.7
５人以上,"学術研究,専門・技術サービス業",406492,278522,127970,2774,1797,977,4109,2022,2087,405157,278297,126860,7.8,3.3,17.6
５人以上,"宿泊業,飲食サービス業",656461,294857,361604,30126,16041,14085,27001,11237,15764,659586,299661,359925,75.7,64.1,85.3
５人以上,"生活関連サービス業,娯楽業",240231,104658,135573,5749,3163,2586,8467,4278,4189,237513,103543,133970,49.8,41.4,56.3
５人以上,"教育,学習支援業",439535,209951,229584,13847,7146,6701,12994,5502,7492,440388,211595,228793,37.6,33.2,41.6
５人以上,"医療,福祉",600559,159771,440788,10239,2090,8149,7401,2408,4993,603397,159453,443944,33.3,19.8,38.1
５人以上,複合サービス事業,20308,8924,11384,387,127,260,255,146,109,20440,8905,11535,22.6,5.5,35.9
５人以上,サービス業（他に分類されないもの）,812942,453079,359863,22682,11471,11211,19379,8571,10808,816245,455979,360266,26.7,18.2,37.5
30人以上,調査産業計,5161230,3118861,2042369,82584,43800,38784,76640,39010,37630,5167174,3123651,2043523,19.2,10.5,32.5
30人以上,建設業,217232,185764,31468,1951,1782,169,1146,889,257,218037,186657,31380,0.4,0.2,1.8
30人以上,製造業,478044,343507,134537,3970,2339,1631,3209,2083,1126,478805,343763,135042,5.3,1.4,15.3
30人以上,電気・ガス・熱供給・水道業,15674,12838,2836,0,0,0,32,27,5,15642,12811,2831,1.4,1.5,0.8
30人以上,情報通信業,677430,510610,166820,5051,3521,1530,5591,4399,1192,676890,509732,167158,3,1.2,8.6
30人以上,"運輸業,郵便業",372062,294272,77790,4062,2706,1356,3104,2067,1037,373020,294911,78109,10.3,9.3,14.1
30人以上,"卸売業,小売業",870865,505287,365578,14403,8246,6157,10383,5880,4503,874885,507653,367232,23.3,11.2,40.2
30人以上,"金融業,保険業",334736,180465,154271,4453,2692,1761,5223,2562,2661,333966,180595,153371,8.3,1.8,15.9
30人以上,"不動産業,物品賃貸業",131319,84488,46831,1310,709,601,1356,715,641,131273,84482,46791,12.1,5.5,23.9
30人以上,"学術研究,専門・技術サービス業",292369,208446,83923,2051,1407,644,2775,1705,1070,291645,208148,83497,6.2,3,14
30人以上,"宿泊業,飲食サービス業",223604,96714,126890,6334,3064,3270,7710,3113,4597,222228,96665,125563,70.5,58.4,79.9
30人以上,"生活関連サービス業,娯楽業",129208,50838,78370,2702,1236,1466,4504,2101,2403,127406,49973,77433,51.5,40.8,58.4
30人以上,"教育,学習支援業",348014,173764,174250,11260,6132,5128,10815,4861,5954,348459,175035,173424,33.6,29.3,37.9
30人以上,"医療,福祉",400515,110013,290502,5397,803,4594,4233,2058,2175,401679,108758,292921,29.1,17.9,33.3
30人以上,複合サービス事業,6356,3924,2432,139,70,69,75,70,5,6420,3924,2496,20.3,8.7,38.5
30人以上,サービス業（他に分類されないもの）,663802,357931,305871,19501,9093,10408,16484,6480,10004,666819,360544,306275,27.6,19.5,37
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２９年１１月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
