規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.8,18.7,16.6,141.6,155.5,121.8,130,140.5,115.1,11.6,15,6.7
５人以上,建設業,20.8,21.1,19.2,183.4,188.5,159.3,159.8,162.3,148.2,23.6,26.2,11.1
５人以上,製造業,19.3,19.5,18.6,160,165.4,145.8,147.8,151.9,137,12.2,13.5,8.8
５人以上,電気・ガス・熱供給・水道業,18.4,18.6,17,157,159,146.2,143.2,144.6,135.7,13.8,14.4,10.5
５人以上,情報通信業,18.6,18.8,18,159.6,163.3,149,141.7,143.9,135.3,17.9,19.4,13.7
５人以上,"運輸業,郵便業",19.2,19.7,17.5,164,170.8,135.4,145.2,149.8,125.9,18.8,21,9.5
５人以上,"卸売業,小売業",18,18.9,17,139.5,152.9,122.1,131.5,142.7,117,8,10.2,5.1
５人以上,"金融業,保険業",17.7,18.3,17.1,146.6,157,133.8,129.9,136.4,121.9,16.7,20.6,11.9
５人以上,"不動産業,物品賃貸業",18.8,19.3,17.9,154.4,162.4,138.9,140.4,146,129.5,14,16.4,9.4
５人以上,"学術研究,専門・技術サービス業",18.9,19.3,18,159.3,164.5,147.2,141.9,145.3,134,17.4,19.2,13.2
５人以上,"宿泊業,飲食サービス業",13.9,15.6,12.7,97.3,120.8,79.5,91.2,110.2,76.8,6.1,10.6,2.7
５人以上,"生活関連サービス業,娯楽業",16.5,17.4,15.8,124.9,136.6,115.4,118.6,129,110.2,6.3,7.6,5.2
５人以上,"教育,学習支援業",15.1,15,15.2,110.3,110,110.7,105.9,105.1,106.7,4.4,4.9,4
５人以上,"医療,福祉",17.1,17.8,16.8,123,137.1,118.3,117.5,129.7,113.5,5.5,7.4,4.8
５人以上,複合サービス事業,18,18.2,17.9,142,146.4,138.2,135.9,138.7,133.5,6.1,7.7,4.7
５人以上,サービス業（他に分類されないもの）,17.9,18.6,17.1,137.3,149.3,122,127.2,136.4,115.5,10.1,12.9,6.5
30人以上,調査産業計,18,18.6,17,144.6,156,126.7,131.7,139.9,118.8,12.9,16.1,7.9
30人以上,建設業,20.3,20.5,19.5,184.9,187.7,168.8,157.4,157.7,155.8,27.5,30,13
30人以上,製造業,18.8,19,18.1,158.6,163.3,145.6,144.7,148,135.7,13.9,15.3,9.9
30人以上,電気・ガス・熱供給・水道業,18.3,18.6,17.3,157.5,158.9,151.6,144.4,145.5,139.7,13.1,13.4,11.9
30人以上,情報通信業,18.5,18.7,17.8,159.6,163.2,148.1,141,143.2,133.9,18.6,20,14.2
30人以上,"運輸業,郵便業",19,19.4,17.2,162.2,169.1,134.8,143.7,148.2,125.6,18.5,20.9,9.2
30人以上,"卸売業,小売業",18.3,18.9,17.4,142.8,153.3,127.8,133.6,142.3,121.2,9.2,11,6.6
30人以上,"金融業,保険業",17.6,18.2,17,146.5,157.2,133.4,128.7,135.1,120.8,17.8,22.1,12.6
30人以上,"不動産業,物品賃貸業",19,19.5,17.9,153.7,162.5,137.3,140.4,147.3,127.5,13.3,15.2,9.8
30人以上,"学術研究,専門・技術サービス業",18.6,18.9,17.7,156.2,160,145.4,138,140.8,130,18.2,19.2,15.4
30人以上,"宿泊業,飲食サービス業",15.2,16.6,14.2,106.1,126.7,90.1,98.8,115,86.2,7.3,11.7,3.9
30人以上,"生活関連サービス業,娯楽業",16.1,16.9,15.6,118.2,131.1,109.4,111.7,123.3,103.8,6.5,7.8,5.6
30人以上,"教育,学習支援業",15.2,14.9,15.5,112.3,110.2,114.2,107.5,105.2,109.6,4.8,5,4.6
30人以上,"医療,福祉",17.5,17.8,17.4,125.7,137.5,121.6,119.8,130.2,116.1,5.9,7.3,5.5
30人以上,複合サービス事業,18.5,18.5,18.6,141.7,144.2,137.7,133.4,133.9,132.6,8.3,10.3,5.1
30人以上,サービス業（他に分類されないもの）,17.8,18.5,17,135.8,148.5,120.7,125.7,135.5,114.1,10.1,13,6.6
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２９年２月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
