規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,763794,400294,373286,27008,363500,114603,108946,105466,3480,5657
５人以上,建設業,676551,401992,367473,34519,274559,153527,138316,135504,2812,15211
５人以上,製造業,828678,419303,393442,25861,409375,141430,129009,124536,4473,12421
５人以上,電気・ガス・熱供給・水道業,1032144,459410,409686,49724,572734,388893,189638,185340,4298,199255
５人以上,情報通信業,796027,416552,383799,32753,379475,135319,124052,118278,5774,11267
５人以上,"運輸業,郵便業",713041,400713,349991,50722,312328,169387,156345,136742,19603,13042
５人以上,"卸売業,小売業",772532,401516,384058,17458,371016,116172,109739,106022,3717,6433
５人以上,"金融業,保険業",1188576,512100,476328,35772,676476,158172,144631,142999,1632,13541
５人以上,"不動産業,物品賃貸業",769777,395743,369612,26131,374034,114645,103704,99859,3845,10941
５人以上,"学術研究,専門・技術サービス業",871754,440475,413238,27237,431279,211860,187240,183356,3884,24620
５人以上,"宿泊業,飲食サービス業",381464,308594,283167,25427,72870,88493,87483,84406,3077,1010
５人以上,"生活関連サービス業,娯楽業",430519,299036,279441,19595,131483,104517,102093,100002,2091,2424
５人以上,"教育,学習支援業",1035180,431509,417341,14168,603671,105425,98467,97657,810,6958
５人以上,"医療,福祉",586281,352434,331915,20519,233847,125470,118943,117219,1724,6527
５人以上,複合サービス事業,937781,376183,356770,19413,561598,205273,158304,156093,2211,46969
５人以上,サービス業（他に分類されないもの）,538610,322524,299561,22963,216086,122261,118715,114678,4037,3546
30人以上,調査産業計,861437,416493,386516,29977,444944,126105,117985,114009,3976,8120
30人以上,建設業,811885,422851,382034,40817,389034,262154,183958,177090,6868,78196
30人以上,製造業,936805,435794,406391,29403,501011,147998,129649,123870,5779,18349
30人以上,電気・ガス・熱供給・水道業,1089875,474723,421843,52880,615152,695653,170000,169061,939,525653
30人以上,情報通信業,855473,423886,388267,35619,431587,151539,136073,127979,8094,15466
30人以上,"運輸業,郵便業",775504,411818,358215,53603,363686,178924,162085,139168,22917,16839
30人以上,"卸売業,小売業",942994,428383,408407,19976,514611,132712,119711,115946,3765,13001
30人以上,"金融業,保険業",1250745,518922,479843,39079,731823,153634,142165,140500,1665,11469
30人以上,"不動産業,物品賃貸業",917273,417852,392011,25841,499421,104341,90775,86950,3825,13566
30人以上,"学術研究,専門・技術サービス業",994486,459109,429151,29958,535377,252094,218681,213089,5592,33413
30人以上,"宿泊業,飲食サービス業",442466,328672,307595,21077,113794,88000,87198,83985,3213,802
30人以上,"生活関連サービス業,娯楽業",438692,310521,288058,22463,128171,105063,104469,102237,2232,594
30人以上,"教育,学習支援業",1113525,453993,438050,15943,659532,114653,107234,106484,750,7419
30人以上,"医療,福祉",647705,363290,340056,23234,284415,128426,121023,119420,1603,7403
30人以上,複合サービス事業,819512,404719,375752,28967,414793,153362,147582,147520,62,5780
30人以上,サービス業（他に分類されないもの）,525449,313991,291906,22085,211458,126305,123079,118489,4590,3226
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２９年６月分,,,,,,,,,,,
第５表  産業、就業形態別労働者の１人平均月間現金給与額,,,,,,,,,,,
