規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,16.7,17.4,15.7,133.2,145.4,115.7,122.1,131.2,109.1,11.1,14.2,6.6
５人以上,建設業,18.1,18.6,16,158.4,163.9,130.8,138.4,141.7,121.8,20,22.2,9
５人以上,製造業,17,17.3,16.3,141.5,146.4,128.5,130.6,134.4,120.5,10.9,12,8
５人以上,電気・ガス・熱供給・水道業,17.1,17.3,16.3,149.7,152.4,137.4,133.2,134.8,126,16.5,17.6,11.4
５人以上,情報通信業,17.2,17.5,16.5,147.8,151.5,136.7,130.9,133.5,123.2,16.9,18,13.5
５人以上,"運輸業,郵便業",18.5,18.8,17.3,162.2,167.6,137.2,142,145.3,126.6,20.2,22.3,10.6
５人以上,"卸売業,小売業",17,17.7,16.2,132.7,144.4,117.7,124.7,134.1,112.6,8,10.3,5.1
５人以上,"金融業,保険業",17.5,18,16.9,145.3,155.1,133.3,128.8,134.7,121.6,16.5,20.4,11.7
５人以上,"不動産業,物品賃貸業",17.2,17.7,16.4,142.3,149.6,127.9,128.7,134,118.2,13.6,15.6,9.7
５人以上,"学術研究,専門・技術サービス業",16.7,17.1,15.7,138.2,143.4,127.1,123.9,127.4,116.4,14.3,16,10.7
５人以上,"宿泊業,飲食サービス業",14,15.5,12.8,97.7,119.4,81.3,91,108.1,78.1,6.7,11.3,3.2
５人以上,"生活関連サービス業,娯楽業",16.2,17,15.6,125,134.3,116.9,118.7,126.4,111.9,6.3,7.9,5
５人以上,"教育,学習支援業",14,14,14,99.4,99.4,99.4,95.8,95.4,96.2,3.6,4,3.2
５人以上,"医療,福祉",16.4,17.1,16.1,117.8,131.9,113.4,112.2,125.1,108.1,5.6,6.8,5.3
５人以上,複合サービス事業,17.5,17.6,17.5,139.1,140.9,137.5,132.4,133.1,131.8,6.7,7.8,5.7
５人以上,サービス業（他に分類されないもの）,17.3,18,16.4,135.3,147.1,119.3,124.9,134,112.6,10.4,13.1,6.7
30人以上,調査産業計,17.1,17.6,16.3,137.7,147.6,122.1,125.4,132.4,114.3,12.3,15.2,7.8
30人以上,建設業,18.4,18.6,16.6,164.1,167.8,141,140.4,142.1,129.8,23.7,25.7,11.2
30人以上,製造業,17.2,17.4,16.4,144.3,148.9,131.8,132,135.4,122.8,12.3,13.5,9
30人以上,電気・ガス・熱供給・水道業,17.1,17.2,16.5,150.5,152.7,141.6,134,135.2,129,16.5,17.5,12.6
30人以上,情報通信業,17.3,17.5,16.6,149.5,153.1,137.9,131.9,134.4,124,17.6,18.7,13.9
30人以上,"運輸業,郵便業",18.5,18.8,17.4,162.4,167.6,139.4,142.5,145.5,129.2,19.9,22.1,10.2
30人以上,"卸売業,小売業",17.6,18,16.9,138.1,147.4,125.3,129.2,136.6,119,8.9,10.8,6.3
30人以上,"金融業,保険業",17.4,17.9,16.9,145.4,155.2,133.2,127.7,133.6,120.4,17.7,21.6,12.8
30人以上,"不動産業,物品賃貸業",17.3,17.7,16.4,139.3,145.9,126.7,127.5,132.7,117.5,11.8,13.2,9.2
30人以上,"学術研究,専門・技術サービス業",16.8,17.1,15.9,138.3,142.2,128.6,123.9,126.9,116.6,14.4,15.3,12
30人以上,"宿泊業,飲食サービス業",14.9,16.3,13.9,104.5,123.3,90.2,96.9,111.2,86,7.6,12.1,4.2
30人以上,"生活関連サービス業,娯楽業",16.2,17.1,15.6,123.3,132.5,116.4,116.7,124.5,110.9,6.6,8,5.5
30人以上,"教育,学習支援業",14.2,14,14.3,101.9,100.2,103.6,97.9,96.1,99.8,4,4.1,3.8
30人以上,"医療,福祉",17,17.3,16.9,121.6,133.1,117.6,115.2,126,111.5,6.4,7.1,6.1
30人以上,複合サービス事業,17.7,17.5,18,134.9,135.4,134.1,127.4,126,129.7,7.5,9.4,4.4
30人以上,サービス業（他に分類されないもの）,17.3,18,16.5,135.1,147.2,120.2,124.4,133.5,113.2,10.7,13.7,7
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２９年１月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
