規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7554533,4435162,3119371,160923,72772,88151,142954,73530,69424,7572502,4434404,3138098,24.8,14,40.1
５人以上,建設業,351034,291375,59659,2879,2101,778,2658,2379,279,351255,291097,60158,3,1.2,11.6
５人以上,製造業,684741,494544,190197,6625,4092,2533,7287,5096,2191,684079,493540,190539,6.5,2.1,18.1
５人以上,電気・ガス・熱供給・水道業,19128,15942,3186,50,26,24,330,271,59,18848,15697,3151,3.8,3.3,5.9
５人以上,情報通信業,809340,603880,205460,11697,7267,4430,9071,6202,2869,811966,604945,207021,3.4,1.3,9.6
５人以上,"運輸業,郵便業",458248,363525,94723,8713,6045,2668,6418,5068,1350,460543,364502,96041,11.6,8.9,21.9
５人以上,"卸売業,小売業",1463939,829070,634869,30968,15002,15966,27482,14478,13004,1467425,829594,637831,29.9,16.8,46.9
５人以上,"金融業,保険業",402936,219669,183267,4220,2716,1504,5809,3432,2377,401347,218953,182394,7.9,1.4,15.7
５人以上,"不動産業,物品賃貸業",210802,134344,76458,3391,2097,1294,3577,1903,1674,210616,134538,76078,14.7,6.9,28.4
５人以上,"学術研究,専門・技術サービス業",411005,277385,133620,3860,2066,1794,4335,2579,1756,410530,276872,133658,8.7,4.1,18.2
５人以上,"宿泊業,飲食サービス業",640789,284675,356114,32901,10901,22000,23945,10370,13575,649745,285206,364539,74.7,61.7,84.9
５人以上,"生活関連サービス業,娯楽業",232971,101781,131190,9707,4175,5532,6389,2181,4208,236289,103775,132514,44.1,35.2,51.1
５人以上,"教育,学習支援業",440096,199815,240281,9084,3658,5426,6530,2762,3768,442650,200711,241939,38.7,32.9,43.5
５人以上,"医療,福祉",597764,147623,450141,12598,3072,9526,10374,3278,7096,599988,147417,452571,33.5,19,38.2
５人以上,複合サービス事業,20836,9319,11517,349,181,168,306,4,302,20879,9496,11383,20.9,4.9,34.2
５人以上,サービス業（他に分類されないもの）,810904,462215,348689,23881,9373,14508,28443,13527,14916,806342,458061,348281,29.6,21,40.9
30人以上,調査産業計,5214085,3165369,2048716,90353,43858,46495,86581,46281,40300,5217857,3162946,2054911,19.6,10.4,33.7
30人以上,建設業,216615,185897,30718,876,676,200,1418,1332,86,216073,185241,30832,0.4,0.3,1.4
30人以上,製造業,523794,384230,139564,4371,2982,1389,5164,3724,1440,523001,383488,139513,5.1,1.5,15
30人以上,電気・ガス・熱供給・水道業,15976,13105,2871,50,26,24,330,271,59,15696,12860,2836,1.5,1.6,1
30人以上,情報通信業,679740,515889,163851,8881,5667,3214,7940,5464,2476,680681,516092,164589,2.8,1,8.3
30人以上,"運輸業,郵便業",375953,294996,80957,6656,5412,1244,5538,4535,1003,377071,295873,81198,10.4,8.8,16.2
30人以上,"卸売業,小売業",872876,511655,361221,13538,7478,6060,11386,6479,4907,875028,512654,362374,23.5,11,41
30人以上,"金融業,保険業",338857,184360,154497,2537,1540,997,3741,2118,1623,337653,183782,153871,8.4,1.5,16.7
30人以上,"不動産業,物品賃貸業",134584,85970,48614,1511,857,654,1841,1161,680,134254,85666,48588,14.3,7,27
30人以上,"学術研究,専門・技術サービス業",295241,206674,88567,2728,1437,1291,2690,1692,998,295279,206419,88860,7.7,4.3,15.6
30人以上,"宿泊業,飲食サービス業",219344,94707,124637,7877,2871,5006,7031,2681,4350,220190,94897,125293,67.2,54.2,77.2
30人以上,"生活関連サービス業,娯楽業",127203,51669,75534,4813,1518,3295,3066,931,2135,128950,52256,76694,47.5,35.8,55.4
30人以上,"教育,学習支援業",346918,166130,180788,7165,2480,4685,4595,2141,2454,349488,166469,183019,36.2,31.1,40.9
30人以上,"医療,福祉",401165,103173,297992,7663,2251,5412,7024,2699,4325,401804,102725,299079,30.4,17,35
30人以上,複合サービス事業,6575,4076,2499,1,1,0,7,4,3,6569,4073,2496,19.9,8.4,38.5
30人以上,サービス業（他に分類されないもの）,659244,362838,296406,21686,8662,13024,24810,11049,13761,656120,360451,295669,30.8,21.8,41.7
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２９年６月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
