規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.7,18.3,16.7,140.2,151.8,123.7,129.1,137.7,116.9,11.1,14.1,6.8
５人以上,建設業,19.2,19.5,17.6,165.2,169.9,142.5,147,149.8,133.4,18.2,20.1,9.1
５人以上,製造業,18.1,18.3,17.5,149.9,154.5,138,138.7,142.1,129.7,11.2,12.4,8.3
５人以上,電気・ガス・熱供給・水道業,18.1,18.3,17.1,158.3,161.1,145.3,142.2,144,134,16.1,17.1,11.3
５人以上,情報通信業,18.4,18.6,17.8,155.5,158.9,146.1,139.8,142.2,133,15.7,16.7,13.1
５人以上,"運輸業,郵便業",19,19.3,18.1,163.3,168.8,142.3,144.8,148,132.5,18.5,20.8,9.8
５人以上,"卸売業,小売業",17.7,18.4,16.8,137.4,149.1,122,129.3,138.9,116.7,8.1,10.2,5.3
５人以上,"金融業,保険業",18.4,18.9,17.8,153.1,163,141.5,135.5,141.5,128.5,17.6,21.5,13
５人以上,"不動産業,物品賃貸業",18.3,18.9,17.3,148.8,156.8,133.7,135.6,141.7,124.2,13.2,15.1,9.5
５人以上,"学術研究,専門・技術サービス業",17.9,18.4,17,151.7,157.4,139.3,134,137.8,125.8,17.7,19.6,13.5
５人以上,"宿泊業,飲食サービス業",14.9,16.2,13.9,104.4,124,88.4,97.2,112.3,84.9,7.2,11.7,3.5
５人以上,"生活関連サービス業,娯楽業",17.4,18.4,16.7,133.9,146.1,124.2,127.7,138,119.6,6.2,8.1,4.6
５人以上,"教育,学習支援業",15.3,15.4,15.2,110.1,110.1,109.9,105.5,104.9,105.9,4.6,5.2,4
５人以上,"医療,福祉",17.5,18.3,17.2,126.1,141.4,120.9,121.2,134.8,116.6,4.9,6.6,4.3
５人以上,複合サービス事業,18.7,18.9,18.5,147.4,152.4,143.2,140.3,142.8,138.2,7.1,9.6,5
５人以上,サービス業（他に分類されないもの）,18,18.6,17.3,139.8,149.3,127.3,129.5,136.5,120.3,10.3,12.8,7
30人以上,調査産業計,18,18.4,17.2,144.1,153.6,129.4,131.9,138.6,121.4,12.2,15,8
30人以上,建設業,19,19.1,18.1,165.8,168.4,150.5,145.9,147,139.2,19.9,21.4,11.3
30人以上,製造業,18.1,18.3,17.5,152.2,156.2,141.1,139.5,142.4,131.5,12.7,13.8,9.6
30人以上,電気・ガス・熱供給・水道業,17.9,18,17.4,159.4,161.8,149.4,142.3,143.5,137.3,17.1,18.3,12.1
30人以上,情報通信業,18.4,18.6,17.7,156.2,159.9,145.5,139.9,142.5,132.3,16.3,17.4,13.2
30人以上,"運輸業,郵便業",19,19.2,18.1,162.9,168.1,144.1,144.9,147.9,133.9,18,20.2,10.2
30人以上,"卸売業,小売業",18.1,18.5,17.4,141.8,150.6,129.2,133,140.2,122.8,8.8,10.4,6.4
30人以上,"金融業,保険業",18.3,18.9,17.7,153.3,163.7,141.1,134.4,140.5,127.2,18.9,23.2,13.9
30人以上,"不動産業,物品賃貸業",18.5,19,17.5,148.9,156.5,134.9,135.6,142,123.8,13.3,14.5,11.1
30人以上,"学術研究,専門・技術サービス業",18.2,18.6,17.1,153.4,158.3,141.6,134.3,137.6,126.4,19.1,20.7,15.2
30人以上,"宿泊業,飲食サービス業",15.9,17.1,15.1,111.6,131,96.8,103,116.8,92.4,8.6,14.2,4.4
30人以上,"生活関連サービス業,娯楽業",17.2,18.3,16.4,129.4,143.6,119.9,123.4,135.9,115,6,7.7,4.9
30人以上,"教育,学習支援業",15.6,15.7,15.5,112.3,112,112.8,107.4,106.7,108.2,4.9,5.3,4.6
30人以上,"医療,福祉",18.2,18.6,18.1,130.4,143.4,125.8,125.2,136.8,121,5.2,6.6,4.8
30人以上,複合サービス事業,19.4,19.3,19.5,148.1,151.2,143,138.7,138.7,138.8,9.4,12.5,4.2
30人以上,サービス業（他に分類されないもの）,17.9,18.4,17.3,138.6,147.7,127.6,128.6,135.3,120.4,10,12.4,7.2
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２９年５月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
