規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5652780,47649,57231,5643197,1896267,63944,62386,1897826
５人以上,建設業,342445,2285,2139,342590,9841,162,29,9975
５人以上,製造業,610414,4168,4111,610340,46858,1512,622,47879
５人以上,電気・ガス・熱供給・水道業,22721,0,159,22563,687,0,0,686
５人以上,情報通信業,773705,5590,7425,772002,32142,1137,1562,31585
５人以上,"運輸業,郵便業",400831,2539,2372,401110,53368,1095,902,53449
５人以上,"卸売業,小売業",1033794,7659,11867,1029399,435037,10849,10363,435710
５人以上,"金融業,保険業",365062,3172,3194,365040,31475,470,674,31271
５人以上,"不動産業,物品賃貸業",175828,1201,1221,175809,32113,719,2326,30505
５人以上,"学術研究,専門・技術サービス業",373684,2194,2488,373393,31473,1169,1099,31540
５人以上,"宿泊業,飲食サービス業",152820,2482,4390,151111,506766,21559,20893,507233
５人以上,"生活関連サービス業,娯楽業",122721,1894,3392,121242,114792,3511,3646,114638
５人以上,"教育,学習支援業",275675,679,960,275392,164713,7383,9472,162626
５人以上,"医療,福祉",394045,3234,4157,393123,209352,4419,4171,209599
５人以上,複合サービス事業,15812,1,71,15741,4628,0,172,4457
５人以上,サービス業（他に分類されないもの）,593223,10551,9285,594342,223022,9959,6455,226673
30人以上,調査産業計,4174851,34881,36362,4173139,1013072,30902,29406,1014799
30人以上,建設業,217136,1496,1183,217448,901,12,29,885
30人以上,製造業,467066,3751,3242,467534,28032,1327,213,29187
30人以上,電気・ガス・熱供給・水道業,19884,0,159,19726,214,0,0,213
30人以上,情報通信業,654325,4413,4946,653924,22565,885,891,22427
30人以上,"運輸業,郵便業",336162,2423,2229,336356,36858,780,710,36928
30人以上,"卸売業,小売業",667232,4465,5281,666371,207653,3182,4708,206172
30人以上,"金融業,保険業",306354,2197,2742,305809,27612,389,612,27389
30人以上,"不動産業,物品賃貸業",115502,756,689,115570,15771,344,193,15921
30人以上,"学術研究,専門・技術サービス業",273859,1487,2122,273226,17786,729,659,17854
30人以上,"宿泊業,飲食サービス業",65796,1074,1112,65656,156432,6918,4789,158663
30人以上,"生活関連サービス業,娯楽業",65582,1382,2407,64577,61824,943,1389,61358
30人以上,"教育,学習支援業",228574,412,481,228503,119885,6561,7672,118776
30人以上,"医療,福祉",275835,1722,2781,274777,125844,1714,2213,125344
30人以上,複合サービス事業,5117,1,72,5045,1303,0,0,1304
30人以上,サービス業（他に分類されないもの）,476427,9302,6916,478617,190392,7118,5328,192378
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２９年１２月分,,,,,,,,,
第７表  産業、就業形態別常用労働者数,,,,,,,,,
