規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.4,19.3,17.3,145.8,159,127.1,134.5,144.6,120.2,11.3,14.4,6.9
５人以上,建設業,21.1,21.5,19.2,181.1,186.7,153.8,161,164.2,145.2,20.1,22.5,8.6
５人以上,製造業,19.8,20,19.1,162.6,168,149.2,151.6,155.8,141.3,11,12.2,7.9
５人以上,電気・ガス・熱供給・水道業,18.4,18.5,18.2,157.3,157.9,154.6,145.2,145.3,144.6,12.1,12.6,10
５人以上,情報通信業,19.5,19.7,18.8,164.7,168.5,153.9,148.6,151.5,140.3,16.1,17,13.6
５人以上,"運輸業,郵便業",19.6,19.9,18.6,167.4,173.7,145.1,148.3,152,135.1,19.1,21.7,10
５人以上,"卸売業,小売業",18.6,19.4,17.5,144.3,157.3,127.5,135.8,146.7,121.8,8.5,10.6,5.7
５人以上,"金融業,保険業",18.7,19.2,18.1,153.8,164.6,141.4,136.7,143.1,129.3,17.1,21.5,12.1
５人以上,"不動産業,物品賃貸業",19.4,20,18.3,158.3,167.5,141.1,144.8,151.8,131.7,13.5,15.7,9.4
５人以上,"学術研究,専門・技術サービス業",19.2,19.6,18.3,158.8,164.4,146.3,142.3,146.4,133.3,16.5,18,13
５人以上,"宿泊業,飲食サービス業",15.2,16.7,14.1,105.7,127.2,88.1,98.4,115.1,84.6,7.3,12.1,3.5
５人以上,"生活関連サービス業,娯楽業",17.5,18.4,16.8,134.2,146.5,124.9,127.2,137.2,119.7,7,9.3,5.2
５人以上,"教育,学習支援業",15.4,15.7,15.1,109.5,110.9,108.3,104.7,106,103.6,4.8,4.9,4.7
５人以上,"医療,福祉",17.7,18.4,17.5,127.6,142.4,122.5,122.9,136,118.3,4.7,6.4,4.2
５人以上,複合サービス事業,18.3,18.7,18,144,151.1,138.7,136.8,141.7,133.1,7.2,9.4,5.6
５人以上,サービス業（他に分類されないもの）,18.5,19.1,17.9,142.9,153,129.6,132.7,140.2,122.9,10.2,12.8,6.7
30人以上,調査産業計,18.7,19.3,17.8,149.3,160.1,132.8,137.2,145.2,125,12.1,14.9,7.8
30人以上,建設業,21,21.3,19.6,183.6,186.8,164.3,161.2,162.7,152.3,22.4,24.1,12
30人以上,製造業,19.6,19.9,18.8,162.4,167.4,149.4,150.5,154.3,140.6,11.9,13.1,8.8
30人以上,電気・ガス・熱供給・水道業,18.5,18.5,18.5,160.2,160.2,160.2,147.4,147,149.2,12.8,13.2,11
30人以上,情報通信業,19.4,19.7,18.8,165.2,168.8,154,148.3,151,139.8,16.9,17.8,14.2
30人以上,"運輸業,郵便業",19.5,19.7,18.6,166.1,171.5,147.1,148.4,151.6,137.3,17.7,19.9,9.8
30人以上,"卸売業,小売業",19,19.6,18.2,148.9,159.6,134.1,139.9,148.6,127.8,9,11,6.3
30人以上,"金融業,保険業",18.5,19.1,17.8,152.9,163.9,140,134.9,141.6,127,18,22.3,13
30人以上,"不動産業,物品賃貸業",19.4,20.1,18.3,157.3,166.9,140.7,144.2,151.9,130.8,13.1,15,9.9
30人以上,"学術研究,専門・技術サービス業",19.2,19.6,18.3,160.3,164.3,150.1,142.2,145.2,134.5,18.1,19.1,15.6
30人以上,"宿泊業,飲食サービス業",16,16.9,15.3,110.7,127.1,98,103,114.8,93.9,7.7,12.3,4.1
30人以上,"生活関連サービス業,娯楽業",17.6,18.7,16.9,133.5,147.6,124.6,126.2,138.2,118.6,7.3,9.4,6
30人以上,"教育,学習支援業",15.7,15.8,15.5,111.4,112.7,110.2,107.3,108.3,106.3,4.1,4.4,3.9
30人以上,"医療,福祉",18.1,18.5,18,130.4,143.4,125.8,125.3,136.7,121.2,5.1,6.7,4.6
30人以上,複合サービス事業,19.2,18.8,19.7,146.7,149.1,142.9,137.4,137,138,9.3,12.1,4.9
30人以上,サービス業（他に分類されないもの）,18.4,18.8,18,141.7,150.5,130.8,131.8,138.2,123.9,9.9,12.3,6.9
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２９年７月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
