規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7354987,4325264,3029723,503689,275812,227877,352065,191339,160726,7506611,4409737,3096874,24.6,14,39.8
５人以上,建設業,345420,287604,57816,13297,10621,2676,7336,6547,789,351381,291678,59703,3.2,1.4,12.2
５人以上,製造業,642778,461730,181048,29270,20590,8680,15487,12553,2934,656561,469767,186794,6.5,2,17.9
５人以上,電気・ガス・熱供給・水道業,16976,13998,2978,3125,2742,383,862,840,22,19239,15900,3339,6,6,6.1
５人以上,情報通信業,771948,575903,196045,55473,36608,18865,21646,16341,5305,805775,596170,209605,3.1,1.1,8.6
５人以上,"運輸業,郵便業",450774,365075,85699,23911,17922,5989,15465,12282,3183,459220,370715,88505,11.1,8.7,20.9
５人以上,"卸売業,小売業",1452549,823267,629282,68445,39243,29202,54981,32245,22736,1466013,830265,635748,29.3,16.1,46.6
５人以上,"金融業,保険業",392950,215644,177306,26938,14799,12139,18257,11812,6445,401631,218631,183000,8.1,1.5,16
５人以上,"不動産業,物品賃貸業",204170,133812,70358,12570,7520,5050,6709,4680,2029,210031,136652,73379,14.9,8.5,26.9
５人以上,"学術研究,専門・技術サービス業",403870,277627,126243,22469,14045,8424,15179,10495,4684,411160,281177,129983,8.2,3.6,18.1
５人以上,"宿泊業,飲食サービス業",638968,274422,364546,48759,22964,25795,48078,19725,28353,639649,277661,361988,75.9,63.8,85.2
５人以上,"生活関連サービス業,娯楽業",228062,100685,127377,18394,6852,11542,14784,7220,7564,231672,100317,131355,43.5,34.8,50.1
５人以上,"教育,学習支援業",408447,185628,222819,68539,34023,34516,46392,21309,25083,430594,198342,232252,37.1,30.9,42.4
５人以上,"医療,福祉",582450,144090,438360,56428,17581,38847,41571,13364,28207,597307,148307,449000,33.9,19.3,38.7
５人以上,複合サービス事業,20350,9221,11129,2927,1589,1338,2484,1354,1130,20793,9456,11337,20.8,5.6,33.5
５人以上,サービス業（他に分類されないもの）,795275,456558,338717,53144,28713,24431,42834,20572,22262,805585,464699,340886,29.7,22.3,39.8
30人以上,調査産業計,5047848,3076569,1971279,369959,209338,160621,234453,133132,101321,5183354,3152775,2030579,19.4,10.5,33.3
30人以上,建設業,213139,182151,30988,8699,6976,1723,3840,3504,336,217998,185623,32375,0.5,0.3,1.4
30人以上,製造業,483276,351819,131457,24751,17642,7109,12882,10461,2421,495145,359000,136145,5,1.4,14.6
30人以上,電気・ガス・熱供給・水道業,13824,11161,2663,2337,1954,383,74,52,22,16087,13063,3024,4.2,4.9,1.6
30人以上,情報通信業,650407,493196,157211,50187,33458,16729,19058,14856,4202,681536,511798,169738,2.6,0.8,7.9
30人以上,"運輸業,郵便業",368907,296169,72738,22190,16907,5283,14658,11670,2988,376439,301406,75033,10.3,8.9,16
30人以上,"卸売業,小売業",859467,505257,354210,43762,27020,16742,25399,17119,8280,877830,515158,362672,23,10.8,40.4
30人以上,"金融業,保険業",331957,181281,150676,20937,11685,9252,15017,9653,5364,337877,183313,154564,8.6,1.7,16.8
30人以上,"不動産業,物品賃貸業",130368,85138,45230,7364,4483,2881,3534,2382,1152,134198,87239,46959,11.6,5,23.7
30人以上,"学術研究,専門・技術サービス業",291229,209060,82169,17354,11405,5949,11127,8015,3112,297456,212450,85006,6.9,3.5,15.5
30人以上,"宿泊業,飲食サービス業",218002,91618,126384,14698,6981,7717,13009,5216,7793,219691,93383,126308,69.4,55.8,79.5
30人以上,"生活関連サービス業,娯楽業",123193,48613,74580,10685,4061,6624,8060,3464,4596,125818,49210,76608,47.2,35.4,54.7
30人以上,"教育,学習支援業",319887,154933,164954,55783,27854,27929,37298,17667,19631,338372,165120,173252,34.1,29.2,38.8
30人以上,"医療,福祉",389511,100195,289316,43182,14049,29133,30566,10732,19834,402127,103512,298615,30.6,17.8,35.1
30人以上,複合サービス事業,6710,4170,2540,1132,873,259,1402,964,438,6440,4079,2361,19.3,8.5,37.9
30人以上,サービス業（他に分類されないもの）,647971,361808,286163,46898,23990,22908,38529,17377,21152,656340,368421,287919,31.2,23.6,40.9
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２９年４月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
