規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5513025,67118,82209,5499166,1856909,83118,82974,1855821
５人以上,建設業,336124,2680,3599,335204,10244,8,37,10216
５人以上,製造業,602782,4517,6849,600430,41894,1112,678,42348
５人以上,電気・ガス・熱供給・水道業,16069,9,188,15890,1099,0,13,1086
５人以上,情報通信業,750050,4741,7706,747079,24996,1756,1889,24869
５人以上,"運輸業,郵便業",393264,5628,5785,393085,53952,5569,1854,57689
５人以上,"卸売業,小売業",1012870,12209,11354,1014458,437051,15995,14222,438091
５人以上,"金融業,保険業",361812,3150,4539,360422,32748,415,636,32528
５人以上,"不動産業,物品賃貸業",171028,2858,2659,171225,31899,1717,673,32945
５人以上,"学術研究,専門・技術サービス業",367933,3826,4412,367370,37401,873,1751,36500
５人以上,"宿泊業,飲食サービス業",149233,5366,5100,149500,487991,32092,30614,489468
５人以上,"生活関連サービス業,娯楽業",121799,4150,2945,122891,103827,5753,4522,105171
５人以上,"教育,学習支援業",267136,914,4507,263543,153994,2724,11814,144904
５人以上,"医療,福祉",385327,3521,9620,379734,202401,5841,5020,202716
５人以上,複合サービス事業,16571,46,436,16180,4039,196,66,4170
５人以上,サービス業（他に分類されないもの）,561027,13503,12510,562155,233373,9067,9185,233120
30人以上,調査産業計,4049436,46757,55455,4041074,1008636,38560,40086,1006774
30人以上,建設業,212181,1310,1611,211879,1288,8,37,1260
30人以上,製造業,459868,3080,4510,458437,24404,802,368,24839
30人以上,電気・ガス・熱供給・水道業,13232,9,30,13211,626,0,13,613
30人以上,情報通信業,634440,4502,6372,632565,17968,1510,1641,17842
30人以上,"運輸業,郵便業",323412,4725,5232,322883,42274,5255,1527,46024
30人以上,"卸売業,小売業",652078,7471,5977,653564,204276,5869,4250,205903
30人以上,"金融業,保険業",303925,2594,3572,302946,29153,351,494,29011
30人以上,"不動産業,物品賃貸業",114358,1853,1888,114322,16108,266,329,16046
30人以上,"学術研究,専門・技術サービス業",268347,3236,3668,267938,23967,797,1450,23291
30人以上,"宿泊業,飲食サービス業",62239,1530,1143,62627,154405,7310,6339,155375
30人以上,"生活関連サービス業,娯楽業",60512,1240,904,60848,60686,3897,2238,62345
30人以上,"教育,学習支援業",220298,547,3958,216887,111456,1502,9958,103000
30人以上,"医療,福祉",270989,2564,5836,267935,121764,2814,2784,121576
30人以上,複合サービス事業,5491,8,30,5468,1241,0,0,1242
30人以上,サービス業（他に分類されないもの）,448066,12088,10724,449564,199020,8179,8658,198407
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２９年３月分,,,,,,,,,
第７表  産業、就業形態別労働者数,,,,,,,,,
