規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.6,18.3,16.6,139.4,151,122.7,128.8,137.5,116.3,10.6,13.5,6.4
５人以上,建設業,19.1,19.4,17.5,164.7,169.3,141.3,144.8,147.2,132.9,19.9,22.1,8.4
５人以上,製造業,17.8,18,17.2,146.7,151.2,135.4,136.4,139.8,127.9,10.3,11.4,7.5
５人以上,電気・ガス・熱供給・水道業,18,18.1,17.3,165.8,167,159.8,155,155.6,152.1,10.8,11.4,7.7
５人以上,情報通信業,18.6,18.8,18,157.6,161.1,147.6,142.4,145.1,134.5,15.2,16,13.1
５人以上,"運輸業,郵便業",19.3,19.6,18.3,163.6,169.3,142.8,146.2,149.6,133.8,17.4,19.7,9
５人以上,"卸売業,小売業",17.7,18.3,16.8,137.6,149.2,122.6,129.8,139.4,117.4,7.8,9.8,5.2
５人以上,"金融業,保険業",18.6,19,18.2,152.4,161.6,141.7,136.3,141.5,130.3,16.1,20.1,11.4
５人以上,"不動産業,物品賃貸業",18.1,18.5,17.3,147.8,156,132.7,134.9,140.6,124.3,12.9,15.4,8.4
５人以上,"学術研究,専門・技術サービス業",18.4,19,17.2,153.1,159.6,139.2,137.6,142.3,127.5,15.5,17.3,11.7
５人以上,"宿泊業,飲食サービス業",15,16.3,13.9,104.2,124.6,86.6,97.3,113.4,83.5,6.9,11.2,3.1
５人以上,"生活関連サービス業,娯楽業",17.1,18,16.4,133.2,143.6,125,126.8,136,119.6,6.4,7.6,5.4
５人以上,"教育,学習支援業",12.8,13,12.5,92.6,94,91.3,89,90.1,87.9,3.6,3.9,3.4
５人以上,"医療,福祉",17.6,18.2,17.3,126.5,141.2,121.3,121.9,135,117.3,4.6,6.2,4
５人以上,複合サービス事業,18.5,18.7,18.3,145,149.8,141.2,140,143.6,137.2,5,6.2,4
５人以上,サービス業（他に分類されないもの）,18.3,18.8,17.7,141.9,151.1,129.8,131.9,138.7,122.9,10,12.4,6.9
30人以上,調査産業計,17.9,18.4,17.2,143.4,152.7,128.9,131.9,138.6,121.5,11.5,14.1,7.4
30人以上,建設業,19,19.2,17.7,166.9,170,148.8,144.9,146.1,137.7,22,23.9,11.1
30人以上,製造業,17.6,17.8,17.1,146.7,150.7,136.4,135.4,138.3,127.9,11.3,12.4,8.5
30人以上,電気・ガス・熱供給・水道業,17.9,18,17.5,168.3,168.9,165.5,157.5,157.6,157,10.8,11.3,8.5
30人以上,情報通信業,18.6,18.8,17.9,157.6,161.2,146.8,141.7,144.5,133.4,15.9,16.7,13.4
30人以上,"運輸業,郵便業",19.3,19.5,18.3,163.6,168.5,145.7,147.1,150,136.5,16.5,18.5,9.2
30人以上,"卸売業,小売業",18.3,18.8,17.6,144.3,153.7,131.1,135.7,143.1,125.2,8.6,10.6,5.9
30人以上,"金融業,保険業",18.6,18.9,18.2,152.4,161.7,141.5,135.3,140.5,129.2,17.1,21.2,12.3
30人以上,"不動産業,物品賃貸業",18.7,19.2,17.7,150.6,159.4,135.3,138.7,145.7,126.5,11.9,13.7,8.8
30人以上,"学術研究,専門・技術サービス業",18.5,19,17.4,154.9,159.5,143.5,138.2,141.6,129.8,16.7,17.9,13.7
30人以上,"宿泊業,飲食サービス業",15.5,16.2,15,107.6,122.4,96.2,100.3,110.9,92.2,7.3,11.5,4
30人以上,"生活関連サービス業,娯楽業",17,18.2,16.3,133.6,147.6,124,126.4,138.8,118,7.2,8.8,6
30人以上,"教育,学習支援業",12.6,12.8,12.5,91.9,92.7,91,88.7,89.2,88.1,3.2,3.5,2.9
30人以上,"医療,福祉",18.4,18.8,18.3,131.8,144.6,127.2,126.9,138.4,122.8,4.9,6.2,4.4
30人以上,複合サービス事業,19.4,18.9,20.1,146.7,145.7,148.4,141.6,139.1,145.7,5.1,6.6,2.7
30人以上,サービス業（他に分類されないもの）,18.2,18.5,17.8,141.1,149,131.4,131.3,137,124.3,9.8,12,7.1
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２９年８月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
