規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,19.5,163.3,149.1,14.2,13.5,81.6,78.7,2.9
５人以上,建設業,20.7,181.1,160.5,20.6,13.9,84.1,82.6,1.5
５人以上,製造業,19.5,163.5,150.4,13.1,16.3,113.3,109.1,4.2
５人以上,電気・ガス・熱供給・水道業,18.2,153,142.8,10.2,15.4,115,114.5,0.5
５人以上,情報通信業,19.1,163.6,146.6,17,13.4,88.6,85.8,2.8
５人以上,"運輸業,郵便業",19.8,170.9,151.7,19.2,16.4,119.9,106.5,13.4
５人以上,"卸売業,小売業",19.7,163.8,153.1,10.7,14.7,91.4,87.9,3.5
５人以上,"金融業,保険業",18.8,158.1,139.6,18.5,15.3,98.7,97.8,0.9
５人以上,"不動産業,物品賃貸業",19.7,166,149.6,16.4,13.5,84.9,79.8,5.1
５人以上,"学術研究,専門・技術サービス業",18.8,156.5,141.8,14.7,13.7,95.8,93.4,2.4
５人以上,"宿泊業,飲食サービス業",21.6,193.2,170.7,22.5,12.7,75.6,72.6,3
５人以上,"生活関連サービス業,娯楽業",20.6,171.3,157.4,13.9,12.7,83.4,82.3,1.1
５人以上,"教育,学習支援業",18.7,144.3,136.8,7.5,8.7,45.2,44.5,0.7
５人以上,"医療,福祉",19.4,152.7,145.5,7.2,12.7,66.7,65.3,1.4
５人以上,複合サービス事業,19.4,157,146.9,10.1,18.5,127.2,123.3,3.9
５人以上,サービス業（他に分類されないもの）,19.3,160.5,147.1,13.4,15.7,92.9,90.1,2.8
30人以上,調査産業計,19.2,160.9,146.1,14.8,14.1,84.5,81.6,2.9
30人以上,建設業,20.2,180.1,157.5,22.6,16,106.1,104.8,1.3
30人以上,製造業,19.1,161.3,147.2,14.1,16.3,118.1,112.9,5.2
30人以上,電気・ガス・熱供給・水道業,18.1,152.5,142.6,9.9,14.2,128.3,127.4,0.9
30人以上,情報通信業,19,163.5,145.5,18,13.5,88.9,86.6,2.3
30人以上,"運輸業,郵便業",19.5,168.3,150.5,17.8,16.8,129.9,114.1,15.8
30人以上,"卸売業,小売業",19.4,161.4,150.1,11.3,15.8,98.9,95.4,3.5
30人以上,"金融業,保険業",18.6,157.7,137.8,19.9,15,95.7,94.7,1
30人以上,"不動産業,物品賃貸業",19.2,161.1,146.2,14.9,15.1,83,81.3,1.7
30人以上,"学術研究,専門・技術サービス業",18.5,154.9,139,15.9,13.4,98.7,94.9,3.8
30人以上,"宿泊業,飲食サービス業",20.4,178.9,157.6,21.3,13.7,79,76.6,2.4
30人以上,"生活関連サービス業,娯楽業",20.1,167.7,151.9,15.8,13,83.2,81.6,1.6
30人以上,"教育,学習支援業",18.7,141.4,135.3,6.1,7.9,41.2,40.9,0.3
30人以上,"医療,福祉",19.3,151.6,144,7.6,13.4,66.4,64.9,1.5
30人以上,複合サービス事業,19.8,150.7,142.8,7.9,18.2,118.1,118,0.1
30人以上,サービス業（他に分類されないもの）,19.2,159.7,145.9,13.8,16.2,95.2,92.2,3
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２９年１２月分,,,,,,,,,
第６表  産業、就業形態別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
