規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7550209,4447005,3103204,133233,67630,65603,157976,76865,81111,7525466,4437770,3087696,24.7,14.4,39.4
５人以上,建設業,352676,294359,58317,2291,2190,101,2966,2500,466,352001,294049,57952,2.9,1.2,11.7
５人以上,製造業,665969,476368,189601,4628,2301,2327,6661,4697,1964,663936,473972,189964,7.1,2.5,18.6
５人以上,電気・ガス・熱供給・水道業,18658,15532,3126,32,24,8,5,5,0,18685,15551,3134,3.7,3.3,5.8
５人以上,情報通信業,810625,597872,212753,9290,6388,2902,10746,6036,4710,809169,598224,210945,3.7,1.6,9.6
５人以上,"運輸業,郵便業",459572,361388,98184,4627,3668,959,7512,5625,1887,456687,359431,97256,11,8.8,19.1
５人以上,"卸売業,小売業",1463131,824497,638634,28878,14370,14508,28296,13434,14862,1463713,825433,638280,30.2,17.3,46.8
５人以上,"金融業,保険業",399742,215191,184551,5687,2990,2697,5588,2920,2668,399841,215261,184580,7.8,1.5,15.1
５人以上,"不動産業,物品賃貸業",211423,137581,73842,2983,1575,1408,3593,2397,1196,210813,136759,74054,15.4,9.3,26.7
５人以上,"学術研究,専門・技術サービス業",407890,278422,129468,3031,2305,726,4490,2464,2026,406431,278263,128168,8.3,3.1,19.5
５人以上,"宿泊業,飲食サービス業",652627,301472,351155,26611,13323,13288,26485,12276,14209,652753,302519,350234,76,64.4,86
５人以上,"生活関連サービス業,娯楽業",238246,104328,133918,8145,3856,4289,7002,2473,4529,239389,105711,133678,48,38.4,55.7
５人以上,"教育,学習支援業",438283,213939,224344,3379,1640,1739,24171,10203,13968,417491,205376,212115,33.9,29.7,38
５人以上,"医療,福祉",603178,155012,448166,13196,3649,9547,11447,3281,8166,604927,155380,449547,33.3,19.1,38.2
５人以上,複合サービス事業,20607,9020,11587,271,51,220,329,100,229,20549,8971,11578,22.3,4.8,35.9
５人以上,サービス業（他に分類されないもの）,807582,462024,345558,20184,9300,10884,18685,8454,10231,809081,462870,346211,27.2,18.7,38.5
30人以上,調査産業計,5197833,3156696,2041137,72913,35666,37247,98026,47682,50344,5172720,3144680,2028040,18.8,10.1,32.3
30人以上,建設業,216682,185271,31411,934,833,101,1665,1199,466,215951,184905,31046,0.5,0.3,1.8
30人以上,製造業,504055,365572,138483,3284,1845,1439,4893,3519,1374,502446,363898,138548,5.5,1.6,15.8
30人以上,電気・ガス・熱供給・水道業,15506,12695,2811,32,24,8,5,5,0,15533,12714,2819,1.4,1.6,0.8
30人以上,情報通信業,680073,509100,170973,6994,5056,1938,7671,4320,3351,679396,509836,169560,2.9,1.1,8.1
30人以上,"運輸業,郵便業",377177,295897,81280,3606,2700,906,6655,4768,1887,374128,293829,80299,9.5,8.5,13.3
30人以上,"卸売業,小売業",872326,508389,363937,12418,6201,6217,12711,6686,6025,872033,507904,364129,23.6,11.3,40.6
30人以上,"金融業,保険業",336505,182039,154466,3940,2160,1780,3800,2201,1599,336645,181998,154647,8.3,1.6,16.2
30人以上,"不動産業,物品賃貸業",134246,85487,48759,1435,786,649,1417,825,592,134264,85448,48816,11.9,5.3,23.5
30人以上,"学術研究,専門・技術サービス業",293558,208964,84594,2329,1676,653,3165,1617,1548,292722,209023,83699,6.4,2.8,15.3
30人以上,"宿泊業,飲食サービス業",222770,97464,125306,7493,3103,4390,8787,4220,4567,221476,96347,125129,69.6,58,78.6
30人以上,"生活関連サービス業,娯楽業",129800,52019,77781,3800,1586,2214,2917,1016,1901,130683,52589,78094,51.1,38.6,59.5
30人以上,"教育,学習支援業",345477,176342,169135,2005,781,1224,21275,9164,12111,326207,167959,158248,28.5,25,32.2
30人以上,"医療,福祉",404455,107210,297245,8450,2331,6119,6867,1847,5020,406038,107694,298344,29.8,16.6,34.6
30人以上,複合サービス事業,6487,3991,2496,8,3,5,68,0,68,6427,3994,2433,19.2,8.6,36.7
30人以上,サービス業（他に分類されないもの）,658716,366256,292460,16185,6581,9604,16130,6295,9835,658771,366542,292229,28.1,20.2,38.1
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２９年８月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
