規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5708688,83540,88196,5704892,1852934,65378,65763,1851689
５人以上,建設業,340845,3716,2440,342451,10410,256,111,10225
５人以上,製造業,623008,5466,6489,622064,50191,1235,1070,50277
５人以上,電気・ガス・熱供給・水道業,18138,2,192,17948,710,0,0,710
５人以上,情報通信業,783798,14078,15254,782797,28168,777,942,27828
５人以上,"運輸業,郵便業",408390,9343,10281,407501,52153,563,596,52071
５人以上,"卸売業,小売業",1038379,11442,16014,1033929,429046,11928,11650,429202
５人以上,"金融業,保険業",369762,5534,6634,368596,31585,317,822,31146
５人以上,"不動産業,物品賃貸業",178161,2697,1789,179069,32455,764,865,32354
５人以上,"学術研究,専門・技術サービス業",375410,3839,4555,374671,35120,510,2434,33219
５人以上,"宿泊業,飲食サービス業",161265,4534,3203,162493,488480,25097,23546,490134
５人以上,"生活関連サービス業,娯楽業",125178,2311,1553,125936,111111,4686,3487,112310
５人以上,"教育,学習支援業",277807,1522,1550,277780,164843,4508,8847,160503
５人以上,"医療,福祉",405548,5252,4915,405938,194440,7215,4362,197240
５人以上,複合サービス事業,16191,65,229,16026,4688,0,108,4581
５人以上,サービス業（他に分類されないもの）,586808,13739,13098,587693,219534,7522,6923,219889
30人以上,調査産業計,4226732,62426,66726,4222705,980245,33234,31706,981500
30人以上,建設業,214859,1935,1329,215464,1214,25,22,1218
30人以上,製造業,481528,4070,5720,479922,30593,513,557,30505
30人以上,電気・ガス・熱供給・水道業,15459,2,192,15269,237,0,0,237
30人以上,情報通信業,661749,12230,12697,661282,18932,655,796,18791
30人以上,"運輸業,郵便業",340102,8730,8699,340182,36969,563,488,36995
30人以上,"卸売業,小売業",676583,7638,11006,673202,198445,4087,3421,199124
30人以上,"金融業,保険業",309631,4237,4809,309055,28022,246,822,27450
30人以上,"不動産業,物品賃貸業",118609,1229,1260,118578,15645,368,345,15668
30人以上,"学術研究,専門・技術サービス業",274233,3365,3191,274383,21046,401,2296,19175
30人以上,"宿泊業,飲食サービス業",69741,750,1282,69276,150449,8146,5034,153494
30人以上,"生活関連サービス業,娯楽業",65690,1125,1163,65653,63260,2966,2078,64147
30人以上,"教育,学習支援業",235368,1236,1211,235394,114120,3480,7516,110083
30人以上,"医療,福祉",287121,3249,2720,287562,114683,4330,2208,116893
30人以上,複合サービス事業,5267,5,87,5183,1302,0,0,1304
30人以上,サービス業（他に分類されないもの）,470792,12625,11360,472300,185328,7454,6123,186416
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２９年７月分,,,,,,,,,
第７表  産業、就業形態別労働者数,,,,,,,,,
