規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.6,19.4,17.3,147.7,161.4,128.1,135.8,146.2,120.8,11.9,15.2,7.3
５人以上,建設業,21.1,21.4,20,181.6,185.5,162.2,161.6,163.6,151.7,20,21.9,10.5
５人以上,製造業,20,20.2,19.4,165.2,170.2,152.6,153.2,156.9,143.8,12,13.3,8.8
５人以上,電気・ガス・熱供給・水道業,20,20.3,18.8,175.1,178.3,160.4,157,159.1,147.3,18.1,19.2,13.1
５人以上,情報通信業,19.5,19.7,18.7,166.8,170.6,155.7,149,151.7,141.2,17.8,18.9,14.5
５人以上,"運輸業,郵便業",20.1,20.5,18.4,171.8,178.7,142.5,151.7,156.2,132.6,20.1,22.5,9.9
５人以上,"卸売業,小売業",18.8,19.6,17.6,145.9,159.7,127.9,137.5,149,122.5,8.4,10.7,5.4
５人以上,"金融業,保険業",19,19.5,18.3,157.1,167.5,144.7,138.9,145.4,131.2,18.2,22.1,13.5
５人以上,"不動産業,物品賃貸業",19.8,20.3,18.9,163.6,172.2,147.4,147.9,154,136.3,15.7,18.2,11.1
５人以上,"学術研究,専門・技術サービス業",19.4,19.8,18.6,164.1,169.3,152.8,145.6,148.9,138.3,18.5,20.4,14.5
５人以上,"宿泊業,飲食サービス業",14.7,16.2,13.5,102.4,124.9,85.5,95.2,112.7,82,7.2,12.2,3.5
５人以上,"生活関連サービス業,娯楽業",17.7,18.5,17,137.3,147.7,129.2,129.4,137.9,122.8,7.9,9.8,6.4
５人以上,"教育,学習支援業",15.7,15.8,15.6,112.6,113.1,112.3,107.6,107.9,107.4,5,5.2,4.9
５人以上,"医療,福祉",18,18.9,17.7,128.9,146.9,122.9,123.8,139.8,118.5,5.1,7.1,4.4
５人以上,複合サービス事業,19.3,19.9,18.8,153.6,162.4,146.3,145.9,152.3,140.6,7.7,10.1,5.7
５人以上,サービス業（他に分類されないもの）,18.5,19.1,17.6,142.8,153.5,128.2,132.3,140.6,121,10.5,12.9,7.2
30人以上,調査産業計,18.8,19.5,17.8,151.5,162.8,133.8,138.3,146.6,125.3,13.2,16.2,8.5
30人以上,建設業,20.8,20.9,20.4,183.5,185.5,171.8,160.6,160.9,159.3,22.9,24.6,12.5
30人以上,製造業,19.8,20,19.3,165.5,169.7,154.7,152.1,155,144.6,13.4,14.7,10.1
30人以上,電気・ガス・熱供給・水道業,20.3,20.5,19.2,178.9,181.9,166.2,160.3,162.2,152.1,18.6,19.7,14.1
30人以上,情報通信業,19.4,19.7,18.7,167.6,171.3,156.3,148.9,151.5,141.1,18.7,19.8,15.2
30人以上,"運輸業,郵便業",19.8,20.2,18.1,169.9,176.8,141.7,150.2,154.7,131.9,19.7,22.1,9.8
30人以上,"卸売業,小売業",19.2,19.8,18.2,151,161.7,135.9,141.7,150.6,129.1,9.3,11.1,6.8
30人以上,"金融業,保険業",18.8,19.3,18.2,156.3,167,143.6,137,143.5,129.2,19.3,23.5,14.4
30人以上,"不動産業,物品賃貸業",19.8,20.4,18.7,162.8,171.3,147,147.6,154.7,134.5,15.2,16.6,12.5
30人以上,"学術研究,専門・技術サービス業",19.3,19.6,18.4,163.1,167.1,152.7,143.4,146.2,136.2,19.7,20.9,16.5
30人以上,"宿泊業,飲食サービス業",15.7,16.9,14.8,109,128.3,95,100.6,114.7,90.4,8.4,13.6,4.6
30人以上,"生活関連サービス業,娯楽業",17.4,18.2,16.8,132.8,143.9,125.7,125.7,135.1,119.6,7.1,8.8,6.1
30人以上,"教育,学習支援業",16,16.1,15.9,115.5,115.5,115.6,110,110.1,110,5.5,5.4,5.6
30人以上,"医療,福祉",18.5,19,18.3,131.4,146.9,126,126.1,140,121.2,5.3,6.9,4.8
30人以上,複合サービス事業,19.3,19.6,19,150.6,156.2,141.3,139.6,142.2,135.4,11,14,5.9
30人以上,サービス業（他に分類されないもの）,18.3,18.9,17.5,141.4,152.5,127.6,130.8,139.3,120.2,10.6,13.2,7.4
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２９年４月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
