規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18,18.8,16.8,142.8,155.8,124.5,131.4,141.4,117.3,11.4,14.4,7.2
５人以上,建設業,20.5,20.9,18.8,178.3,183.3,154.4,158.3,160.9,146,20,22.4,8.4
５人以上,製造業,19.3,19.5,18.6,159.8,165,147.3,147.4,151.1,138.4,12.4,13.9,8.9
５人以上,電気・ガス・熱供給・水道業,18.2,18.3,17.3,151.9,153.5,144.3,142,143.1,136.8,9.9,10.4,7.5
５人以上,情報通信業,18.9,19.2,18.1,160.7,164.9,148.3,144.2,147.5,134.6,16.5,17.4,13.7
５人以上,"運輸業,郵便業",19.4,19.9,17.8,164.9,172.1,140.6,146.4,151.1,130.6,18.5,21,10
５人以上,"卸売業,小売業",18.2,19,17.2,142.3,154.5,126.8,133.7,144,120.6,8.6,10.5,6.2
５人以上,"金融業,保険業",18.5,19.1,17.8,153.4,164.1,140.8,136.3,143,128.4,17.1,21.1,12.4
５人以上,"不動産業,物品賃貸業",18.7,19.3,17.6,153.7,163.2,135.9,139,146.3,125.3,14.7,16.9,10.6
５人以上,"学術研究,専門・技術サービス業",18.4,18.8,17.5,151.8,157,140.2,138,141.8,129.6,13.8,15.2,10.6
５人以上,"宿泊業,飲食サービス業",14.7,16.1,13.6,102.7,123,85.9,95.2,110.8,82.3,7.5,12.2,3.6
５人以上,"生活関連サービス業,娯楽業",16.8,17.7,16.1,128.7,140.1,120.1,121,130.3,113.9,7.7,9.8,6.2
５人以上,"教育,学習支援業",15,15.2,14.7,107.4,107.5,107.3,102.4,102.7,102.2,5,4.8,5.1
５人以上,"医療,福祉",17,17.9,16.8,122.7,138.6,117.4,117.6,131.8,112.8,5.1,6.8,4.6
５人以上,複合サービス事業,19.2,19.7,18.8,150.3,157.9,144.5,141.6,147.7,137,8.7,10.2,7.5
５人以上,サービス業（他に分類されないもの）,18.3,19,17.5,141.9,153,127.8,131.4,139.9,120.6,10.5,13.1,7.2
30人以上,調査産業計,18.2,18.8,17.2,146,157,129.3,133.5,141.7,121.1,12.5,15.3,8.2
30人以上,建設業,20.2,20.4,19.1,179.9,182.3,165.1,157.3,157.9,153.5,22.6,24.4,11.6
30人以上,製造業,18.9,19.2,18.4,158.8,163.4,147.1,145.2,148.3,137.3,13.6,15.1,9.8
30人以上,電気・ガス・熱供給・水道業,18.1,18.2,17.5,152.2,153.5,146.9,142.4,143.3,138.9,9.8,10.2,8
30人以上,情報通信業,18.9,19.1,18,161,165.4,147.7,143.5,146.9,133.3,17.5,18.5,14.4
30人以上,"運輸業,郵便業",19.3,19.7,17.8,164.5,170.9,143.7,146.9,151.2,133,17.6,19.7,10.7
30人以上,"卸売業,小売業",18.5,19.1,17.7,146.6,157.1,132.1,137.2,145.7,125.4,9.4,11.4,6.7
30人以上,"金融業,保険業",18.3,18.9,17.6,152.6,163,140.4,134.2,140.6,126.7,18.4,22.4,13.7
30人以上,"不動産業,物品賃貸業",18.7,19.5,17.4,151.6,162.1,132.8,138.3,147,122.7,13.3,15.1,10.1
30人以上,"学術研究,専門・技術サービス業",18.2,18.6,17.2,151.5,155.4,141.8,136.3,139.3,128.7,15.2,16.1,13.1
30人以上,"宿泊業,飲食サービス業",15.6,16.5,15,108.4,124.4,96,100.4,111.6,91.8,8,12.8,4.2
30人以上,"生活関連サービス業,娯楽業",16.6,17.6,16,126.6,138.8,118.5,117.7,128,110.9,8.9,10.8,7.6
30人以上,"教育,学習支援業",15,15.2,14.8,107,107.4,106.6,102.9,103.1,102.7,4.1,4.3,3.9
30人以上,"医療,福祉",17.4,18,17.3,125,138.9,120,119.3,131.9,114.8,5.7,7,5.2
30人以上,複合サービス事業,19.5,19.1,20,144,145.1,142.4,137.7,136.9,139,6.3,8.2,3.4
30人以上,サービス業（他に分類されないもの）,18.3,18.9,17.6,141.2,151.7,128.6,130.5,138.3,121.1,10.7,13.4,7.5
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２９年１２月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
