規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,19.4,162.3,148.5,13.8,13.4,80.9,78.4,2.5
５人以上,建設業,21.1,182.5,160.6,21.9,13.6,81.1,79.4,1.7
５人以上,製造業,19.2,161.3,149,12.3,15.6,104.1,100.2,3.9
５人以上,電気・ガス・熱供給・水道業,18.2,152.5,136.7,15.8,15.7,114.5,112.5,2
５人以上,情報通信業,18.8,160.4,144,16.4,12.1,80.5,78.6,1.9
５人以上,"運輸業,郵便業",20,170.6,151.9,18.7,16.7,118.2,107.2,11
５人以上,"卸売業,小売業",19.6,162.1,152.3,9.8,14.4,90.3,86.9,3.4
５人以上,"金融業,保険業",18.4,154.7,136.7,18,14.9,95.1,94.2,0.9
５人以上,"不動産業,物品賃貸業",19.8,167.5,151.6,15.9,13.7,86.7,82.5,4.2
５人以上,"学術研究,専門・技術サービス業",18.6,156.3,141.4,14.9,14.1,95.9,93.4,2.5
５人以上,"宿泊業,飲食サービス業",21.3,185.7,165.4,20.3,12.5,74.1,71.7,2.4
５人以上,"生活関連サービス業,娯楽業",20.4,168.9,157.7,11.2,13,85.1,84.2,0.9
５人以上,"教育,学習支援業",19,147.7,139.2,8.5,8.8,47.3,46.6,0.7
５人以上,"医療,福祉",19.7,153.7,146.9,6.8,12.8,66,64.7,1.3
５人以上,複合サービス事業,17.8,144.3,136.6,7.7,18.1,123.6,121.8,1.8
５人以上,サービス業（他に分類されないもの）,19.4,161.2,148.2,13,16,93.9,91.4,2.5
30人以上,調査産業計,19.1,159.4,145.3,14.1,14.2,84.2,81.7,2.5
30人以上,建設業,20.6,181.5,157.3,24.2,15.7,103.2,98.7,4.5
30人以上,製造業,18.7,158.2,144.9,13.3,14.9,102.3,98.1,4.2
30人以上,電気・ガス・熱供給・水道業,18.1,151.5,136,15.5,15.7,119.3,119.3,－
30人以上,情報通信業,18.6,159.5,142.4,17.1,12.6,81,79.2,1.8
30人以上,"運輸業,郵便業",19.8,168.8,151.4,17.4,16.5,124.2,111.5,12.7
30人以上,"卸売業,小売業",19.1,157.1,147.2,9.9,15.8,97.5,94.6,2.9
30人以上,"金融業,保険業",18.3,155.2,135.9,19.3,14.8,93.8,93,0.8
30人以上,"不動産業,物品賃貸業",19,160.5,146.8,13.7,15.7,86.2,84.8,1.4
30人以上,"学術研究,専門・技術サービス業",18.2,153.8,138.1,15.7,13.9,102.6,98.4,4.2
30人以上,"宿泊業,飲食サービス業",20.4,178,157.9,20.1,13.4,77,74.8,2.2
30人以上,"生活関連サービス業,娯楽業",20.3,170.8,158.3,12.5,13.7,88.7,87.5,1.2
30人以上,"教育,学習支援業",19,144.7,138,6.7,8,42.5,42.3,0.2
30人以上,"医療,福祉",19.7,152.2,145.3,6.9,13.5,66.2,64.8,1.4
30人以上,複合サービス事業,18.4,146.4,135.6,10.8,20,130,129.8,0.2
30人以上,サービス業（他に分類されないもの）,19.2,160.1,147.3,12.8,16.5,96.3,93.6,2.7
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２９年９月分,,,,,,,,,
第６表  産業、就業形態別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
