規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.3,19.1,17,144.8,158.1,126,133.1,143.3,118.7,11.7,14.8,7.3
５人以上,建設業,21,21.3,19.3,181.6,187.2,154.7,160.2,163.2,145.7,21.4,24,9
５人以上,製造業,19.7,20,18.8,162.4,168.1,148.2,150.4,154.8,139.5,12,13.3,8.7
５人以上,電気・ガス・熱供給・水道業,18.4,18.6,17.4,157,158.8,147.8,145,146.2,138.9,12,12.6,8.9
５人以上,情報通信業,19.2,19.4,18.5,163.8,167.7,152.7,146.4,149.4,137.9,17.4,18.3,14.8
５人以上,"運輸業,郵便業",19.6,20,17.9,164.8,171.7,138.4,147.1,151.7,129.4,17.7,20,9
５人以上,"卸売業,小売業",18.5,19.3,17.5,143.7,156.3,127.7,135.1,145.7,121.6,8.6,10.6,6.1
５人以上,"金融業,保険業",18.4,19,17.6,152.4,163.8,139.1,134.7,141.6,126.6,17.7,22.2,12.5
５人以上,"不動産業,物品賃貸業",19.5,20.3,18.2,159.9,170.4,140.7,144.7,152.7,130.1,15.2,17.7,10.6
５人以上,"学術研究,専門・技術サービス業",18.9,19.4,17.7,156.8,162.9,143.4,141.5,145.8,132.2,15.3,17.1,11.2
５人以上,"宿泊業,飲食サービス業",14.7,16.1,13.5,101.5,123.2,83.5,94.2,111.1,80.2,7.3,12.1,3.3
５人以上,"生活関連サービス業,娯楽業",16.3,17.2,15.6,124.5,135.2,116.2,117,126.2,109.9,7.5,9,6.3
５人以上,"教育,学習支援業",15.8,16,15.6,113.8,113.7,113.9,108.1,108,108.3,5.7,5.7,5.6
５人以上,"医療,福祉",17.6,18.1,17.3,126.8,140.1,122,121.8,133.2,117.7,5,6.9,4.3
５人以上,複合サービス事業,18.6,18.8,18.4,145.3,150.7,141,137.2,140.2,134.8,8.1,10.5,6.2
５人以上,サービス業（他に分類されないもの）,18.5,19.2,17.7,144.3,155.3,130.6,133,141.2,122.7,11.3,14.1,7.9
30人以上,調査産業計,18.5,19.2,17.5,148.7,160,131.6,135.9,144.2,123.3,12.8,15.8,8.3
30人以上,建設業,20.8,20.9,19.7,184.9,188,166.3,159.4,160.4,153.2,25.5,27.6,13.1
30人以上,製造業,19.5,19.8,18.7,162.6,167.9,149,149.3,153.3,139.2,13.3,14.6,9.8
30人以上,電気・ガス・熱供給・水道業,18.4,18.6,17.7,158.9,160.4,152.5,146.7,147.6,142.7,12.2,12.8,9.8
30人以上,情報通信業,19.2,19.4,18.4,164.5,168.2,153.1,146.1,148.9,137.4,18.4,19.3,15.7
30人以上,"運輸業,郵便業",19.4,19.8,17.8,164.3,170.6,140.6,147.4,151.7,131.1,16.9,18.9,9.5
30人以上,"卸売業,小売業",18.9,19.6,18,148.8,160.1,133.3,139.5,148.7,126.8,9.3,11.4,6.5
30人以上,"金融業,保険業",18.2,18.8,17.4,151.5,162.9,138.1,132.6,139.5,124.6,18.9,23.4,13.5
30人以上,"不動産業,物品賃貸業",19.2,19.9,17.9,155.7,166.3,136.5,141.9,150.4,126.5,13.8,15.9,10
30人以上,"学術研究,専門・技術サービス業",18.9,19.4,17.6,158.6,163.9,145.5,141.5,145.4,131.8,17.1,18.5,13.7
30人以上,"宿泊業,飲食サービス業",15.4,16.3,14.7,106,122.8,93,98.4,110.5,89.1,7.6,12.3,3.9
30人以上,"生活関連サービス業,娯楽業",15.9,17.2,15.1,120.5,133.5,112,112.1,123.6,104.6,8.4,9.9,7.4
30人以上,"教育,学習支援業",16.1,16.2,15.9,115.4,116,114.8,110.5,110.8,110.2,4.9,5.2,4.6
30人以上,"医療,福祉",18,18.2,17.9,129.8,139.4,126.2,124.5,132.9,121.3,5.3,6.5,4.9
30人以上,複合サービス事業,19.3,19.1,19.7,145.3,147.5,141.9,133.9,133.2,135.1,11.4,14.3,6.8
30人以上,サービス業（他に分類されないもの）,18.4,19,17.8,143.4,153.3,131.7,132.2,139.5,123.6,11.2,13.8,8.1
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２９年１１月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
