規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,6869573,4121133,2748440,110802,51542,59260,119598,59420,60178,6860777,4113255,2747522,22.1,12.3,36.8
５人以上,"鉱業,採石業,砂利採取業",2256,1756,500,36,32,4,32,25,7,2260,1763,497,0.5,0.6,0
５人以上,建設業,312259,266640,45619,2504,2226,278,3703,3231,472,311060,265635,45425,2.6,1.1,11.8
５人以上,製造業,679023,509798,169225,5111,3618,1493,8504,5844,2660,675630,507572,168058,7,3.1,18.8
５人以上,電気・ガス・熱供給・水道業,35381,30507,4874,438,404,34,864,604,260,34955,30307,4648,4.1,2.9,11.9
５人以上,情報通信業,733404,542480,190924,3721,2814,907,6864,4697,2167,730261,540597,189664,2.8,1.1,7.7
５人以上,"運輸業,郵便業",369973,300613,69360,6810,4644,2166,4972,3378,1594,371811,301879,69932,11.5,8.4,24.6
５人以上,"卸売業,小売業",1460317,837442,622875,24585,12513,12072,25064,11319,13745,1459838,838636,621202,26.7,14.3,43.5
５人以上,"金融業,保険業",375589,214534,161055,3549,1953,1596,5777,3354,2423,373361,213133,160228,5.3,1.7,10.1
５人以上,"不動産業,物品賃貸業",175552,116838,58714,4092,2525,1567,3474,2427,1047,176170,116936,59234,21.7,15.2,34.4
５人以上,"学術研究,専門・技術サービス業",338038,223890,114148,4814,2506,2308,6488,3341,3147,336364,223055,113309,6.5,3.9,11.7
５人以上,"宿泊業,飲食サービス業",619860,299807,320053,16235,6235,10000,19520,8364,11156,616575,297678,318897,68.1,54.9,80.5
５人以上,"生活関連サービス業,娯楽業",189029,89611,99418,5711,2425,3286,4514,1792,2722,190226,90244,99982,35.3,23.5,45.9
５人以上,"教育,学習支援業",370054,194384,175670,4529,1318,3211,4171,2460,1711,370412,193242,177170,29.2,22,36.9
５人以上,"医療,福祉",516051,126847,389204,9773,2259,7514,8712,2230,6482,517112,126876,390236,31.1,22.4,33.9
５人以上,複合サービス事業,56566,37599,18967,340,152,188,805,242,563,56101,37509,18592,18.3,7.4,40.4
５人以上,サービス業（他に分類されないもの）,636221,328387,307834,18554,5918,12636,16134,6112,10022,638641,328193,310448,25.5,14.8,36.8
30人以上,調査産業計,4697211,2921399,1775812,65346,31913,33433,71748,37780,33968,4690809,2915532,1775277,16.5,8.3,29.9
30人以上,"鉱業,採石業,砂利採取業",2256,1756,500,36,32,4,32,25,7,2260,1763,497,0.5,0.6,0
30人以上,建設業,194088,170404,23684,897,872,25,2999,2729,270,191986,168547,23439,1.7,0.7,9.1
30人以上,製造業,511886,392742,119144,3519,2534,985,5592,4173,1419,509813,391103,118710,5.8,3,15
30人以上,電気・ガス・熱供給・水道業,32351,27875,4476,333,316,17,847,604,243,31837,27587,4250,3.5,2.4,10.4
30人以上,情報通信業,629981,469558,160423,2998,2126,872,5556,3733,1823,627423,467951,159472,2,0.5,6.5
30人以上,"運輸業,郵便業",293010,237322,55688,5910,4110,1800,4096,2830,1266,294824,238602,56222,11.2,9,20.4
30人以上,"卸売業,小売業",864613,512039,352574,12047,7133,4914,10958,5562,5396,865702,513610,352092,21,8.1,39.9
30人以上,"金融業,保険業",319489,182298,137191,2779,1665,1114,4774,3009,1765,317494,180954,136540,5,1.9,9.1
30人以上,"不動産業,物品賃貸業",110969,73946,37023,2483,1739,744,2182,1442,740,111270,74243,37027,17.2,10.9,30
30人以上,"学術研究,専門・技術サービス業",222377,164800,57577,1739,1094,645,2379,1394,985,221737,164500,57237,3.5,1.7,8.8
30人以上,"宿泊業,飲食サービス業",214505,111471,103034,4933,2292,2641,5723,2565,3158,213715,111198,102517,56,41.3,71.9
30人以上,"生活関連サービス業,娯楽業",100063,45294,54769,3294,1120,2174,3302,1529,1773,100055,44885,55170,38.3,22.9,50.8
30人以上,"教育,学習支援業",282651,160545,122106,2454,887,1567,2788,1552,1236,282317,159880,122437,24.6,17.7,33.6
30人以上,"医療,福祉",361837,96187,265650,5207,1325,3882,5739,1821,3918,361305,95691,265614,24.9,20,26.7
30人以上,複合サービス事業,41506,31175,10331,12,8,4,348,98,250,41170,31085,10085,15.5,8.4,37.7
30人以上,サービス業（他に分類されないもの）,515629,243987,271642,16705,4660,12045,14433,4714,9719,517901,243933,273968,28.1,17.7,37.4
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２３年９月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
