規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,6909456,4154424,2755032,89985,43208,46777,111895,55664,56231,6887546,4141968,2745578,22.1,12.3,36.8
５人以上,"鉱業,採石業,砂利採取業",2132,1672,460,23,21,2,25,24,1,2130,1669,461,0.4,0.4,0.2
５人以上,建設業,317143,268245,48898,2764,2134,630,3956,2781,1175,315951,267598,48353,3,1,13.6
５人以上,製造業,678378,511918,166460,6186,4174,2012,7165,5448,1717,677399,510644,166755,6.9,3.2,18.4
５人以上,電気・ガス・熱供給・水道業,34500,29829,4671,479,433,46,409,342,67,34570,29920,4650,2.8,2.5,5.1
５人以上,情報通信業,726295,531731,194564,6293,3741,2552,8789,4804,3985,723799,530668,193131,3.3,1.3,8.9
５人以上,"運輸業,郵便業",370220,300647,69573,3188,2210,978,8588,6115,2473,364820,296742,68078,11.1,8.3,23.5
５人以上,"卸売業,小売業",1459382,849728,609654,13220,7415,5805,20239,9634,10605,1452363,847509,604854,24.1,12.2,40.8
５人以上,"金融業,保険業",371684,219104,152580,4743,2580,2163,4713,2807,1906,371714,218877,152837,5,1.9,9.3
５人以上,"不動産業,物品賃貸業",175485,122150,53335,2684,1689,995,2458,1533,925,175711,122306,53405,21.5,16.7,32.5
５人以上,"学術研究,専門・技術サービス業",345788,230555,115233,4106,2251,1855,4366,2229,2137,345528,230577,114951,6.3,2.5,14.1
５人以上,"宿泊業,飲食サービス業",633532,305032,328500,12385,5043,7342,19019,9609,9410,626898,300466,326432,70,55.1,83.8
５人以上,"生活関連サービス業,娯楽業",196562,95047,101515,2082,835,1247,5393,1559,3834,193251,94323,98928,32.9,25.5,39.8
５人以上,"教育,学習支援業",379166,192276,186890,2298,949,1349,2179,1241,938,379285,191984,187301,31.5,23.7,39.5
５人以上,"医療,福祉",511871,122758,389113,6181,1663,4518,8147,1574,6573,509905,122847,387058,31.4,23.5,33.9
５人以上,複合サービス事業,57014,38896,18118,215,147,68,55,51,4,57174,38992,18182,15.9,7.3,34.2
５人以上,サービス業（他に分類されないもの）,650304,334836,315468,23138,7923,15215,16394,5913,10481,657048,336846,320202,27.3,17.2,37.9
30人以上,調査産業計,4699915,2901799,1798116,56543,26577,29966,70305,36375,33930,4686153,2892001,1794152,16.5,8.4,29.4
30人以上,"鉱業,採石業,砂利採取業",2132,1672,460,23,21,2,25,24,1,2130,1669,461,0.4,0.4,0.2
30人以上,建設業,194093,167663,26430,1848,1497,351,1996,1296,700,193945,167864,26081,1.6,0.6,8.4
30人以上,製造業,512637,394327,118310,3359,2448,911,5220,3791,1429,510776,392984,117792,5.4,2.8,14.1
30人以上,電気・ガス・熱供給・水道業,31223,26993,4230,479,433,46,327,260,67,31375,27166,4209,2.5,2.3,3.5
30人以上,情報通信業,623293,461764,161529,4298,2124,2174,6364,3872,2492,621227,460016,161211,2.5,0.6,7.8
30人以上,"運輸業,郵便業",291245,236150,55095,2810,1920,890,7252,5365,1887,286803,232705,54098,11.2,9,20.7
30人以上,"卸売業,小売業",860940,502329,358611,5155,3276,1879,13090,6405,6685,853005,499200,353805,17.5,5.5,34.6
30人以上,"金融業,保険業",314846,179370,135476,4371,2349,2022,4368,2510,1858,314849,179209,135640,5.2,2,9.4
30人以上,"不動産業,物品賃貸業",110115,73827,36288,1373,767,606,1616,1047,569,109872,73547,36325,17.7,10.9,31.6
30人以上,"学術研究,専門・技術サービス業",223768,165613,58155,2014,1454,560,2310,1580,730,223472,165487,57985,4,2.1,9.5
30人以上,"宿泊業,飲食サービス業",221148,112649,108499,3074,1267,1807,4798,2560,2238,219424,111356,108068,57.4,41.4,73.8
30人以上,"生活関連サービス業,娯楽業",101074,46042,55032,1223,443,780,2198,805,1393,100099,45680,54419,36.7,23,48.2
30人以上,"教育,学習支援業",289463,161872,127591,1506,410,1096,1352,972,380,289617,161310,128307,28.2,22.3,35.6
30人以上,"医療,福祉",354791,92263,262528,3785,1409,2376,5026,1048,3978,353550,92624,260926,25,21.4,26.3
30人以上,複合サービス事業,41883,31062,10821,168,147,21,29,25,4,42022,31184,10838,16.1,8.6,37.7
30人以上,サービス業（他に分類されないもの）,527264,248203,279061,21057,6612,14445,14334,4815,9519,533987,250000,283987,29.7,20,38.3
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２３年１月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
