規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,6887546,4161730,2725816,105745,47872,57873,113372,57124,56248,6879919,4152478,2727441,23,13,38.3
５人以上,"鉱業,採石業,砂利採取業",2130,1670,460,28,22,6,28,22,6,2130,1670,460,0.4,0.4,0.2
５人以上,建設業,315951,268773,47178,1632,1277,355,3045,2806,239,314538,267244,47294,3,1,13.9
５人以上,製造業,677399,507241,170158,6022,3420,2602,6028,3763,2265,677393,506898,170495,7.3,3.2,19.4
５人以上,電気・ガス・熱供給・水道業,34570,29703,4867,172,172,0,153,108,45,34589,29767,4822,2.6,2.3,4
５人以上,情報通信業,723799,532942,190857,6647,4214,2433,7690,4486,3204,722756,532670,190086,3.2,1.3,8.4
５人以上,"運輸業,郵便業",364820,296269,68551,3329,2673,656,3590,2793,797,364559,296149,68410,11,8.2,23.2
５人以上,"卸売業,小売業",1452363,853983,598380,23875,10764,13111,28651,13415,15236,1447587,851332,596255,26.8,14.2,45
５人以上,"金融業,保険業",371714,218993,152721,3744,1995,1749,4969,2959,2010,370489,218029,152460,5,2,9.3
５人以上,"不動産業,物品賃貸業",175711,121198,54513,2302,1253,1049,2191,1652,539,175822,120799,55023,22.3,17.4,33.2
５人以上,"学術研究,専門・技術サービス業",345528,233992,111536,2911,1614,1297,4572,2994,1578,343867,232612,111255,6.9,3.6,13.7
５人以上,"宿泊業,飲食サービス業",626898,300587,326311,22885,10872,12013,21360,11735,9625,628423,299724,328699,69.8,54.2,83.9
５人以上,"生活関連サービス業,娯楽業",193251,94704,98547,4864,1383,3481,3186,1076,2110,194929,95011,99918,32.7,25,40.1
５人以上,"教育,学習支援業",379285,193776,185509,1443,680,763,2854,1383,1471,377874,193073,184801,34,26.1,42.3
５人以上,"医療,福祉",509905,130478,379427,6414,1283,5131,8595,1514,7081,507724,130247,377477,32.8,27.4,34.6
５人以上,複合サービス事業,57174,38992,18182,998,710,288,988,514,474,57184,39188,17996,16.4,7.8,35
５人以上,サービス業（他に分類されないもの）,657048,338429,318619,18479,5540,12939,15472,5904,9568,660055,338065,321990,27.9,17.5,38.8
30人以上,調査産業計,4686153,2907884,1778269,61524,29817,31707,65788,33627,32161,4681889,2904074,1777815,17.6,9.3,31.3
30人以上,"鉱業,採石業,砂利採取業",2130,1670,460,28,22,6,28,22,6,2130,1670,460,0.4,0.4,0.2
30人以上,建設業,193945,168682,25263,677,434,243,1548,1309,239,193074,167807,25267,1.6,0.6,8.5
30人以上,製造業,510776,391352,119424,4210,2550,1660,4139,2972,1167,510847,390930,119917,5.6,2.8,14.8
30人以上,電気・ガス・熱供給・水道業,31375,27165,4210,172,172,0,130,108,22,31417,27229,4188,2.5,2.3,3.5
30人以上,情報通信業,621227,461112,160115,4689,3096,1593,5306,3078,2228,620610,461130,159480,2.4,0.6,7.5
30人以上,"運輸業,郵便業",286803,232145,54658,3275,2673,602,2616,1819,797,287462,232999,54463,11,8.8,20.2
30人以上,"卸売業,小売業",853005,509795,343210,10870,5896,4974,15194,8326,6868,848681,507365,341316,21.7,8.7,41
30人以上,"金融業,保険業",314849,179644,135205,2387,1051,1336,3014,1527,1487,314222,179168,135054,5.3,2.1,9.5
30人以上,"不動産業,物品賃貸業",109872,73317,36555,1465,714,751,1666,1127,539,109671,72904,36767,18.3,11.2,32.3
30人以上,"学術研究,専門・技術サービス業",223472,166093,57379,1853,1257,596,2491,1899,592,222834,165451,57383,3.8,2,9.2
30人以上,"宿泊業,飲食サービス業",219424,110076,109348,6486,3773,2713,6719,3945,2774,219191,109904,109287,57.4,40.7,74.3
30人以上,"生活関連サービス業,娯楽業",100099,45396,54703,2225,688,1537,1765,646,1119,100559,45438,55121,37,23.4,48.2
30人以上,"教育,学習支援業",289617,161131,128486,856,498,358,1847,1097,750,288626,160532,128094,31.2,24.7,39.4
30人以上,"医療,福祉",353550,99317,254233,3791,960,2831,5220,894,4326,352121,99383,252738,26.2,24.9,26.7
30人以上,複合サービス事業,42022,31184,10838,755,710,45,885,455,430,41892,31439,10453,16.7,9.2,39.1
30人以上,サービス業（他に分類されないもの）,533987,249805,284182,17785,5323,12462,13220,4403,8817,538552,250725,287827,30.5,20.5,39.3
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２３年２月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
