規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.9,18.7,16.7,142.2,154.1,124,130.9,140.2,116.6,11.3,13.9,7.4
５人以上,"鉱業,採石業,砂利採取業",18,18.2,17.3,143.7,145.4,137.7,131.5,133.1,125.6,12.2,12.3,12.1
５人以上,建設業,20.1,20.3,18.8,170.3,174.3,147.5,153.5,155.9,140,16.8,18.4,7.5
５人以上,製造業,19,19.2,18.4,157.9,161.8,146.5,146.2,149.1,137.5,11.7,12.7,9
５人以上,電気・ガス・熱供給・水道業,18.2,18.3,17.2,158.6,161.6,140.6,136.8,138.4,126.9,21.8,23.2,13.7
５人以上,情報通信業,18.4,18.6,17.8,160.4,164.1,150.4,139,141.5,132.1,21.4,22.6,18.3
５人以上,"運輸業,郵便業",19.6,19.9,18.2,167.9,174.3,139.9,147.3,151.5,129.2,20.6,22.8,10.7
５人以上,"卸売業,小売業",18.2,19.1,16.9,140.8,152.8,124,133.1,143.7,118.1,7.7,9.1,5.9
５人以上,"金融業,保険業",17.8,18.2,17.3,147.5,152.6,140,132.9,136.4,127.8,14.6,16.2,12.2
５人以上,"不動産業,物品賃貸業",18.5,18.9,17.6,146.5,153.3,131.5,134.8,139.9,123.5,11.7,13.4,8
５人以上,"学術研究,専門・技術サービス業",18.9,19.2,18.4,156.5,160,149.3,139.4,141.6,135,17.1,18.4,14.3
５人以上,"宿泊業,飲食サービス業",15.4,16.8,14.1,106.4,128.1,86.4,101,120,83.5,5.4,8.1,2.9
５人以上,"生活関連サービス業,娯楽業",18.2,18.9,17.6,144.7,155.8,134.1,136.3,146.6,126.5,8.4,9.2,7.6
５人以上,"教育,学習支援業",14.8,15.3,14.2,105.9,110.4,101.2,101.6,105.5,97.5,4.3,4.9,3.7
５人以上,"医療,福祉",16.8,16.6,16.8,123.1,129.2,121.1,118.4,123.3,116.8,4.7,5.9,4.3
５人以上,複合サービス事業,17.3,17.8,16.1,140.9,147.9,125.5,131,135.7,120.8,9.9,12.2,4.7
５人以上,サービス業（他に分類されないもの）,17.7,18.6,16.7,137.9,151.6,123.4,127.5,138.7,115.6,10.4,12.9,7.8
30人以上,調査産業計,17.8,18.5,16.8,144.2,153.9,128.1,131.2,138.5,119.1,13,15.4,9
30人以上,"鉱業,採石業,砂利採取業",18,18.2,17.3,143.7,145.4,137.7,131.5,133.1,125.6,12.2,12.3,12.1
30人以上,建設業,19.5,19.7,18.4,166.3,168.9,148.3,147,148.4,137.3,19.3,20.5,11
30人以上,製造業,18.7,18.9,18.1,156.9,160,146.8,144.3,146.7,136.3,12.6,13.3,10.5
30人以上,電気・ガス・熱供給・水道業,18,18.1,17.1,157.4,160.2,139.7,135.1,136.7,124.7,22.3,23.5,15
30人以上,情報通信業,18.3,18.5,17.6,159.6,163.2,149.2,137.6,140.1,130.4,22,23.1,18.8
30人以上,"運輸業,郵便業",19.5,19.8,18.1,168,174.4,140.2,146.8,150.9,129,21.2,23.5,11.2
30人以上,"卸売業,小売業",18.2,19,17,141.7,152.1,126.3,132.8,142.1,119.1,8.9,10,7.2
30人以上,"金融業,保険業",17.7,18.1,17.2,147,152.3,140,131.9,135.4,127.3,15.1,16.9,12.7
30人以上,"不動産業,物品賃貸業",18.5,18.9,17.6,144.6,152,129.9,132,137.7,120.6,12.6,14.3,9.3
30人以上,"学術研究,専門・技術サービス業",18.7,18.9,18.1,157.9,160,151.9,136.9,138.6,132,21,21.4,19.9
30人以上,"宿泊業,飲食サービス業",15.8,17,14.5,114,133.9,93.9,107.9,125.8,89.9,6.1,8.1,4
30人以上,"生活関連サービス業,娯楽業",17.6,18.5,16.9,138,150.4,127.7,126.8,137.4,118,11.2,13,9.7
30人以上,"教育,学習支援業",14.6,15.3,13.8,104.4,109.4,98.1,100.2,105,94.3,4.2,4.4,3.8
30人以上,"医療,福祉",16.9,16.3,17.2,128.9,128.6,129,123.5,122.6,123.8,5.4,6,5.2
30人以上,複合サービス事業,17.3,17.8,15.7,141.5,148.8,120.1,130.3,135.3,115.7,11.2,13.5,4.4
30人以上,サービス業（他に分類されないもの）,17.3,18.1,16.6,134.1,147.7,122.3,123.3,133.8,114.1,10.8,13.9,8.2
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２３年２月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
