規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,6846427,4115105,2731322,336242,191950,144292,290213,159325,130888,6892456,4147730,2744726,21.5,11.8,36.1
５人以上,"鉱業,採石業,砂利採取業",2125,1665,460,159,118,41,21,15,6,2263,1768,495,0.4,0.5,0.2
５人以上,建設業,313619,267762,45857,10147,8720,1427,6074,5456,618,317692,271026,46666,2.8,1.1,13
５人以上,製造業,674811,506153,168658,32932,26020,6912,21186,16257,4929,686557,515916,170641,7,3.2,18.6
５人以上,電気・ガス・熱供給・水道業,34708,30217,4491,1761,1522,239,2044,1863,181,34425,29876,4549,2.7,2.5,4.5
５人以上,情報通信業,721699,533232,188467,28836,19084,9752,12948,9340,3608,737587,542976,194611,2.9,1.1,7.7
５人以上,"運輸業,郵便業",365065,296792,68273,17687,11830,5857,8623,6445,2178,374129,302177,71952,11.1,8,24.2
５人以上,"卸売業,小売業",1450135,840261,609874,57509,32331,25178,46244,26291,19953,1461400,846301,615099,24,12.1,40.5
５人以上,"金融業,保険業",369036,216334,152702,17803,11327,6476,11762,8609,3153,375077,219052,156025,4.9,2,9.1
５人以上,"不動産業,物品賃貸業",176066,121212,54854,6344,4280,2064,7661,4583,3078,174749,120909,53840,20.9,16,31.9
５人以上,"学術研究,専門・技術サービス業",342166,232357,109809,14480,9119,5361,13380,8734,4646,343266,232742,110524,6.9,3.5,13.8
５人以上,"宿泊業,飲食サービス業",619768,296773,322995,35427,19052,16375,41483,21966,19517,613712,293859,319853,68.4,52.9,82.6
５人以上,"生活関連サービス業,娯楽業",192065,93222,98843,9755,3649,6106,7641,4071,3570,194179,92800,101379,31.8,23.3,39.6
５人以上,"教育,学習支援業",371616,188071,183545,34236,17826,16410,43430,21393,22037,362422,184504,177918,29.9,21.6,38.4
５人以上,"医療,福祉",510818,125974,384844,32756,9113,23643,25088,6697,18391,518486,128390,390096,30,23.5,32.2
５人以上,複合サービス事業,56066,38237,17829,4994,3943,1051,3681,2627,1054,57379,39553,17826,16.2,7.8,34.8
５人以上,サービス業（他に分類されないもの）,646664,326843,319821,31416,14016,17400,38947,14978,23969,639133,325881,313252,27.2,16.7,38
30人以上,調査産業計,4657510,2871162,1786348,247631,148594,99037,192298,109471,82827,4712843,2910285,1802558,15.7,7.9,28.3
30人以上,"鉱業,採石業,砂利採取業",2125,1665,460,159,118,41,21,15,6,2263,1768,495,0.4,0.5,0.2
30人以上,建設業,192695,167832,24863,7896,6868,1028,4131,3631,500,196460,171069,25391,1.5,0.6,7.8
30人以上,製造業,508289,389352,118937,30166,24085,6081,17130,14028,3102,521325,399409,121916,5.6,2.8,15
30人以上,電気・ガス・熱供給・水道業,31536,27483,4053,1725,1522,203,1946,1846,100,31315,27159,4156,2.5,2.3,3.7
30人以上,情報通信業,620497,461149,159348,23757,15540,8217,9030,6697,2333,635224,469992,165232,2.2,0.5,7.2
30人以上,"運輸業,郵便業",287572,233214,54358,15765,10255,5510,7221,5466,1755,296116,238003,58113,11,8.6,20.5
30人以上,"卸売業,小売業",852978,496338,356640,38288,23187,15101,26426,16193,10233,864840,503332,361508,17.3,5.3,34
30人以上,"金融業,保険業",312809,177775,135034,15703,9973,5730,9420,6774,2646,319092,180974,138118,5.2,2.1,9.3
30人以上,"不動産業,物品賃貸業",109898,72739,37159,4785,3011,1774,4811,2431,2380,109872,73319,36553,17,11,29
30人以上,"学術研究,専門・技術サービス業",221941,163203,58738,11618,8264,3354,9360,7267,2093,224199,164200,59999,4.2,2.1,10
30人以上,"宿泊業,飲食サービス業",214130,110387,103743,11944,7339,4605,12535,6721,5814,213539,111005,102534,54.3,38.6,71.2
30人以上,"生活関連サービス業,娯楽業",98590,44021,54569,5922,1859,4063,3979,1857,2122,100533,44023,56510,36.1,21.5,47.4
30人以上,"教育,学習支援業",282859,157757,125102,26271,14175,12096,34357,17695,16662,274773,154237,120536,25.7,19.6,33.5
30人以上,"医療,福祉",355625,95665,259960,23114,7537,15577,15859,4750,11109,362880,98452,264428,23,20.2,24.1
30人以上,複合サービス事業,40889,30525,10364,3569,3223,346,2253,1962,291,42205,31786,10419,16.4,9.1,38.8
30人以上,サービス業（他に分類されないもの）,525077,242057,283020,26949,11638,15311,33819,12138,21681,518207,241557,276650,29.6,19.5,38.5
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２３年４月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
