規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.5,19.2,17.4,146.5,158,129.1,135.6,144.7,121.9,10.9,13.3,7.2
５人以上,"鉱業,採石業,砂利採取業",19.4,19.6,18.7,151.9,153.7,145.3,142,143.6,136.2,9.9,10.1,9.1
５人以上,建設業,20.4,20.7,19,171.9,175.8,148.7,155.8,158.1,142.2,16.1,17.7,6.5
５人以上,製造業,19.2,19.5,18.6,159.3,162.8,148.6,148.2,151,139.9,11.1,11.8,8.7
５人以上,電気・ガス・熱供給・水道業,18.7,18.9,17.4,161.7,165.2,138.9,140.2,142.1,127.4,21.5,23.1,11.5
５人以上,情報通信業,19.2,19.5,18.3,165.2,169.2,153.7,144.8,147.6,136.9,20.4,21.6,16.8
５人以上,"運輸業,郵便業",20,20.3,18.6,169.4,176.4,139.4,149.9,154.4,130.6,19.5,22,8.8
５人以上,"卸売業,小売業",18.6,19.3,17.7,142.8,153.8,128,135.9,145.9,122.4,6.9,7.9,5.6
５人以上,"金融業,保険業",18.7,19,18.2,154.2,159.6,146.9,139.8,143.7,134.5,14.4,15.9,12.4
５人以上,"不動産業,物品賃貸業",19.5,19.8,18.9,150.7,158,136.2,140.4,146.1,129.1,10.3,11.9,7.1
５人以上,"学術研究,専門・技術サービス業",19.6,19.9,19.2,159.9,163.2,153.7,144.1,145.9,140.7,15.8,17.3,13
５人以上,"宿泊業,飲食サービス業",15.8,17.5,14.2,110.6,134.5,88.3,105.4,126.6,85.6,5.2,7.9,2.7
５人以上,"生活関連サービス業,娯楽業",18.7,19.9,17.7,144.4,159.8,130.3,136.4,149.8,124.2,8,10,6.1
５人以上,"教育,学習支援業",16,16.5,15.5,116.3,119.8,112.3,112.2,115.4,108.6,4.1,4.4,3.7
５人以上,"医療,福祉",17.7,17.7,17.8,133.5,138.7,131.8,127.4,132,125.9,6.1,6.7,5.9
５人以上,複合サービス事業,17.7,18.6,16.1,143.5,153.2,124,134.1,141.5,119.2,9.4,11.7,4.8
５人以上,サービス業（他に分類されないもの）,18.4,19.5,17.4,144.2,158,129.6,133.6,144.7,121.9,10.6,13.3,7.7
30人以上,調査産業計,18.6,19.2,17.6,149.6,158.9,134.4,137,144.1,125.4,12.6,14.8,9
30人以上,"鉱業,採石業,砂利採取業",19.4,19.6,18.7,151.9,153.7,145.3,142,143.6,136.2,9.9,10.1,9.1
30人以上,建設業,19.9,20,18.9,169.9,172.7,150.2,151.3,152.7,142,18.6,20,8.2
30人以上,製造業,18.9,19.1,18.4,157.9,160.5,149.1,146.1,148.2,139.2,11.8,12.3,9.9
30人以上,電気・ガス・熱供給・水道業,18.6,18.8,17.4,160.9,164.2,140.2,139.3,141.1,127.9,21.6,23.1,12.3
30人以上,情報通信業,19.1,19.4,18.3,165.3,169.2,153.5,144.2,147.1,135.6,21.1,22.1,17.9
30人以上,"運輸業,郵便業",19.8,20,18.7,169.6,176.4,140.8,149.1,153.2,131.7,20.5,23.2,9.1
30人以上,"卸売業,小売業",18.8,19.4,18,145.8,156,131,137.3,146.6,123.7,8.5,9.4,7.3
30人以上,"金融業,保険業",18.6,18.9,18.2,154.2,159.2,147.5,139.3,142.7,134.8,14.9,16.5,12.7
30人以上,"不動産業,物品賃貸業",19.6,20,18.9,152.4,159.5,138.3,140.4,145.8,129.6,12,13.7,8.7
30人以上,"学術研究,専門・技術サービス業",19.3,19.5,18.8,160.2,162,155.5,141,142.4,137.3,19.2,19.6,18.2
30人以上,"宿泊業,飲食サービス業",16.4,17.7,15,117.7,135.8,98.1,112.2,128.9,94.1,5.5,6.9,4
30人以上,"生活関連サービス業,娯楽業",18,19.3,16.9,140.1,156.6,126.6,130,144.6,118,10.1,12,8.6
30人以上,"教育,学習支援業",16.1,16.9,15.1,116.4,122.5,108.4,112.5,118.2,104.9,3.9,4.3,3.5
30人以上,"医療,福祉",18.2,18,18.3,141,142.5,140.5,133.8,135.2,133.3,7.2,7.3,7.2
30人以上,複合サービス事業,17.9,18.7,15.5,146,154.5,120.4,135,141.6,115,11,12.9,5.4
30人以上,サービス業（他に分類されないもの）,18.1,19.2,17.2,140.6,154.3,128.2,130.2,141.1,120.3,10.4,13.2,7.9
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２３年９月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
