規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,6899040,4145463,2753577,94216,44157,50059,123684,65924,57760,6869572,4123696,2745876,22,12.1,36.9
５人以上,"鉱業,採石業,砂利採取業",2258,1759,499,17,16,1,19,19,0,2256,1756,500,0.4,0.5,0
５人以上,建設業,315153,268043,47110,2597,2455,142,5491,3937,1554,312259,266561,45698,2.7,1.1,11.8
５人以上,製造業,681701,511005,170696,5273,3058,2215,7952,5698,2254,679022,508365,170657,7.2,3.1,19.4
５人以上,電気・ガス・熱供給・水道業,35547,30914,4633,535,317,218,701,644,57,35381,30587,4794,3.2,2.2,9.5
５人以上,情報通信業,735542,545661,189881,6003,3742,2261,8141,5265,2876,733404,544138,189266,2.6,1,7.3
５人以上,"運輸業,郵便業",372177,301453,70724,3839,2130,1709,6043,3965,2078,369973,299618,70355,11.2,8,24.9
５人以上,"卸売業,小売業",1463807,839212,624595,17852,8202,9650,21342,12165,9177,1460317,835249,625068,26.5,14.3,42.9
５人以上,"金融業,保険業",374631,217405,157226,5340,3083,2257,4382,2962,1420,375589,217526,158063,5.5,1.8,10.6
５人以上,"不動産業,物品賃貸業",176257,118625,57632,1794,1271,523,2499,1945,554,175552,117951,57601,20.3,14.7,31.9
５人以上,"学術研究,専門・技術サービス業",341842,224868,116974,3834,2233,1601,7638,5275,2363,338038,221826,116212,7.2,3.9,13.3
５人以上,"宿泊業,飲食サービス業",618941,301007,317934,20365,7891,12474,19446,9855,9591,619860,299043,320817,67.5,52.7,81.2
５人以上,"生活関連サービス業,娯楽業",191432,91297,100135,3045,1243,1802,5448,2310,3138,189029,90230,98799,33,20.7,44.2
５人以上,"教育,学習支援業",371465,193541,177924,2633,1117,1516,4044,1728,2316,370054,192930,177124,31.7,24.7,39.4
５人以上,"医療,福祉",517125,126514,390611,6577,1949,4628,7651,1983,5668,516051,126480,389571,30.7,22,33.5
５人以上,複合サービス事業,56606,37248,19358,270,234,36,310,192,118,56566,37290,19276,18.7,7.4,40.4
５人以上,サービス業（他に分類されないもの）,644556,336911,307645,14242,5216,9026,22577,7981,14596,636221,334146,302075,24.8,14.1,36.6
30人以上,調査産業計,4717220,2936872,1780348,55196,29070,26126,75206,39890,35316,4697210,2926052,1771158,16.5,8.3,30
30人以上,"鉱業,採石業,砂利採取業",2258,1759,499,17,16,1,19,19,0,2256,1756,500,0.4,0.5,0
30人以上,建設業,195213,171720,23493,738,678,60,1863,1730,133,194088,170668,23420,1.7,0.7,9.2
30人以上,製造業,514348,393995,120353,3701,2631,1070,6164,4328,1836,511885,392298,119587,5.7,2.9,15.1
30人以上,電気・ガス・熱供給・水道業,32507,28272,4235,509,291,218,665,608,57,32351,27955,4396,2.8,2,8.2
30人以上,情報通信業,631919,471389,160530,4576,2904,1672,6514,3923,2591,629981,470370,159611,2,0.5,6.5
30人以上,"運輸業,郵便業",294407,238233,56174,3052,1516,1536,4449,3165,1284,293010,236584,56426,10.5,8.4,18.9
30人以上,"卸売業,小売業",865981,513337,352644,8055,4264,3791,9423,6216,3207,864613,511385,353228,21,8.1,39.6
30人以上,"金融業,保険業",318757,183355,135402,4659,3038,1621,3927,2552,1375,319489,183841,135648,5.3,2.1,9.6
30人以上,"不動産業,物品賃貸業",111003,73955,37048,1419,896,523,1453,899,554,110969,73952,37017,17.2,10.8,30.2
30人以上,"学術研究,専門・技術サービス業",223498,164588,58910,2487,1874,613,3608,2440,1168,222377,164022,58355,4.7,2.4,11
30人以上,"宿泊業,飲食サービス業",214927,112912,102015,5985,3379,2606,6407,3243,3164,214505,113048,101457,55.4,39.6,73
30人以上,"生活関連サービス業,娯楽業",101419,46501,54918,1849,816,1033,3205,1239,1966,100063,46078,53985,36.4,21.4,49.3
30人以上,"教育,学習支援業",283313,158433,124880,917,469,448,1579,917,662,282651,157985,124666,27.4,20.3,36.3
30人以上,"医療,福祉",362681,96513,266168,3700,1106,2594,4544,1432,3112,361837,96187,265650,24.5,19.9,26.2
30人以上,複合サービス事業,41451,31091,10360,109,109,0,54,25,29,41506,31175,10331,15.5,8.4,36.9
30人以上,サービス業（他に分類されないもの）,523538,250819,272719,13423,5083,8340,21332,7154,14178,515629,248748,266881,27.6,16.8,37.6
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２３年８月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
