規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.6,19.5,17.3,147.9,160.4,129,136.5,146.3,121.6,11.4,14.1,7.4
５人以上,"鉱業,採石業,砂利採取業",20.2,20.3,20.1,160,160.4,158.5,148,148.3,146.6,12,12.1,11.9
５人以上,建設業,20.6,20.8,19.2,174.9,179.3,150,156.9,159.5,142.3,18,19.8,7.7
５人以上,製造業,19.5,19.8,18.5,160.6,165.1,146.9,149.1,152.8,138.1,11.5,12.3,8.8
５人以上,電気・ガス・熱供給・水道業,21.6,21.8,20.1,196.7,201,168.3,156,157.5,146.1,40.7,43.5,22.2
５人以上,情報通信業,19.4,19.8,18.4,168.1,173.3,153.8,147.7,151.2,137.9,20.4,22.1,15.9
５人以上,"運輸業,郵便業",19.8,20.1,18.4,171.1,177.6,142.7,148.8,152.7,131.6,22.3,24.9,11.1
５人以上,"卸売業,小売業",18.7,19.6,17.5,144,156.1,127.1,137,147.8,122.1,7,8.3,5
５人以上,"金融業,保険業",19.8,20.4,19.1,164.2,171,154.3,148,153.1,140.6,16.2,17.9,13.7
５人以上,"不動産業,物品賃貸業",19.4,19.9,18.3,153.3,161.2,136.2,141.2,147.2,128.3,12.1,14,7.9
５人以上,"学術研究,専門・技術サービス業",20.2,20.6,19.5,170.2,174.1,162,154,156.8,148.1,16.2,17.3,13.9
５人以上,"宿泊業,飲食サービス業",15.3,17,13.8,103.4,125,83.8,98.9,118.3,81.3,4.5,6.7,2.5
５人以上,"生活関連サービス業,娯楽業",17.7,18.7,16.8,140.5,154.2,127.6,132.5,144.7,121,8,9.5,6.6
５人以上,"教育,学習支援業",16.4,16.7,16,117.5,119.6,115.2,113.1,114.6,111.5,4.4,5,3.7
５人以上,"医療,福祉",18,18,18,134.6,142.6,132.1,127.7,134.8,125.4,6.9,7.8,6.7
５人以上,複合サービス事業,20.1,20.6,18.9,163,170.8,146.1,151.8,156.9,140.8,11.2,13.9,5.3
５人以上,サービス業（他に分類されないもの）,18.3,19.3,17.3,141.8,156.1,126.7,131.3,142.9,119,10.5,13.2,7.7
30人以上,調査産業計,18.9,19.6,17.8,152.4,162.9,135.6,139.2,147,126.6,13.2,15.9,9
30人以上,"鉱業,採石業,砂利採取業",20.2,20.3,20.1,160,160.4,158.5,148,148.3,146.6,12,12.1,11.9
30人以上,建設業,20.7,21,19.2,178.5,181.9,155.8,157,159,143.7,21.5,22.9,12.1
30人以上,製造業,19.4,19.7,18.4,161.7,165.3,150.1,149.2,152.1,139.8,12.5,13.2,10.3
30人以上,電気・ガス・熱供給・水道業,21.7,21.9,20.2,199.1,203.4,170.1,155.6,157,146.1,43.5,46.4,24
30人以上,情報通信業,19.4,19.8,18.3,167.6,172.5,153.6,146.9,150.1,137.8,20.7,22.4,15.8
30人以上,"運輸業,郵便業",19.6,19.9,18.2,170.6,177.3,142.1,147.4,151.5,130.2,23.2,25.8,11.9
30人以上,"卸売業,小売業",19.3,20.1,18.2,149.2,159.9,134.1,141.4,150.8,128.1,7.8,9.1,6
30人以上,"金融業,保険業",19.7,20.2,19,163.6,170.9,153.8,146.7,151.9,139.7,16.9,19,14.1
30人以上,"不動産業,物品賃貸業",19.8,20.4,18.7,155.2,164,137.6,142,149,128,13.2,15,9.6
30人以上,"学術研究,専門・技術サービス業",20.3,20.6,19.6,168.1,170.6,161.5,148.6,150.4,143.7,19.5,20.2,17.8
30人以上,"宿泊業,飲食サービス業",15.8,17.3,14.3,113,133.3,92.4,108,126.7,89,5,6.6,3.4
30人以上,"生活関連サービス業,娯楽業",17.1,18.8,15.8,135.2,155.6,118.7,124.8,143.1,110,10.4,12.5,8.7
30人以上,"教育,学習支援業",16.5,16.8,16.1,117.2,118.4,115.6,113.1,114,111.9,4.1,4.4,3.7
30人以上,"医療,福祉",18.4,18.1,18.5,142.9,145.6,142,134.5,137.1,133.6,8.4,8.5,8.4
30人以上,複合サービス事業,20.2,20.6,19.1,164.6,171.5,144.5,151.7,156.1,138.9,12.9,15.4,5.6
30人以上,サービス業（他に分類されないもの）,18,19,17.1,138.8,154,125.2,127.8,139.7,117.2,11,14.3,8
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２３年３月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
