規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.7,18.3,16.7,140.4,150.7,124.8,129.7,137.8,117.5,10.7,12.9,7.3
５人以上,"鉱業,採石業,砂利採取業",17.8,18,17,141.1,142.7,134.9,130.2,131.9,123.8,10.9,10.8,11.1
５人以上,建設業,18.6,18.8,17.7,156,159.1,137.9,141.7,143.5,131.1,14.3,15.6,6.8
５人以上,製造業,17.8,18,17.1,147.7,150.9,137.9,137.6,140.3,129.3,10.1,10.6,8.6
５人以上,電気・ガス・熱供給・水道業,18.9,19.1,17.5,164.1,167.5,141.7,135.7,137.2,125.9,28.4,30.3,15.8
５人以上,情報通信業,18,18.3,17.2,156.6,160.7,145.2,136.6,139.5,128.6,20,21.2,16.6
５人以上,"運輸業,郵便業",19.1,19.5,17.6,163.8,170.5,135.4,144.4,148.7,126.1,19.4,21.8,9.3
５人以上,"卸売業,小売業",17.8,18.4,17,136.9,146.3,124.3,130.2,138.3,119.2,6.7,8,5.1
５人以上,"金融業,保険業",18.3,18.7,17.8,151.8,156.9,144.4,136.6,140.2,131.4,15.2,16.7,13
５人以上,"不動産業,物品賃貸業",18.6,19,17.6,147.2,153.8,132.3,135.7,140.8,124.2,11.5,13,8.1
５人以上,"学術研究,専門・技術サービス業",17.5,17.8,17,148.7,151.9,141.8,133.7,135.4,129.9,15,16.5,11.9
５人以上,"宿泊業,飲食サービス業",15.8,17.3,14.3,109.2,132.5,87.2,104.5,125.6,84.5,4.7,6.9,2.7
５人以上,"生活関連サービス業,娯楽業",18.5,19.1,18,144.9,156.2,134.8,138.5,149.3,128.7,6.4,6.9,6.1
５人以上,"教育,学習支援業",16.1,16.8,15.4,115.2,120.2,110.1,110.8,115.3,106.2,4.4,4.9,3.9
５人以上,"医療,福祉",17.2,17.4,17.2,130.5,140.2,127.2,123.5,133,120.3,7,7.2,6.9
５人以上,複合サービス事業,17.1,17.7,15.8,139.2,146.2,123.5,130.2,135.5,118.3,9,10.7,5.2
５人以上,サービス業（他に分類されないもの）,17.7,18.5,16.8,137.9,150.3,124.7,127.4,137.4,116.7,10.5,12.9,8
30人以上,調査産業計,17.8,18.3,17,144,152.4,130.3,131.5,137.8,121.2,12.5,14.6,9.1
30人以上,"鉱業,採石業,砂利採取業",17.8,18,17,141.1,142.7,134.9,130.2,131.9,123.8,10.9,10.8,11.1
30人以上,建設業,18.7,18.8,17.9,158.5,160.7,144.2,141.2,142.3,133.7,17.3,18.4,10.5
30人以上,製造業,17.8,18,17.1,149.3,151.8,140.7,138.2,140.4,130.7,11.1,11.4,10
30人以上,電気・ガス・熱供給・水道業,18.8,19,17.4,165.1,168.8,141.2,134.8,136.3,124.9,30.3,32.5,16.3
30人以上,情報通信業,18,18.4,17.1,156.3,160.6,143.8,135.9,139,127,20.4,21.6,16.8
30人以上,"運輸業,郵便業",19.1,19.4,17.5,163.9,170.9,135,143.9,148.3,125.5,20,22.6,9.5
30人以上,"卸売業,小売業",18.1,18.6,17.5,140,148.2,129,132.1,139.2,122.5,7.9,9,6.5
30人以上,"金融業,保険業",18.3,18.6,17.8,151.6,156.7,144.9,135.7,139.1,131.3,15.9,17.6,13.6
30人以上,"不動産業,物品賃貸業",18.6,18.9,17.8,145.6,152,132.7,133.2,138.3,123,12.4,13.7,9.7
30人以上,"学術研究,専門・技術サービス業",17.3,17.6,16.6,147.1,149.5,140.3,127.6,129.5,122.3,19.5,20,18
30人以上,"宿泊業,飲食サービス業",15.9,17.1,14.7,114.8,134.6,93.8,110.3,128.8,90.7,4.5,5.8,3.1
30人以上,"生活関連サービス業,娯楽業",17.9,19,16.9,139.8,157.4,124.8,130.6,146.6,117,9.2,10.8,7.8
30人以上,"教育,学習支援業",16.4,17.1,15.5,116.6,121.2,110.8,112.6,116.9,107.1,4,4.3,3.7
30人以上,"医療,福祉",17.8,17.6,17.9,139.4,144.2,137.4,130.8,136.4,128.6,8.6,7.8,8.8
30人以上,複合サービス事業,17.1,17.8,15.3,139.3,146.5,117.3,129.3,134.8,112.4,10,11.7,4.9
30人以上,サービス業（他に分類されないもの）,17.5,18.3,16.7,136.4,150,124.2,125.5,136.3,115.7,10.9,13.7,8.5
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２３年５月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
