規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5335290,259482,182151,5413353,1511137,76760,108062,1479103
５人以上,"鉱業,採石業,砂利採取業",2117,158,21,2254,8,1,0,9
５人以上,建設業,304465,9948,5919,308709,9154,199,155,8983
５人以上,製造業,625145,31879,18796,638209,49666,1053,2390,48348
５人以上,電気・ガス・熱供給・水道業,33769,1661,1951,33480,939,100,93,945
５人以上,情報通信業,699804,27668,11037,716516,21895,1168,1911,21071
５人以上,"運輸業,郵便業",324257,15322,7169,332615,40808,2365,1454,41514
５人以上,"卸売業,小売業",1096344,44915,31095,1110010,353791,12594,15149,351390
５人以上,"金融業,保険業",350639,17207,11314,356605,18397,596,448,18472
５人以上,"不動産業,物品賃貸業",136870,5530,4166,138231,39196,814,3495,36518
５人以上,"学術研究,専門・技術サービス業",318017,13052,11410,319745,24149,1428,1970,23521
５人以上,"宿泊業,飲食サービス業",192379,10827,9172,194136,427389,24600,32311,419576
５人以上,"生活関連サービス業,娯楽業",128567,7505,3673,132399,63498,2250,3968,61780
５人以上,"教育,学習支援業",257290,19735,22906,254164,114326,14501,20524,108258
５人以上,"医療,福祉",350405,24615,12429,362706,160413,8141,12659,155780
５人以上,複合サービス事業,47037,4555,3506,48085,9029,439,175,9294
５人以上,サービス業（他に分類されないもの）,468185,24905,27587,465489,178479,6511,11360,173644
30人以上,調査産業計,3898438,207931,134599,3971770,759072,39700,57699,741073
30人以上,"鉱業,採石業,砂利採取業",2117,158,21,2254,8,1,0,9
30人以上,建設業,189570,7831,3976,193425,3125,65,155,3035
30人以上,製造業,478548,29450,15978,492025,29741,716,1152,29300
30人以上,電気・ガス・熱供給・水道業,30795,1625,1889,30532,741,100,57,783
30人以上,情報通信業,605792,23013,7767,621118,14705,744,1263,14106
30人以上,"運輸業,郵便業",255444,14016,6060,263605,32128,1749,1161,32511
30人以上,"卸売業,小売業",704039,33585,22327,715143,148939,4703,4099,149697
30人以上,"金融業,保険業",296273,15208,9073,302346,16536,495,347,16746
30人以上,"不動産業,物品賃貸業",89818,4069,2700,91185,20080,716,2111,18687
30人以上,"学術研究,専門・技術サービス業",211811,11013,7973,214822,10130,605,1387,9377
30人以上,"宿泊業,飲食サービス業",96250,5388,3930,97678,117880,6556,8605,115861
30人以上,"生活関連サービス業,娯楽業",61296,4660,1669,64287,37294,1262,2310,36246
30人以上,"教育,学習支援業",206804,14534,17214,204124,76055,11737,17143,70649
30人以上,"医療,福祉",268641,18709,8012,279340,86984,4405,7847,83540
30人以上,複合サービス事業,34144,3319,2194,35268,6745,250,59,6937
30人以上,サービス業（他に分類されないもの）,367096,21353,23816,364618,157981,5596,10003,153589
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２３年４月分,,,,,,,,,
第７表  産業、就業形態別労働者数,,,,,,,,,
