規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,6888607,4166532,2722075,143926,76481,67445,124680,69946,54734,6907853,4173067,2734786,22.1,12.3,37
５人以上,"鉱業,採石業,砂利採取業",2272,1770,502,28,21,7,34,25,9,2266,1766,500,0.4,0.5,0
５人以上,建設業,319399,272380,47019,2122,1936,186,2997,2808,189,318524,271508,47016,2.8,1.1,12.9
５人以上,製造業,686997,515126,171871,6316,3919,2397,11075,8560,2515,682238,510485,171753,7.5,3.4,19.5
５人以上,電気・ガス・熱供給・水道業,35317,30635,4682,970,887,83,240,157,83,36047,31365,4682,2.7,2.5,4.4
５人以上,情報通信業,734723,543177,191546,9902,6823,3079,9179,6423,2756,735446,543577,191869,2.6,1,7.3
５人以上,"運輸業,郵便業",372217,298914,73303,7623,5352,2271,5615,4579,1036,374225,299687,74538,11.7,8.1,26.2
５人以上,"卸売業,小売業",1460992,860441,600551,28961,19047,9914,29011,16202,12809,1460942,863286,597656,25.5,13.5,43
５人以上,"金融業,保険業",374727,220955,153772,8888,6050,2838,4861,3190,1671,378754,223815,154939,4.8,1.9,9
５人以上,"不動産業,物品賃貸業",174510,120581,53929,4378,2612,1766,3078,1978,1100,175810,121215,54595,21.3,16.1,32.8
５人以上,"学術研究,専門・技術サービス業",340907,231238,109669,2816,1347,1469,3504,1965,1539,340219,230620,109599,6.4,3.2,13.1
５人以上,"宿泊業,飲食サービス業",616455,297210,319245,24382,10176,14206,22568,11054,11514,618269,296332,321937,70.9,56.6,84.1
５人以上,"生活関連サービス業,娯楽業",192615,90398,102217,3924,2099,1825,4131,2183,1948,192408,90314,102094,31.1,22.3,39
５人以上,"教育,学習支援業",366957,190765,176192,6198,2579,3619,2398,1328,1070,370757,192016,178741,31.1,23.5,39.3
５人以上,"医療,福祉",516564,126374,390190,11367,4139,7228,10063,2423,7640,517868,128090,389778,30.3,22.4,32.9
５人以上,複合サービス事業,56817,39253,17564,128,40,88,121,86,35,56824,39207,17617,15.5,7.2,34.1
５人以上,サービス業（他に分類されないもの）,637138,327315,309823,25923,9454,16469,15805,6985,8820,647256,329784,317472,26.6,15.9,37.8
30人以上,調査産業計,4709120,2921382,1787738,96121,53161,42960,78875,46278,32597,4726366,2928265,1798101,16.5,8.3,29.7
30人以上,"鉱業,採石業,砂利採取業",2272,1770,502,28,21,7,34,25,9,2266,1766,500,0.4,0.5,0
30人以上,建設業,197803,172539,25264,1520,1334,186,2105,1916,189,197218,171957,25261,1.6,0.6,7.9
30人以上,製造業,520961,398495,122466,3341,2371,970,8855,7010,1845,515447,393856,121591,5.8,2.8,15.2
30人以上,電気・ガス・熱供給・水道業,32242,27952,4290,931,848,83,166,83,83,33007,28717,4290,2.4,2.2,3.6
30人以上,情報通信業,633601,470625,162976,7833,5504,2329,7941,5459,2482,633493,470670,162823,2.1,0.5,6.8
30人以上,"運輸業,郵便業",293947,234052,59895,6384,4199,2185,4252,3216,1036,296079,235035,61044,12.1,9,24
30人以上,"卸売業,小売業",865586,517656,347930,16700,11605,5095,17218,11335,5883,865068,517926,347142,20.1,7.9,38.4
30人以上,"金融業,保険業",317848,181716,136132,8016,5337,2679,4152,2595,1557,321712,184458,137254,5.1,2.1,9.2
30人以上,"不動産業,物品賃貸業",109344,72808,36536,3902,2553,1349,1899,1246,653,111347,74115,37232,17.4,11.1,29.9
30人以上,"学術研究,専門・技術サービス業",223530,163357,60173,1849,1027,822,2383,1554,829,222996,162830,60166,3.8,1.7,9.4
30人以上,"宿泊業,飲食サービス業",211284,106254,105030,6441,3382,3059,5405,2406,2999,212320,107230,105090,56.6,41.7,71.8
30人以上,"生活関連サービス業,娯楽業",100884,45475,55409,2513,1444,1069,1855,870,985,101542,46049,55493,35.1,20.9,47
30人以上,"教育,学習支援業",279106,157179,121927,4655,2191,2464,906,470,436,282855,158900,123955,26.9,20.2,35.5
30人以上,"医療,福祉",362157,96716,265441,7981,3149,4832,7315,2073,5242,362823,97792,265031,23.9,19.1,25.7
30人以上,複合サービス事業,41702,31494,10208,8,4,4,54,50,4,41656,31448,10208,15.4,8.3,37.3
30人以上,サービス業（他に分類されないもの）,516853,243294,273559,24019,8192,15827,14335,5970,8365,526537,245516,281021,28.8,18.1,38.2
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２３年６月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
