規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,19.4,20.2,18.3,153.4,165.4,135,142.2,151.8,127.6,11.2,13.6,7.4
５人以上,"鉱業,採石業,砂利採取業",20.6,20.6,20.5,161.6,162.3,159.6,150.7,151.1,149.6,10.9,11.2,10
５人以上,建設業,21,21.2,20.1,176,179.3,156.9,162.3,164.4,150.2,13.7,14.9,6.7
５人以上,製造業,20.3,20.5,19.7,166.6,170,156.2,155,157.6,147,11.6,12.4,9.2
５人以上,電気・ガス・熱供給・水道業,21.2,21.4,19.7,184.8,188.7,158.4,158.9,161.2,143.6,25.9,27.5,14.8
５人以上,情報通信業,20,20.2,19.3,172.8,176.4,162.5,151.8,154.3,144.6,21,22.1,17.9
５人以上,"運輸業,郵便業",20.7,21,19.5,176.9,184.6,146,155.1,159.5,137.3,21.8,25.1,8.7
５人以上,"卸売業,小売業",19.6,20.5,18.3,150.3,162.5,132.7,143.2,154.1,127.4,7.1,8.4,5.3
５人以上,"金融業,保険業",20.1,20.5,19.5,164.2,169.8,156.2,149.6,153.7,143.8,14.6,16.1,12.4
５人以上,"不動産業,物品賃貸業",20,20.3,19.3,156.9,163.9,141.5,145.3,150.5,133.8,11.6,13.4,7.7
５人以上,"学術研究,専門・技術サービス業",20.6,20.8,20.2,169.4,172.9,161.9,152.6,154.6,148.4,16.8,18.3,13.5
５人以上,"宿泊業,飲食サービス業",16.2,17.8,14.8,111.6,135.3,89.5,106.4,127.5,86.8,5.2,7.8,2.7
５人以上,"生活関連サービス業,娯楽業",19.5,20.1,19,152.3,164.4,141.5,145.5,157.2,135.2,6.8,7.2,6.3
５人以上,"教育,学習支援業",17.8,18.5,17.1,126.4,130.9,121.7,121.8,125.9,117.5,4.6,5,4.2
５人以上,"医療,福祉",18.6,19,18.4,137.6,148.1,134.2,131.1,141.3,127.8,6.5,6.8,6.4
５人以上,複合サービス事業,20,20.5,18.9,161.1,168.2,145.4,152.7,158.1,140.6,8.4,10.1,4.8
５人以上,サービス業（他に分類されないもの）,19.3,20.2,18.4,149.4,162.2,135.8,139.5,150,128.4,9.9,12.2,7.4
30人以上,調査産業計,19.6,20.2,18.6,157.1,167,141,144.2,151.8,131.8,12.9,15.2,9.2
30人以上,"鉱業,採石業,砂利採取業",20.6,20.6,20.5,161.6,162.3,159.6,150.7,151.1,149.6,10.9,11.2,10
30人以上,建設業,20.8,20.8,20.2,175.9,177.9,161.7,159.9,161.1,151.4,16,16.8,10.3
30人以上,製造業,20.1,20.2,19.4,166.3,169,157.1,153.6,155.7,146.5,12.7,13.3,10.6
30人以上,電気・ガス・熱供給・水道業,21.3,21.5,19.7,187.2,191.5,158.8,159.8,162.3,143.4,27.4,29.2,15.4
30人以上,情報通信業,19.9,20.1,19.2,171.5,175.3,161,150.2,152.8,143,21.3,22.5,18
30人以上,"運輸業,郵便業",20.7,21.1,19.4,177.5,186,144.6,154.4,159.2,135.8,23.1,26.8,8.8
30人以上,"卸売業,小売業",19.9,20.7,18.7,153.4,164.2,137.3,145.2,155,130.6,8.2,9.2,6.7
30人以上,"金融業,保険業",20,20.5,19.5,164,169.9,156.1,148.5,152.7,142.9,15.5,17.2,13.2
30人以上,"不動産業,物品賃貸業",20.3,20.7,19.4,157.4,164.9,142.6,144.7,150.5,133.3,12.7,14.4,9.3
30人以上,"学術研究,専門・技術サービス業",20.5,20.7,20.1,171.9,174.1,166.3,150.5,152.1,146.3,21.4,22,20
30人以上,"宿泊業,飲食サービス業",16.9,18.2,15.7,119.4,138.9,99.4,114.8,133,96.2,4.6,5.9,3.2
30人以上,"生活関連サービス業,娯楽業",19.1,20.1,18.3,147.4,164.8,133.1,137.5,153.1,124.7,9.9,11.7,8.4
30人以上,"教育,学習支援業",18.2,19.1,17.1,128.6,134.1,121.6,124.4,129.7,117.7,4.2,4.4,3.9
30人以上,"医療,福祉",19,19,19,144,148.5,142.4,136.2,141.4,134.3,7.8,7.1,8.1
30人以上,複合サービス事業,20.3,20.6,19.3,163.4,169.1,145.8,154.1,158.3,141.1,9.3,10.8,4.7
30人以上,サービス業（他に分類されないもの）,19,19.9,18.3,146.8,160.6,134.6,136.4,147.3,126.7,10.4,13.3,7.9
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２３年６月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
