"年月[西暦]","調査項目","設問","政策目標","調査回答者の属性種別","調査回答者の属性","調査数[人]","強くそう思う[人]","どちらかといえばそう思う[人]","あまりそう思わない[人]","全くそう思わない[人]","無回答[人]"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","全体",,"658","25","173","292","148","20"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","性・年代別","男性（計）","248","11","69","100","61","7"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","性・年代別","男性 18～29歳","23","2","9","8","4","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","性・年代別","男性 30～39歳","35","3","15","12","5","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","性・年代別","男性 40～49歳","41","3","14","17","7","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","性・年代別","男性 50～59歳","49","2","15","19","13","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","性・年代別","男性 60～69歳","39","0","3","20","15","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","性・年代別","男性 70歳以上","60","1","13","24","16","6"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","性・年代別","男性 無回答","1","0","0","0","1","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","性・年代別","女性（計）","400","14","101","186","87","12"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","性・年代別","女性 18～29歳","28","2","11","9","6","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","性・年代別","女性 30～39歳","65","1","25","31","7","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","性・年代別","女性 40～49歳","95","7","30","42","13","3"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","性・年代別","女性 50～59歳","82","3","14","42","22","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","性・年代別","女性 60～69歳","55","1","7","32","13","2"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","性・年代別","女性 70歳以上","75","0","14","30","26","5"
