"年月[西暦]","調査項目","設問","基本政策","政策","調査回答者の属性種別","調査回答者の属性","調査数[人]","十分[人]","まあ十分[人]","やや不十分[人]","不十分[人]","わからない[人]","無回答[人]"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(10)環境に対する意識を高め行動する","全体",,"658","48","229","130","104","133","14"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(10)環境に対する意識を高め行動する","性・年代別","男性（計）","248","15","78","46","44","57","8"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(10)環境に対する意識を高め行動する","性・年代別","男性 18～29歳","23","1","10","2","4","6","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(10)環境に対する意識を高め行動する","性・年代別","男性 30～39歳","35","3","14","6","6","6","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(10)環境に対する意識を高め行動する","性・年代別","男性 40～49歳","41","2","19","9","5","6","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(10)環境に対する意識を高め行動する","性・年代別","男性 50～59歳","49","4","14","8","11","12","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(10)環境に対する意識を高め行動する","性・年代別","男性 60～69歳","39","3","6","6","11","12","1"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(10)環境に対する意識を高め行動する","性・年代別","男性 70歳以上","60","2","15","15","7","14","7"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(10)環境に対する意識を高め行動する","性・年代別","男性 無回答","1","0","0","0","0","1","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(10)環境に対する意識を高め行動する","性・年代別","女性（計）","400","33","145","84","57","76","5"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(10)環境に対する意識を高め行動する","性・年代別","女性 18～29歳","28","4","9","7","2","5","1"
