"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2017120101,"麻布",,2,13,15,18,,,,10,,11,,90,83,
2017120102,"麻布",,2,13,15,18,,,,11,,12,,91,83,
2017120103,"麻布",,2,12,14,20,,,,8,,8,,90,82,
2017120104,"麻布",,2,11,13,20,,,,8,,7,,90,82,
2017120105,"麻布",,1,11,12,21,,,,7,,9,,88,81,
2017120106,"麻布",,2,13,15,18,,,,11,,11,,88,81,
2017120107,"麻布",,5,19,24,12,,,,14,,13,,83,81,
2017120108,"麻布",,10,24,34,9,,,,14,,9,,88,78,
2017120109,"麻布",,15,27,42,6,,,,12,,8,,92,76,
2017120110,"麻布",,21,30,51,5,,,,15,,12,,93,75,
2017120111,"麻布",,22,29,51,6,,,,11,,10,,101,71,
2017120112,"麻布",,14,26,40,9,,,,6,,10,,96,69,
2017120113,"麻布",,8,24,32,11,,,,5,,16,,98,66,
2017120114,"麻布",,5,15,20,18,,,,9,,14,,102,65,
2017120115,"麻布",,5,15,20,19,,,,8,,16,,103,65,
2017120116,"麻布",,5,19,24,16,,,,8,,10,,105,66,
2017120117,"麻布",,2,19,21,15,,,,8,,11,,102,67,
2017120118,"麻布",,2,26,28,9,,,,6,,8,,107,66,
2017120119,"麻布",,2,24,26,13,,,,6,,13,,107,66,
2017120120,"麻布",,7,29,36,6,,,,15,,12,,104,65,
2017120121,"麻布",,8,29,37,6,,,,13,,9,,101,63,
2017120122,"麻布",,7,28,35,6,,,,14,,11,,98,64,
2017120123,"麻布",,6,27,33,7,,,,14,,10,,95,66,
2017120124,"麻布",,5,28,33,4,,,,11,,8,,89,67,
2017120201,"麻布",,6,25,31,6,,,,14,,8,,87,68,
2017120202,"麻布",,6,24,30,4,,,,13,,5,,81,73,
2017120203,"麻布",,2,18,20,11,,,,9,,6,,82,70,
2017120204,"麻布",,2,14,16,17,,,,7,,9,,80,69,
2017120205,"麻布",,4,15,19,11,,,,9,,9,,68,73,
2017120206,"麻布",,5,14,19,11,,,,6,,7,,65,70,
2017120207,"麻布",,8,18,26,6,,,,9,,10,,63,74,
2017120208,"麻布",,22,23,45,6,,,,10,,11,,67,69,
2017120209,"麻布",,21,20,41,9,,,,9,,13,,77,59,
2017120210,"麻布",,21,21,42,12,,,,6,,15,,82,50,
2017120211,"麻布",,11,20,31,16,,,,7,,12,,90,45,
2017120212,"麻布",,8,17,25,21,,,,6,,13,,96,41,
2017120213,"麻布",,7,16,23,24,,,,6,,8,,101,36,
2017120214,"麻布",,6,17,23,25,,,,6,,8,,107,37,
2017120215,"麻布",,5,19,24,24,,,,5,,6,,109,35,
2017120216,"麻布",,5,22,27,21,,,,6,,4,,107,38,
2017120217,"麻布",,4,21,25,21,,,,7,,2,,107,40,
2017120218,"麻布",,2,23,25,18,,,,9,,10,,105,40,
2017120219,"麻布",,5,21,26,19,,,,10,,10,,101,47,
2017120220,"麻布",,1,22,23,17,,,,11,,5,,97,49,
2017120221,"麻布",,1,18,19,23,,,,9,,3,,92,50,
2017120222,"麻布",,2,25,27,15,,,,9,,6,,92,51,
2017120223,"麻布",,6,37,43,6,,,,13,,6,,93,50,
2017120224,"麻布",,5,34,39,8,,,,12,,14,,86,53,
2017120301,"麻布",,12,36,48,1,,,,15,,12,,73,60,
2017120302,"麻布",,6,29,35,2,,,,17,,12,,71,59,
2017120303,"麻布",,5,26,31,5,,,,17,,9,,75,57,
2017120304,"麻布",,3,24,27,7,,,,14,,11,,75,56,
2017120305,"麻布",,4,21,25,8,,,,14,,12,,71,55,
2017120306,"麻布",,2,14,16,12,,,,13,,6,,68,56,
2017120307,"麻布",,3,14,17,12,,,,15,,13,,68,55,
2017120308,"麻布",,6,19,25,9,,,,13,,10,,73,54,
2017120309,"麻布",,8,16,24,14,,,,13,,15,,84,48,
2017120310,"麻布",,6,12,18,20,,,,14,,12,,86,47,
2017120311,"麻布",,5,12,17,23,,,,17,,8,,98,45,
2017120312,"麻布",,6,16,22,23,,,,18,,6,,108,46,
2017120313,"麻布",,5,17,22,26,,,,22,,10,,123,43,
2017120314,"麻布",,3,14,17,32,,,,19,,6,,128,42,
2017120315,"麻布",,2,16,18,31,,,,20,,3,,126,41,
2017120316,"麻布",,2,24,26,24,,,,22,,8,,121,47,
2017120317,"麻布",,2,39,41,11,,,,26,,2,,114,50,
2017120318,"麻布",,9,50,59,4,,,,23,,1,,110,54,
2017120319,"麻布",,9,45,54,7,,,,32,,3,,116,49,
2017120320,"麻布",,6,38,44,13,,,,36,,6,,115,49,
2017120321,"麻布",,6,39,45,13,,,,44,,10,,110,49,
2017120322,"麻布",,5,41,46,10,,,,39,,8,,102,55,
2017120323,"麻布",,2,30,32,12,,,,36,,7,,92,58,
2017120324,"麻布",,3,25,28,12,,,,34,,9,,87,60,
2017120401,"麻布",,4,29,33,6,,,,38,,4,,84,61,
2017120402,"麻布",,3,28,31,"校正",,,,35,,6,,82,59,
2017120403,"麻布",,3,20,23,15,,,,25,,7,,80,58,
2017120404,"麻布",,5,20,25,15,,,,25,,9,,80,56,
2017120405,"麻布",,5,23,28,12,,,,19,,8,,74,58,
2017120406,"麻布",,8,24,32,6,,,,20,,8,,69,59,
2017120407,"麻布",,15,28,43,5,,,,15,,11,,69,59,
2017120408,"麻布",,42,31,73,5,,,,18,,14,,71,58,
2017120409,"麻布",,31,30,61,9,,,,16,,18,,86,50,
2017120410,"麻布",,29,31,60,11,,,,19,,19,,97,47,
2017120411,"麻布",,26,32,58,12,,,,17,,10,,108,43,
2017120412,"麻布",,30,39,69,11,,,,19,,9,,120,40,
2017120413,"麻布",,21,38,59,15,,,,19,,11,,126,39,
2017120414,"麻布",,27,42,69,10,,,,18,,9,,129,41,
2017120415,"麻布",,23,45,68,8,,,,18,,6,,128,43,
2017120416,"麻布",,13,43,56,10,,,,18,,8,,128,45,
2017120417,"麻布",,10,45,55,7,,,,20,,17,,123,45,
2017120418,"麻布",,11,44,55,5,,,,23,,29,,120,46,
2017120419,"麻布",,4,38,42,10,,,,21,,25,,116,55,
2017120420,"麻布",,2,28,30,17,,,,18,,22,,114,61,
2017120421,"麻布",,2,29,31,15,,,,14,,5,,114,62,
2017120422,"麻布",,2,31,33,12,,,,13,,12,,113,60,
2017120423,"麻布",,3,37,40,6,,,,15,,3,,109,64,
2017120424,"麻布",,5,39,44,6,,,,12,,8,,111,62,
2017120501,"麻布",,1,31,32,13,,,,10,,12,,106,60,
2017120502,"麻布",,4,34,38,8,,,,12,,5,,99,69,
2017120503,"麻布",,25,40,65,4,,,,21,,9,,93,74,
2017120504,"麻布",,13,35,48,4,,,,23,,7,,90,71,
2017120505,"麻布",,18,32,50,3,,,,26,,9,,83,71,
2017120506,"麻布",,23,30,53,3,,,,24,,13,,78,71,
2017120507,"麻布",,29,30,59,4,,,,17,,4,,75,73,
2017120508,"麻布",,43,31,74,4,,,,16,,8,,85,69,
2017120509,"麻布",,15,27,42,15,,,,6,,14,,116,41,
2017120510,"麻布",,10,23,33,25,,,,7,,19,,119,42,
2017120511,"麻布",,8,22,30,28,,,,9,,5,,125,38,
2017120512,"麻布",,13,31,44,22,,,,12,,11,,131,38,
2017120513,"麻布",,14,37,51,24,,,,17,,9,,134,41,
2017120514,"麻布",,7,32,39,28,,,,16,,7,,138,40,
2017120515,"麻布",,6,15,21,35,,,,8,,17,,141,33,
2017120516,"麻布",,5,16,21,32,,,,10,,22,,132,32,
2017120517,"麻布",,4,17,21,31,,,,6,,20,,125,30,
2017120518,"麻布",,4,20,24,26,,,,8,,18,,117,31,
2017120519,"麻布",,4,26,30,21,,,,7,,31,,119,27,
2017120520,"麻布",,2,28,30,18,,,,8,,3,,102,31,
2017120521,"麻布",,2,32,34,14,,,,8,,6,,95,32,
2017120522,"麻布",,3,30,33,15,,,,9,,9,,96,29,
2017120523,"麻布",,1,28,29,16,,,,7,,18,,93,27,
2017120524,"麻布",,2,25,27,20,,,,6,,7,,95,27,
2017120601,"麻布",,2,24,26,19,,,,6,,6,,87,29,
2017120602,"麻布",,"校正","校正","校正",23,,,,4,,7,,84,33,
2017120603,"麻布",,2,14,16,26,,,,5,,9,,78,37,
