規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5470921,91305,90541,5472471,1687746,75028,52084,1709904
５人以上,"鉱業,採石業,砂利採取業",558,15,20,553,41,0,0,41
５人以上,建設業,326878,3273,4295,326222,12628,436,505,12193
５人以上,製造業,651224,7336,7694,650997,46407,826,853,46249
５人以上,電気・ガス・熱供給・水道業,21514,276,555,21235,1163,0,13,1150
５人以上,情報通信業,719526,7724,8026,719235,22802,695,1017,22469
５人以上,"運輸業,郵便業",373092,6393,7462,372025,73675,2289,1188,74774
５人以上,"卸売業,小売業",983327,13238,17035,979624,440894,13117,12934,440983
５人以上,"金融業,保険業",348903,11859,13374,347389,36452,1628,1018,37061
５人以上,"不動産業,物品賃貸業",158109,2177,2242,158121,35926,1328,895,36282
５人以上,"学術研究,専門・技術サービス業",336266,8186,7646,336839,15280,1106,544,15809
５人以上,"宿泊業,飲食サービス業",188968,7747,4150,192300,425098,20827,16346,429844
５人以上,"生活関連サービス業,娯楽業",142154,3965,3103,142960,75103,3330,2922,75567
５人以上,"教育,学習支援業",281960,3030,1701,283285,119646,12855,3780,128725
５人以上,"医療,福祉",371606,4830,5245,371586,179367,6720,3826,181866
５人以上,複合サービス事業,14925,133,143,14912,5305,224,251,5281
５人以上,サービス業（他に分類されないもの）,551911,11123,7850,555188,197959,9647,5992,201610
30人以上,調査産業計,4100565,68506,64889,4103990,896814,36981,22188,911799
30人以上,"鉱業,採石業,砂利採取業",558,15,20,553,41,0,0,41
30人以上,建設業,206924,1571,2768,205728,4064,72,54,4081
30人以上,製造業,512507,5796,6602,511779,27332,551,528,27277
30人以上,電気・ガス・熱供給・水道業,18254,276,293,18237,1163,0,13,1150
30人以上,情報通信業,616835,7046,6818,617075,15004,471,721,14742
30人以上,"運輸業,郵便業",305674,5252,6346,304582,59768,2018,984,60800
30人以上,"卸売業,小売業",649940,6778,8482,648329,210326,3916,4222,209927
30人以上,"金融業,保険業",290994,10484,11313,290167,31410,1322,1018,31712
30人以上,"不動産業,物品賃貸業",100958,1586,1573,100972,27235,593,823,27004
30人以上,"学術研究,専門・技術サービス業",244076,7022,6479,244651,5482,367,344,5473
30人以上,"宿泊業,飲食サービス業",114259,5937,2410,117522,124043,5014,3633,125688
30人以上,"生活関連サービス業,娯楽業",77086,867,891,77007,40214,1773,1017,41025
30人以上,"教育,学習支援業",234078,2733,1281,235526,82723,10244,3088,89883
30人以上,"医療,福祉",284865,3093,3024,284841,94315,2643,1490,95561
30人以上,複合サービス事業,5066,67,143,4988,2031,137,157,2013
30人以上,サービス業（他に分類されないもの）,438491,9983,6446,442033,171663,7860,4096,175422
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２５年１０月分,,,,,,,,,
第７表  産業、就業形態別労働者数,,,,,,,,,
