規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,19,19.7,17.9,151.5,164,132.3,139.3,148.7,124.9,12.2,15.3,7.4
５人以上,"鉱業,採石業,砂利採取業",20.8,20.9,20.4,172.1,175.3,160.1,151.1,152.4,146.1,21,22.9,14
５人以上,建設業,21.3,21.6,20,181.4,184.4,163.3,161.6,163.1,152.3,19.8,21.3,11
５人以上,製造業,19.7,19.9,19.2,164.7,168.8,152.6,151.3,154.3,142.4,13.4,14.5,10.2
５人以上,電気・ガス・熱供給・水道業,20.7,20.7,20.1,175.1,177.5,160.4,156.4,157.6,149,18.7,19.9,11.4
５人以上,情報通信業,20.1,20.5,19.1,171.2,175.1,158.5,152.3,155.3,142.6,18.9,19.8,15.9
５人以上,"運輸業,郵便業",19.7,19.8,18.8,175.2,178.8,157.5,153.6,155,146.7,21.6,23.8,10.8
５人以上,"卸売業,小売業",19.2,19.9,18.3,146.8,161,129.5,139.2,151.4,124.4,7.6,9.6,5.1
５人以上,"金融業,保険業",20.1,20.7,19.4,169.8,181.7,156.8,151.7,160.2,142.4,18.1,21.5,14.4
５人以上,"不動産業,物品賃貸業",20.2,20.5,19.7,156.8,162.4,145.2,145.6,149.6,137.4,11.2,12.8,7.8
５人以上,"学術研究,専門・技術サービス業",20.1,20.4,19.3,168.7,174.7,154.8,149,152.2,141.6,19.7,22.5,13.2
５人以上,"宿泊業,飲食サービス業",16,17,15.2,113,133,96.4,106.4,122.9,92.8,6.6,10.1,3.6
５人以上,"生活関連サービス業,娯楽業",19.2,19.8,18.6,147.8,153.6,143,139.6,145,135.1,8.2,8.6,7.9
５人以上,"教育,学習支援業",16.6,17,16.1,116.4,120,112.3,113.1,116.7,109,3.3,3.3,3.3
５人以上,"医療,福祉",17.4,17.6,17.4,130.8,138.2,127.9,124.7,129.8,122.7,6.1,8.4,5.2
５人以上,複合サービス事業,19.2,20.1,18.4,149.3,161.2,138.2,139.4,149.5,130,9.9,11.7,8.2
５人以上,サービス業（他に分類されないもの）,19,19.7,18,148.2,163.1,128.7,135.3,146.1,121.1,12.9,17,7.6
30人以上,調査産業計,19.3,19.8,18.4,156.3,166.5,139,142.5,149.7,130.3,13.8,16.8,8.7
30人以上,"鉱業,採石業,砂利採取業",20.8,20.9,20.4,172.1,175.3,160.1,151.1,152.4,146.1,21,22.9,14
30人以上,建設業,21.3,21.5,19.7,182.9,185.7,165.4,160.5,161.7,152.6,22.4,24,12.8
30人以上,製造業,19.6,19.8,19.1,165.2,168.3,155.1,150.8,153,143.7,14.4,15.3,11.4
30人以上,電気・ガス・熱供給・水道業,20.4,20.5,19.7,174.6,176.3,161.9,154.5,155.4,147.8,20.1,20.9,14.1
30人以上,情報通信業,20.1,20.4,19,172.6,176.7,158.7,152.2,155.2,141.9,20.4,21.5,16.8
30人以上,"運輸業,郵便業",19.5,19.7,18.8,176.5,178.9,164.9,154.3,154.6,152.8,22.2,24.3,12.1
30人以上,"卸売業,小売業",19.7,20.3,19,152.5,164.6,136,144.4,154.6,130.4,8.1,10,5.6
30人以上,"金融業,保険業",20.1,20.7,19.4,169.3,181,156.2,150.4,158.7,141.1,18.9,22.3,15.1
30人以上,"不動産業,物品賃貸業",19.8,20.1,19.2,151.6,157.8,139.7,140.8,145.8,131.3,10.8,12,8.4
30人以上,"学術研究,専門・技術サービス業",20.2,20.4,19.7,173.3,177.2,161.7,150.5,152.1,145.7,22.8,25.1,16
30人以上,"宿泊業,飲食サービス業",17.9,18.6,17.4,131.8,151,117.3,122.9,138,111.5,8.9,13,5.8
30人以上,"生活関連サービス業,娯楽業",18.6,19.3,17.9,143.9,152.1,135.5,134.4,142,126.7,9.5,10.1,8.8
30人以上,"教育,学習支援業",16.7,16.9,16.3,117.2,118.9,114.7,114.1,116,111.4,3.1,2.9,3.3
30人以上,"医療,福祉",17.8,17.5,17.9,137.6,139.5,136.7,130.8,130.9,130.7,6.8,8.6,6
30人以上,複合サービス事業,19.8,20.2,19.1,147.9,159.5,126.3,135.3,144.9,117.5,12.6,14.6,8.8
30人以上,サービス業（他に分類されないもの）,18.8,19.5,17.9,146.4,161.9,127.9,132.9,143.8,119.9,13.5,18.1,8
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２５年７月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
