規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,18,150.9,137,13.9,13.6,81.5,78.4,3.1
５人以上,"鉱業,採石業,砂利採取業",17.8,150,130.7,19.3,15.3,102.1,97.9,4.2
５人以上,建設業,18.5,158.9,139,19.9,12,88.1,84.3,3.8
５人以上,製造業,16.8,139.8,128.7,11.1,14.8,105.1,98,7.1
５人以上,電気・ガス・熱供給・水道業,17.7,154.3,134.5,19.8,15.9,120.2,119.3,0.9
５人以上,情報通信業,17.5,153.5,133.8,19.7,12.8,88.2,82.9,5.3
５人以上,"運輸業,郵便業",18.8,168.6,148.2,20.4,17,104.8,93.7,11.1
５人以上,"卸売業,小売業",18.2,149.7,139.5,10.2,15.2,91.2,89.1,2.1
５人以上,"金融業,保険業",17.9,148.4,132.3,16.1,15.1,100.3,95.8,4.5
５人以上,"不動産業,物品賃貸業",18.2,148.8,139.2,9.6,14.5,80.8,77.2,3.6
５人以上,"学術研究,専門・技術サービス業",17,143.9,125.4,18.5,12.5,85.4,81.7,3.7
５人以上,"宿泊業,飲食サービス業",21.1,187,171.6,15.4,13.1,76.9,74,2.9
５人以上,"生活関連サービス業,娯楽業",19.5,161.5,153.5,8,13.8,90.3,87.1,3.2
５人以上,"教育,学習支援業",17.6,132.4,127.3,5.1,8.2,41.4,40.5,0.9
５人以上,"医療,福祉",18.1,144.6,137.7,6.9,11.1,65.5,63.4,2.1
５人以上,複合サービス事業,17.8,144.8,133.8,11,14.1,78.3,76.9,1.4
５人以上,サービス業（他に分類されないもの）,17.8,149.8,134.7,15.1,14.7,88.2,84.2,4
30人以上,調査産業計,17.9,150.9,135.9,15,14.1,85.8,82,3.8
30人以上,"鉱業,採石業,砂利採取業",17.8,150,130.7,19.3,15.3,102.1,97.9,4.2
30人以上,建設業,18.8,163.5,139.6,23.9,12,97.6,89.5,8.1
30人以上,製造業,16.8,140.6,128.7,11.9,15.5,114.9,104.3,10.6
30人以上,電気・ガス・熱供給・水道業,17.5,153.1,133.2,19.9,15.9,120.4,119.7,0.7
30人以上,情報通信業,17.6,155.1,134.3,20.8,13.2,95.6,88.4,7.2
30人以上,"運輸業,郵便業",18.7,167.7,146.6,21.1,17,107.6,95.8,11.8
30人以上,"卸売業,小売業",18.4,150.6,140.3,10.3,16.5,98.1,95.8,2.3
30人以上,"金融業,保険業",17.9,147.2,130.7,16.5,15.1,100.4,95.9,4.5
30人以上,"不動産業,物品賃貸業",18.1,150.6,137.8,12.8,15.6,88.1,84.8,3.3
30人以上,"学術研究,専門・技術サービス業",17.2,148,127.5,20.5,13,88.6,86.7,1.9
30人以上,"宿泊業,飲食サービス業",20.7,180.1,164.8,15.3,14.4,82.1,78.6,3.5
30人以上,"生活関連サービス業,娯楽業",18.2,148.5,139.2,9.3,13.6,91.9,88.9,3
30人以上,"教育,学習支援業",17.7,132,127,5,7.6,40.5,39.8,0.7
30人以上,"医療,福祉",18.1,144.9,137.9,7,10.7,67.3,65,2.3
30人以上,複合サービス事業,18,151.2,135.7,15.5,15.5,70.5,69.5,1
30人以上,サービス業（他に分類されないもの）,17.7,150.3,134,16.3,14.8,88.4,84.1,4.3
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２５年１月分,,,,,,,,,
第６表  産業、就業形態別労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
