規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,20.3,169.8,154.1,15.7,14.4,86,83,3
５人以上,"鉱業,採石業,砂利採取業",19.6,160.3,140,20.3,15.6,112.2,106,6.2
５人以上,建設業,21.9,185.3,164.2,21.1,15.7,129.9,128.9,1
５人以上,製造業,20.2,170,155.5,14.5,17.7,125.5,116.6,8.9
５人以上,電気・ガス・熱供給・水道業,18.8,163,142,21,17.2,130,129.6,0.4
５人以上,情報通信業,19.8,169.9,149.4,20.5,12.5,85.2,80.7,4.5
５人以上,"運輸業,郵便業",20,180.6,156.5,24.1,17.6,111.3,100.1,11.2
５人以上,"卸売業,小売業",20.6,168.5,157.9,10.6,15.6,93.6,91.5,2.1
５人以上,"金融業,保険業",19.4,162.5,143.7,18.8,16.5,107.5,102.9,4.6
５人以上,"不動産業,物品賃貸業",20.6,168.8,156.3,12.5,16.8,95.9,92.4,3.5
５人以上,"学術研究,専門・技術サービス業",20.7,176.4,154.9,21.5,14,93.3,90.2,3.1
５人以上,"宿泊業,飲食サービス業",21.5,191.4,171.7,19.7,13.6,78.5,76.1,2.4
５人以上,"生活関連サービス業,娯楽業",20.3,171,160.4,10.6,15,94.6,91.5,3.1
５人以上,"教育,学習支援業",19.6,146.3,141.5,4.8,9.1,45.4,44.7,0.7
５人以上,"医療,福祉",19.7,156.7,148.6,8.1,12.1,71.7,69.3,2.4
５人以上,複合サービス事業,18.9,158.4,144.7,13.7,16.3,99.7,97.4,2.3
５人以上,サービス業（他に分類されないもの）,20.2,170.3,153.2,17.1,16.1,93.8,90.1,3.7
30人以上,調査産業計,20,168.5,151.5,17,15,90.4,86.6,3.8
30人以上,"鉱業,採石業,砂利採取業",19.6,160.3,140,20.3,15.6,112.2,106,6.2
30人以上,建設業,21.7,184.9,160.8,24.1,13.9,127.6,125.5,2.1
30人以上,製造業,19.9,168.8,153.6,15.2,18.2,134.7,121.6,13.1
30人以上,電気・ガス・熱供給・水道業,19,166.7,143.6,23.1,17.2,130,129.6,0.4
30人以上,情報通信業,19.7,170.9,148.9,22,12,85.8,80.4,5.4
30人以上,"運輸業,郵便業",19.8,179.8,155.2,24.6,17.2,111.1,98.9,12.2
30人以上,"卸売業,小売業",20.2,165,154.1,10.9,17.1,100.8,98.4,2.4
30人以上,"金融業,保険業",19.3,162.4,142.4,20,16.4,107.4,102.6,4.8
30人以上,"不動産業,物品賃貸業",20.1,166.3,152.1,14.2,17.9,97.5,94.4,3.1
30人以上,"学術研究,専門・技術サービス業",20.7,179.7,154.8,24.9,15,106.5,103.3,3.2
30人以上,"宿泊業,飲食サービス業",21,187.4,165,22.4,15.1,84,81.7,2.3
30人以上,"生活関連サービス業,娯楽業",19.1,163.2,152.3,10.9,15,99.5,95.7,3.8
30人以上,"教育,学習支援業",19.5,144.3,139.9,4.4,8.6,43.3,42.5,0.8
30人以上,"医療,福祉",19.5,156.3,147.6,8.7,11.8,74.4,72,2.4
30人以上,複合サービス事業,19.1,165.6,143.3,22.3,17,78.9,76.8,2.1
30人以上,サービス業（他に分類されないもの）,19.8,169,151,18,16.1,95,90.9,4.1
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２５年１１月分,,,,,,,,,
第６表  産業、就業形態別労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
