規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7146667,4305593,2841074,104741,53505,51236,121862,63759,58103,7129546,4295339,2834207,23.1,12.5,39.1
５人以上,"鉱業,採石業,砂利採取業",1825,1485,340,11,7,4,23,21,2,1813,1471,342,1,1,1.5
５人以上,建設業,340995,288554,52441,2243,1511,732,2821,1671,1150,340417,288394,52023,2.7,1.3,10.4
５人以上,製造業,701634,521943,179691,3931,2231,1700,5744,3895,1849,699821,520279,179542,7.2,2.9,19.9
５人以上,電気・ガス・熱供給・水道業,34279,29772,4507,172,151,21,402,333,69,34049,29590,4459,9.7,7.7,22.9
５人以上,情報通信業,746986,567647,179339,5751,3612,2139,5349,3161,2188,747388,568098,179290,3,1.6,7.4
５人以上,"運輸業,郵便業",443239,361517,81722,6134,3643,2491,5809,4552,1257,443564,360608,82956,16.1,11.9,34.2
５人以上,"卸売業,小売業",1440388,794226,646162,19558,9324,10234,27506,13945,13561,1432440,789605,642835,29.5,14.9,47.5
５人以上,"金融業,保険業",383968,205605,178363,2867,1748,1119,4551,2561,1990,382284,204792,177492,9.3,0.8,19.2
５人以上,"不動産業,物品賃貸業",196938,129146,67792,2122,1282,840,2175,1362,813,196885,129066,67819,19,13.2,29.9
５人以上,"学術研究,専門・技術サービス業",326985,234026,92959,10327,7446,2881,5717,3850,1867,331595,237622,93973,3.6,1.6,8.9
５人以上,"宿泊業,飲食サービス業",610488,287698,322790,22067,9681,12386,24703,12245,12458,607852,285134,322718,68.2,54.4,80.4
５人以上,"生活関連サービス業,娯楽業",215138,106441,108697,4058,2112,1946,4902,2950,1952,214294,105603,108691,29.8,22,37.4
５人以上,"教育,学習支援業",399987,204421,195566,5644,3273,2371,10501,5716,4785,395130,201978,193152,30.9,26.4,35.6
５人以上,"医療,福祉",545757,149015,396742,6988,1236,5752,7602,2208,5394,545143,148043,397100,33.5,24.7,36.8
５人以上,複合サービス事業,21365,10789,10576,175,53,122,440,133,307,21100,10709,10391,27.1,15.2,39.4
５人以上,サービス業（他に分類されないもの）,736695,413308,323387,12693,6195,6498,13617,5156,8461,735771,414347,321424,26.1,13.5,42.3
30人以上,調査産業計,4981710,3122920,1858790,58132,31778,26354,72195,38621,33574,4967647,3116077,1851570,17.8,9,32.6
30人以上,"鉱業,採石業,砂利採取業",1825,1485,340,11,7,4,23,21,2,1813,1471,342,1,1,1.5
30人以上,建設業,210757,183686,27071,1125,871,254,1431,1149,282,210451,183408,27043,1.8,0.9,7.9
30人以上,製造業,544277,413688,130589,2644,1823,821,4347,3041,1306,542574,412470,130104,5.4,2.3,15.5
30人以上,電気・ガス・熱供給・水道業,31324,27358,3966,130,109,21,330,261,69,31124,27206,3918,9.6,7.8,22.2
30人以上,情報通信業,638865,491051,147814,3530,1928,1602,4496,2698,1798,637899,490281,147618,2.3,1,6.5
30人以上,"運輸業,郵便業",366961,302348,64613,4512,2641,1871,5378,4232,1146,366095,300757,65338,15.5,12.1,31.2
30人以上,"卸売業,小売業",871340,502132,369208,8780,4506,4274,13150,6449,6701,866970,500189,366781,24.1,10.3,42.7
30人以上,"金融業,保険業",321318,171449,149869,2182,1240,942,3650,1976,1674,319850,170713,149137,9.6,0.8,19.7
30人以上,"不動産業,物品賃貸業",129078,86425,42653,1281,940,341,1535,928,607,128824,86437,42387,20.1,15.4,29.7
30人以上,"学術研究,専門・技術サービス業",226357,169911,56446,8908,6813,2095,4269,3205,1064,230996,173519,57477,1.9,1,4.5
30人以上,"宿泊業,飲食サービス業",233505,102151,131354,4478,1745,2733,6007,2574,3433,231976,101322,130654,53,36.5,65.8
30人以上,"生活関連サービス業,娯楽業",114347,59679,54668,1473,768,705,1510,844,666,114310,59603,54707,30.3,18.8,42.9
30人以上,"教育,学習支援業",313596,172353,141243,4289,2480,1809,8433,5186,3247,309452,169647,139805,26.4,22.2,31.6
30人以上,"医療,福祉",375198,113205,261993,3848,870,2978,4646,1201,3445,374400,112874,261526,25.6,21.6,27.4
30人以上,複合サービス事業,7339,4501,2838,54,53,1,264,133,131,7129,4421,2708,28.3,12.2,54.5
30人以上,サービス業（他に分類されないもの）,595623,321498,274125,10887,4984,5903,12726,4723,8003,593784,321759,272025,28.6,14.8,44.9
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２５年２月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
