規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.7,19.5,17.6,148.4,161.1,129.4,136.3,145.9,121.9,12.1,15.2,7.5
５人以上,"鉱業,採石業,砂利採取業",20.6,21.1,17.5,169.4,174.1,138.3,149.2,152.8,125.6,20.2,21.3,12.7
５人以上,建設業,20.7,21,19.1,175.7,178.5,159.1,156.1,157.8,146.3,19.6,20.7,12.8
５人以上,製造業,19.3,19.5,18.5,161.3,165.5,148.8,147.5,150.6,138.3,13.8,14.9,10.5
５人以上,電気・ガス・熱供給・水道業,20,20.2,18.6,172.1,175.3,151.3,150.9,152.8,138.5,21.2,22.5,12.8
５人以上,情報通信業,19.9,20.2,18.8,170,174.2,156.7,150.5,153.8,140.2,19.5,20.4,16.5
５人以上,"運輸業,郵便業",19.1,19.3,18.1,166.2,173.4,134.1,147.5,152.8,123.7,18.7,20.6,10.4
５人以上,"卸売業,小売業",18.8,19.6,17.8,142.9,156.5,126.5,135.3,146.6,121.5,7.6,9.9,5
５人以上,"金融業,保険業",19.8,20.5,19.1,161.8,173.1,149.5,144.7,152.6,136,17.1,20.5,13.5
５人以上,"不動産業,物品賃貸業",19.7,19.9,19.2,152.8,158.4,141.6,142.1,146.4,133.5,10.7,12,8.1
５人以上,"学術研究,専門・技術サービス業",20,20.3,19.2,168,173.7,155,148.7,152,141.2,19.3,21.7,13.8
５人以上,"宿泊業,飲食サービス業",16.1,17.2,15.2,113.3,134,96.4,106.2,123.1,92.3,7.1,10.9,4.1
５人以上,"生活関連サービス業,娯楽業",18.6,19.2,18.1,142.8,148.1,138,135.3,140.3,130.8,7.5,7.8,7.2
５人以上,"教育,学習支援業",17,17.5,16.5,120.6,124.3,116.2,117.1,120.9,112.7,3.5,3.4,3.5
５人以上,"医療,福祉",17,17.3,16.9,128.2,135.9,125.1,122.3,128.1,120,5.9,7.8,5.1
５人以上,複合サービス事業,19.3,20.1,18.6,150.6,162.4,139.4,141.5,151,132.5,9.1,11.4,6.9
５人以上,サービス業（他に分類されないもの）,18.7,19.5,17.7,144.8,160.7,125.7,131.7,143,118.1,13.1,17.7,7.6
30人以上,調査産業計,19.1,19.6,18.2,153.7,164.1,136.4,139.9,147.4,127.4,13.8,16.7,9
30人以上,"鉱業,採石業,砂利採取業",20.6,21.1,17.5,169.4,174.1,138.3,149.2,152.8,125.6,20.2,21.3,12.7
30人以上,建設業,20.7,21,18.9,177.5,179.7,163.8,155.5,156.8,147.5,22,22.9,16.3
30人以上,製造業,19.2,19.4,18.3,161.9,165.6,149.8,146.9,149.7,137.9,15,15.9,11.9
30人以上,電気・ガス・熱供給・水道業,20.4,20.5,19.2,176.7,179.2,158.9,153.7,155.1,143.7,23,24.1,15.2
30人以上,情報通信業,19.9,20.3,18.9,172.1,176.2,158.8,151.1,154.2,140.9,21,22,17.9
30人以上,"運輸業,郵便業",19,19.1,18.3,166.3,172.6,137.9,147.4,152.1,126.2,18.9,20.5,11.7
30人以上,"卸売業,小売業",19.5,20,18.7,148.9,160.6,133.3,140.6,150.2,127.7,8.3,10.4,5.6
30人以上,"金融業,保険業",19.9,20.5,19.2,162.5,173.3,150.7,144.4,151.9,136.2,18.1,21.4,14.5
30人以上,"不動産業,物品賃貸業",19.5,19.8,18.8,149.6,156.1,137.1,138,143.4,127.7,11.6,12.7,9.4
30人以上,"学術研究,専門・技術サービス業",20.3,20.5,19.8,174.8,178.4,164.4,151.7,153.3,146.9,23.1,25.1,17.5
30人以上,"宿泊業,飲食サービス業",18.2,19,17.5,134.7,155.6,118.5,124.3,140.3,111.8,10.4,15.3,6.7
30人以上,"生活関連サービス業,娯楽業",17.9,18.7,17.1,137.9,148.1,127.6,129.7,138.7,120.6,8.2,9.4,7
30人以上,"教育,学習支援業",17.4,17.6,17.2,123.5,124.8,121.7,120.2,121.7,118.1,3.3,3.1,3.6
30人以上,"医療,福祉",17.4,17.3,17.4,135.8,138.2,134.6,129.1,130,128.6,6.7,8.2,6
30人以上,複合サービス事業,19.9,20.1,19.5,148,159,127.5,135.7,144.1,120.1,12.3,14.9,7.4
30人以上,サービス業（他に分類されないもの）,18.5,19.3,17.6,142.6,159.3,124.4,129.1,140.6,116.6,13.5,18.7,7.8
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２５年１０月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
