規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.2,18.9,17.1,144.2,156.5,126,132,141.1,118.4,12.2,15.4,7.6
５人以上,"鉱業,採石業,砂利採取業",18.1,18.2,17.5,149.4,152.9,137,131.1,132.7,125.5,18.3,20.2,11.5
５人以上,建設業,20.8,21,19.4,176.3,178.8,161.4,157.2,158.6,148.8,19.1,20.2,12.6
５人以上,製造業,19.1,19.3,18.4,159.7,163.5,148.3,146,148.8,137.7,13.7,14.7,10.6
５人以上,電気・ガス・熱供給・水道業,17.8,17.8,17.8,150.4,151.8,141.7,133.6,133.9,131.9,16.8,17.9,9.8
５人以上,情報通信業,18.6,19,17.6,158.6,162.7,146.1,140.3,143.4,130.9,18.3,19.3,15.2
５人以上,"運輸業,郵便業",19.2,19.5,18,167.6,174.4,137.4,144,148.4,124.6,23.6,26,12.8
５人以上,"卸売業,小売業",18.8,19.5,17.9,143.2,156.4,127,134.9,145.8,121.6,8.3,10.6,5.4
５人以上,"金融業,保険業",18.5,19.2,17.9,151.4,161.5,140.6,135.3,142.6,127.5,16.1,18.9,13.1
５人以上,"不動産業,物品賃貸業",18.7,18.9,18.4,147,151.9,137.4,136.3,140.1,128.9,10.7,11.8,8.5
５人以上,"学術研究,専門・技術サービス業",19,18.9,19.3,160.7,162.6,156.3,141.5,141.7,141,19.2,20.9,15.3
５人以上,"宿泊業,飲食サービス業",15.9,16.9,15.1,112.8,132.3,97,105.4,121.2,92.6,7.4,11.1,4.4
５人以上,"生活関連サービス業,娯楽業",18.2,18.8,17.6,141.1,147.3,135.5,133.5,139.3,128.3,7.6,8,7.2
５人以上,"教育,学習支援業",14.6,14.9,14.2,102.4,105.7,98.5,99.4,102.7,95.6,3,3,2.9
５人以上,"医療,福祉",16.5,16.6,16.5,123.9,129.9,121.5,118.2,122.5,116.5,5.7,7.4,5
５人以上,複合サービス事業,18.5,19,18,145.9,156.6,135.9,133.4,142,125.3,12.5,14.6,10.6
５人以上,サービス業（他に分類されないもの）,18.2,19.1,17,142.3,159.3,121.5,129.2,141.6,114,13.1,17.7,7.5
30人以上,調査産業計,18.3,18.8,17.4,147.5,157.5,131,133.5,140.5,122,14,17,9
30人以上,"鉱業,採石業,砂利採取業",18.1,18.2,17.5,149.4,152.9,137,131.1,132.7,125.5,18.3,20.2,11.5
30人以上,建設業,20.5,20.8,19.1,176.9,178.7,164.5,153.9,154.8,147.6,23,23.9,16.9
30人以上,製造業,18.8,19,18.1,158.2,161.6,147.8,143.7,146.2,135.9,14.5,15.4,11.9
30人以上,電気・ガス・熱供給・水道業,17.7,17.8,17.1,151.6,153.6,137.5,133.3,134.2,126.7,18.3,19.4,10.8
30人以上,情報通信業,18.6,18.9,17.5,159.7,163.8,146.4,139.7,142.8,129.8,20,21,16.6
30人以上,"運輸業,郵便業",19.1,19.3,18.1,167.3,172.8,142.7,143.4,146.8,128.2,23.9,26,14.5
30人以上,"卸売業,小売業",19.1,19.5,18.6,146.7,157.5,132.2,137.5,146.1,126,9.2,11.4,6.2
30人以上,"金融業,保険業",18.4,19.1,17.8,150.9,160.9,139.9,133.9,141.2,125.9,17,19.7,14
30人以上,"不動産業,物品賃貸業",18.6,19,18,145.4,152.5,132.5,133.8,139.6,123.2,11.6,12.9,9.3
30人以上,"学術研究,専門・技術サービス業",19,18.7,19.7,163.2,163.2,163,140.9,139.7,144.2,22.3,23.5,18.8
30人以上,"宿泊業,飲食サービス業",17.6,18.4,17,131.2,151,115.7,120.6,135.8,108.7,10.6,15.2,7
30人以上,"生活関連サービス業,娯楽業",17.5,18.3,16.7,137.5,147.7,126.7,129.4,138.9,119.3,8.1,8.8,7.4
30人以上,"教育,学習支援業",14.5,14.7,14.3,103,104.3,101.3,100.1,101.5,98.2,2.9,2.8,3.1
30人以上,"医療,福祉",16.8,16.5,16.9,129.6,131,129,123.3,123.2,123.3,6.3,7.8,5.7
30人以上,複合サービス事業,19,19,18.8,142.9,153.5,122.9,126,134.9,109.3,16.9,18.6,13.6
30人以上,サービス業（他に分類されないもの）,17.9,18.8,16.9,139.7,157.4,120.3,126.3,138.8,112.6,13.4,18.6,7.7
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２５年１２月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
