規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,16.9,17.5,16.1,134.7,145.4,118.5,123.3,131.2,111.4,11.4,14.2,7.1
５人以上,"鉱業,採石業,砂利採取業",17.8,17.9,17.6,149.7,151.9,140.5,130.5,131.4,126.6,19.2,20.5,13.9
５人以上,建設業,18.4,18.8,16.4,157.1,161,135.9,137.6,140,124.8,19.5,21,11.1
５人以上,製造業,16.6,16.8,16,137.3,141,126.9,126.5,129.3,118.5,10.8,11.7,8.4
５人以上,電気・ガス・熱供給・水道業,17.5,17.6,17,151,152.9,138.7,133,134,126.5,18,18.9,12.2
５人以上,情報通信業,17.4,17.6,16.6,151.4,154.9,140.6,132.2,134.4,125.3,19.2,20.5,15.3
５人以上,"運輸業,郵便業",18.5,18.8,17.3,158.7,165.2,130.3,139.8,144.3,119.9,18.9,20.9,10.4
５人以上,"卸売業,小売業",17.3,17.7,16.9,132.2,142.2,120.1,124.4,132.3,114.9,7.8,9.9,5.2
５人以上,"金融業,保険業",17.7,18.2,17.1,143.9,151.1,135.8,128.9,134.3,122.8,15,16.8,13
５人以上,"不動産業,物品賃貸業",17.5,17.9,16.9,136.4,142.3,124.8,127.9,132.9,118,8.5,9.4,6.8
５人以上,"学術研究,専門・技術サービス業",16.8,17.1,16,141.7,145.8,131.4,123.8,126.5,117,17.9,19.3,14.4
５人以上,"宿泊業,飲食サービス業",15.5,17.1,14.2,110.6,135.8,89.1,103.9,125.6,85.3,6.7,10.2,3.8
５人以上,"生活関連サービス業,娯楽業",17.7,18.5,17,139.7,147.6,132,133.2,139.8,126.7,6.5,7.8,5.3
５人以上,"教育,学習支援業",14.6,14.6,14.7,104,103.6,104.3,100.2,100.5,99.8,3.8,3.1,4.5
５人以上,"医療,福祉",15.7,16.1,15.6,118.3,127.1,115,113,119.8,110.5,5.3,7.3,4.5
５人以上,複合サービス事業,16.8,17.2,16.4,126.4,136.1,116.7,118.1,125.6,110.5,8.3,10.5,6.2
５人以上,サービス業（他に分類されないもの）,17,17.7,16.1,133.5,147.2,116.2,121.4,131.5,108.6,12.1,15.7,7.6
30人以上,調査産業計,17.2,17.7,16.6,139.2,147.9,124.7,126.2,132.2,116.3,13,15.7,8.4
30人以上,"鉱業,採石業,砂利採取業",17.8,17.9,17.6,149.7,151.9,140.5,130.5,131.4,126.6,19.2,20.5,13.9
30人以上,建設業,18.7,19,16.5,162.4,165.4,143.6,138.8,140.5,128,23.6,24.9,15.6
30人以上,製造業,16.7,16.9,16.1,139.2,142,130.6,127.4,129.5,120.9,11.8,12.5,9.7
30人以上,電気・ガス・熱供給・水道業,17.4,17.4,17.1,150,151.4,140.4,131.9,132.5,127.4,18.1,18.9,13
30人以上,情報通信業,17.5,17.7,16.6,153.7,157,142.5,133.2,135.3,126,20.5,21.7,16.5
30人以上,"運輸業,郵便業",18.5,18.7,17.4,159,164.3,133.9,139.3,142.8,122.6,19.7,21.5,11.3
30人以上,"卸売業,小売業",18,18.2,17.7,137.8,146.4,126.4,129.4,136,120.7,8.4,10.4,5.7
30人以上,"金融業,保険業",17.6,18.1,17,142.7,150.2,134.2,127.3,133,120.9,15.4,17.2,13.3
30人以上,"不動産業,物品賃貸業",17.6,18,16.8,138.3,144.3,126,127.4,132.6,116.8,10.9,11.7,9.2
30人以上,"学術研究,専門・技術サービス業",17.1,17.3,16.6,146.8,149.5,139,126.7,128.2,122.4,20.1,21.3,16.6
30人以上,"宿泊業,飲食サービス業",17.3,18.4,16.5,127.3,148.1,111.4,118.4,135,105.7,8.9,13.1,5.7
30人以上,"生活関連サービス業,娯楽業",16.8,17.7,15.8,131.2,141.3,120.2,123.8,132.6,114.2,7.4,8.7,6
30人以上,"教育,学習支援業",14.9,14.9,15,106.9,106.7,107.3,103.1,103.7,102.4,3.8,3,4.9
30人以上,"医療,福祉",16.2,16.2,16.2,125.2,129.4,123.5,119.4,121.6,118.5,5.8,7.8,5
30人以上,複合サービス事業,17.3,17.6,16.7,127.2,140.7,105.6,116,126.3,99.5,11.2,14.4,6.1
30人以上,サービス業（他に分類されないもの）,16.9,17.6,16,132.4,147.9,114.6,119.6,130.6,106.9,12.8,17.3,7.7
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２５年１月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
