規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7165610,4298742,2866868,105980,58922,47058,120720,63466,57254,7150870,4294198,2856672,23.3,12.6,39.3
５人以上,"鉱業,採石業,砂利採取業",1817,1447,370,40,30,10,32,26,6,1825,1451,374,0.9,0.8,1.1
５人以上,建設業,338950,285535,53415,4313,3926,387,2268,1984,284,340995,287477,53518,2.4,1.2,8.9
５人以上,製造業,710345,528452,181893,6332,4646,1686,10840,7928,2912,705837,525170,180667,7.1,2.8,19.4
５人以上,電気・ガス・熱供給・水道業,34021,29592,4429,645,496,149,387,338,49,34279,29750,4529,9.4,7.4,22.6
５人以上,情報通信業,745410,565068,180342,8962,5422,3540,7386,4670,2716,746986,565820,181166,3.2,1.8,7.5
５人以上,"運輸業,郵便業",444096,362102,81994,4716,3443,1273,5573,3781,1792,443239,361764,81475,15.4,11.3,33.6
５人以上,"卸売業,小売業",1447793,790777,657016,15455,7669,7786,22860,11781,11079,1440388,786665,653723,30,15.1,47.9
５人以上,"金融業,保険業",384783,205180,179603,4298,2165,2133,5113,2560,2553,383968,204785,179183,9.2,0.8,18.9
５人以上,"不動産業,物品賃貸業",197337,130174,67163,1549,983,566,1948,1020,928,196938,130137,66801,18.2,13.2,28
５人以上,"学術研究,専門・技術サービス業",326559,233356,93203,4627,3430,1197,4201,3038,1163,326985,233748,93237,3.8,1.7,9.1
５人以上,"宿泊業,飲食サービス業",613036,282786,330250,18152,8574,9578,20700,8321,12379,610488,283039,327449,69.3,55.8,81
５人以上,"生活関連サービス業,娯楽業",215007,106474,108533,5639,3099,2540,5508,2701,2807,215138,106872,108266,30.6,22.2,38.9
５人以上,"教育,学習支援業",399810,204792,195018,9214,5901,3313,9037,5378,3659,399987,205315,194672,31.3,27.2,35.7
５人以上,"医療,福祉",545634,149513,396121,7927,2405,5522,7804,2249,5555,545757,149669,396088,33.3,25.1,36.4
５人以上,複合サービス事業,21391,10776,10615,149,97,52,175,96,79,21365,10777,10588,27.6,15.5,39.9
５人以上,サービス業（他に分類されないもの）,739621,412718,326903,13962,6636,7326,16888,7595,9293,736695,411759,324936,26.4,13,43.4
30人以上,調査産業計,4994454,3118390,1876064,66490,37833,28657,75031,41417,33614,4985913,3114806,1871107,18,9.1,32.8
30人以上,"鉱業,採石業,砂利採取業",1817,1447,370,40,30,10,32,26,6,1825,1451,374,0.9,0.8,1.1
30人以上,建設業,210003,181324,28679,1871,1733,138,1117,1003,114,210757,182054,28703,1.7,0.9,6.7
30人以上,製造業,551510,419395,132115,4769,3748,1021,7799,6044,1755,548480,417099,131381,5.2,2.2,14.8
30人以上,電気・ガス・熱供給・水道業,31025,27200,3825,645,496,149,346,338,8,31324,27358,3966,9.4,7.7,21.6
30人以上,情報通信業,636283,487642,148641,8062,4914,3148,5480,3174,2306,638865,489382,149483,2.5,1.2,6.8
30人以上,"運輸業,郵便業",367564,303595,63969,3671,2398,1273,4274,2887,1387,366961,303106,63855,14.5,11.2,30
30人以上,"卸売業,小売業",875914,497797,378117,7433,3569,3864,12007,6110,5897,871340,495256,376084,24.6,10.7,43
30人以上,"金融業,保険業",321784,171520,150264,4090,2003,2087,4556,2381,2175,321318,171142,150176,9.6,0.9,19.5
30人以上,"不動産業,物品賃貸業",129649,87384,42265,1207,786,421,1778,900,878,129078,87270,41808,19.5,15.5,27.9
30人以上,"学術研究,専門・技術サービス業",225456,168896,56560,4194,3339,855,3293,2427,866,226357,169808,56549,2.1,1.1,5.1
30人以上,"宿泊業,飲食サービス業",234865,101262,133603,3957,1942,2015,5317,2298,3019,233505,100906,132599,53.8,37.4,66.2
30人以上,"生活関連サービス業,娯楽業",114171,59286,54885,1623,763,860,1447,634,813,114347,59415,54932,30.6,19,43.2
30人以上,"教育,学習支援業",313758,172694,141064,6991,4731,2260,7153,4592,2561,313596,172833,140763,27.3,23.2,32.4
30人以上,"医療,福祉",374899,113812,261087,4881,1489,3392,4582,1409,3173,375198,113892,261306,25.4,22,26.9
30人以上,複合サービス事業,7365,4545,2820,85,33,52,111,32,79,7339,4546,2793,29.6,13,56.5
30人以上,サービス業（他に分類されないもの）,598391,320591,277800,12971,5859,7112,15739,7162,8577,595623,319288,276335,29,14.3,46
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２５年１月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
