規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.9,19.6,17.7,150.1,162.8,131.1,137.4,146.9,123.2,12.7,15.9,7.9
５人以上,"鉱業,採石業,砂利採取業",19.5,19.7,18.7,159.2,163.5,143.5,139.2,140.9,133.2,20,22.6,10.3
５人以上,建設業,21.7,22,20.2,183.1,185.6,168.2,162.8,164.2,154.7,20.3,21.4,13.5
５人以上,製造業,20,20.2,19.3,166.9,170.5,156.4,152.8,155.6,144.7,14.1,14.9,11.7
５人以上,電気・ガス・熱供給・水道業,18.7,18.8,18.2,161.3,163.4,147.5,141.4,142.3,135.2,19.9,21.1,12.3
５人以上,情報通信業,19.5,19.9,18.4,166.4,171.1,152.4,146.6,150,136.4,19.8,21.1,16
５人以上,"運輸業,郵便業",19.6,19.8,18.5,169.8,176.1,141.1,147.7,151.8,129.1,22.1,24.3,12
５人以上,"卸売業,小売業",19.1,19.8,18.1,145.8,159.4,129.5,137.8,149.1,124.2,8,10.3,5.3
５人以上,"金融業,保険業",19.1,19.8,18.3,157.3,167.9,145.5,139.9,147.4,131.5,17.4,20.5,14
５人以上,"不動産業,物品賃貸業",20,20.1,19.6,156.3,161.3,146.1,145.3,149.1,137.7,11,12.2,8.4
５人以上,"学術研究,専門・技術サービス業",20.4,20.4,20.4,172.8,176.1,165,152.1,153.1,149.6,20.7,23,15.4
５人以上,"宿泊業,飲食サービス業",16,17.1,15.2,113.2,134.1,96,105.5,122.6,91.4,7.7,11.5,4.6
５人以上,"生活関連サービス業,娯楽業",18.5,19,18,144.4,149.5,139.9,136.4,141.1,132.3,8,8.4,7.6
５人以上,"教育,学習支援業",16.4,16.7,16,115,118.3,111.2,111.5,114.9,107.6,3.5,3.4,3.6
５人以上,"医療,福祉",17.2,17.4,17.1,129,137,125.9,122.8,128.3,120.6,6.2,8.7,5.3
５人以上,複合サービス事業,18.2,18.7,17.7,142.9,153,133.4,132.2,139.5,125.4,10.7,13.5,8
５人以上,サービス業（他に分類されないもの）,19.1,20,18,150.7,167.2,129.8,137,148.9,121.9,13.7,18.3,7.9
30人以上,調査産業計,19.1,19.6,18.2,154.5,164.7,137.6,139.9,147,128.1,14.6,17.7,9.5
30人以上,"鉱業,採石業,砂利採取業",19.5,19.7,18.7,159.2,163.5,143.5,139.2,140.9,133.2,20,22.6,10.3
30人以上,建設業,21.5,21.7,20,183.6,185.5,171.8,160,161,154.1,23.6,24.5,17.7
30人以上,製造業,19.8,20,19.1,167,169.9,157.6,151.9,154.3,144.2,15.1,15.6,13.4
30人以上,電気・ガス・熱供給・水道業,18.9,19,18.2,164.6,166.6,149.9,142.8,143.8,135.8,21.8,22.8,14.1
30人以上,情報通信業,19.5,19.8,18.3,168,172.4,153.7,146.6,149.8,136.1,21.4,22.6,17.6
30人以上,"運輸業,郵便業",19.4,19.6,18.6,169.2,174.5,144.7,146.5,149.8,131.4,22.7,24.7,13.3
30人以上,"卸売業,小売業",19.5,19.9,18.9,150.1,160.6,136.1,141.2,149.7,129.9,8.9,10.9,6.2
30人以上,"金融業,保険業",19,19.7,18.2,157.1,167.5,145.1,138.6,146,130.1,18.5,21.5,15
30人以上,"不動産業,物品賃貸業",19.7,20,19.1,153,158.9,141.9,141,145.6,132.2,12,13.3,9.7
30人以上,"学術研究,専門・技術サービス業",20.6,20.4,21.3,178.2,178.6,176.9,153.7,152.5,157.2,24.5,26.1,19.7
30人以上,"宿泊業,飲食サービス業",18,18.9,17.3,134.3,157.4,116.5,122.2,139.4,109,12.1,18,7.5
30人以上,"生活関連サービス業,娯楽業",17.7,18.3,17,140.8,149.4,132,132.4,139.9,124.7,8.4,9.5,7.3
30人以上,"教育,学習支援業",16.5,16.6,16.3,116.4,117.3,115.3,113,114.2,111.5,3.4,3.1,3.8
30人以上,"医療,福祉",17.6,17.3,17.7,135.8,139.1,134.4,128.7,129.7,128.3,7.1,9.4,6.1
30人以上,複合サービス事業,18.5,18.7,18.1,140.9,151.1,121.8,124.4,131.9,110.3,16.5,19.2,11.5
30人以上,サービス業（他に分類されないもの）,18.8,19.7,17.8,148.9,166,129.2,134.6,146.6,120.8,14.3,19.4,8.4
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２５年１１月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
